file_key,one_shot_solved,one_shot_time_mean,cadical_solved,cadical_time,pattern,method,paper_name,parallel_solved,parallel_time,winner,online_solved,online_time_mean,old_compact_solved,old_compact_time_mean,local_correction_solved,local_correction_time_mean
3sat_128.cnf,,,True,2.6882882360368967,1111,online,Online-Consistent Selector,True,2.6882882360368967,cadical,True,8.55309936899821,,,,
3sat_129.cnf,,,True,0.624185673892498,1111,online,Online-Consistent Selector,True,0.624185673892498,cadical,True,1.2127713689982096,,,,
3sat_13.cnf,,,True,52.16563203977421,0000,online,Online-Consistent Selector,True,52.16563203977421,cadical,False,60.39630003566487,,,,
3sat_130.cnf,,,True,1.4016004079021511,1111,online,Online-Consistent Selector,True,1.4016004079021511,cadical,True,4.83760636899821,,,,
3sat_131.cnf,,,True,56.96055402420461,1111,online,Online-Consistent Selector,True,3.652075368998209,online,True,3.652075368998209,,,,
3sat_132.cnf,,,False,60.0,1111,online,Online-Consistent Selector,True,0.4599003689982096,online,True,0.4599003689982096,,,,
3sat_133.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39900970233155,,,,
3sat_134.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.384169630523694,,,,
3sat_135.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39300663052368,,,,
3sat_136.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.389162297190346,,,,
3sat_137.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38600396385701,,,,
3sat_138.cnf,,,True,36.2161043509841,0000,online,Online-Consistent Selector,True,36.2161043509841,cadical,False,60.38316963052368,,,,
3sat_139.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38701963052368,,,,
3sat_14.cnf,,,True,1.3668759097345171,1111,online,Online-Consistent Selector,True,1.3668759097345171,cadical,True,5.584629963857015,,,,
3sat_140.cnf,,,False,60.0,1111,online,Online-Consistent Selector,True,5.359984297190349,online,True,5.359984297190349,,,,
3sat_141.cnf,,,True,18.19591219909489,1111,online,Online-Consistent Selector,True,3.3374272971903487,online,True,3.3374272971903487,,,,
3sat_142.cnf,,,True,0.6022515329532325,1111,online,Online-Consistent Selector,True,0.6022515329532325,cadical,True,2.479585630523682,,,,
3sat_143.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.428241775970456,,,,
3sat_144.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.43450577597046,,,,
3sat_145.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.439759442637126,,,,
3sat_146.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.440587775970464,,,,
3sat_147.cnf,,,False,60.0,1111,online,Online-Consistent Selector,True,13.60245877597046,online,True,13.60245877597046,,,,
3sat_148.cnf,,,True,26.65602825814858,0000,online,Online-Consistent Selector,True,26.65602825814858,cadical,False,60.44210677597047,,,,
3sat_149.cnf,,,True,9.47403134033084,1111,online,Online-Consistent Selector,True,4.169432775970459,online,True,4.169432775970459,,,,
3sat_15.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.45895010930379,,,,
3sat_150.cnf,,,True,0.6038581440225244,1111,online,Online-Consistent Selector,True,0.6038581440225244,cadical,True,0.8432997759704589,,,,
3sat_151.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.44373677597046,,,,
3sat_152.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39915705271403,,,,
3sat_153.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39878305271403,,,,
3sat_154.cnf,,,True,2.75419194623828,1111,online,Online-Consistent Selector,True,0.6237017193806965,online,True,0.6237017193806965,,,,
3sat_155.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.3856037193807,,,,
3sat_156.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39388105271403,,,,
3sat_157.cnf,,,True,6.270832111127675,1111,online,Online-Consistent Selector,True,6.270832111127675,cadical,True,33.50290871938069,,,,
3sat_158.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39874438604736,,,,
3sat_159.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.400623052714025,,,,
3sat_16.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39095571938069,,,,
3sat_160.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.396399719380696,,,,
3sat_161.cnf,,,True,35.81325959926471,0000,online,Online-Consistent Selector,True,35.81325959926471,cadical,False,60.39442193288167,,,,
3sat_162.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.383032599548336,,,,
3sat_163.cnf,,,True,18.501433050259948,0111,online,Online-Consistent Selector,True,18.501433050259948,cadical,True,34.42751326621501,,,,
3sat_164.cnf,,,True,26.31007248768583,0000,online,Online-Consistent Selector,True,26.31007248768583,cadical,False,60.37585459954834,,,,
3sat_165.cnf,,,True,5.116305225994438,1111,online,Online-Consistent Selector,True,0.4261912662150064,online,True,0.4261912662150064,,,,
3sat_166.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38387693288168,,,,
3sat_167.cnf,,,True,9.51387830125168,1111,online,Online-Consistent Selector,True,9.51387830125168,cadical,True,13.104997266215006,,,,
3sat_168.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.382785266215,,,,
3sat_169.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.37043459954833,,,,
3sat_17.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.387097266215015,,,,
3sat_170.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38935190856935,,,,
3sat_171.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38318524190267,,,,
3sat_172.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38320557523601,,,,
3sat_173.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38891790856934,,,,
3sat_174.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39086490856933,,,,
3sat_175.cnf,,,True,18.44206083472818,0000,online,Online-Consistent Selector,True,18.44206083472818,cadical,False,60.370772908569336,,,,
3sat_176.cnf,,,True,6.5517137493006885,1111,online,Online-Consistent Selector,True,1.8990035752360024,online,True,1.8990035752360024,,,,
3sat_177.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.37456890856934,,,,
3sat_178.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38871424190267,,,,
3sat_179.cnf,,,True,6.8405946479178965,0000,online,Online-Consistent Selector,True,6.8405946479178965,cadical,False,60.38600024190267,,,,
3sat_18.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39567660550436,,,,
3sat_180.cnf,,,True,48.25100433407352,1111,online,Online-Consistent Selector,True,16.946111605504356,online,True,16.946111605504356,,,,
3sat_181.cnf,,,True,18.15594138391316,1111,online,Online-Consistent Selector,True,2.281155605504354,online,True,2.281155605504354,,,,
3sat_182.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39294560550436,,,,
3sat_183.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39323527217102,,,,
3sat_184.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39112227217101,,,,
3sat_185.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39316860550435,,,,
3sat_186.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39201227217102,,,,
3sat_187.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39676060550435,,,,
3sat_188.cnf,,,False,60.0,0011,online,Online-Consistent Selector,False,60.0,none,False,60.394368605504354,,,,
3sat_189.cnf,,,True,18.62347537931055,0111,online,Online-Consistent Selector,True,17.18367935473124,online,True,17.18367935473124,,,,
3sat_19.cnf,,,True,0.5883188471198082,1111,online,Online-Consistent Selector,True,0.5883188471198082,cadical,True,1.4335523547312417,,,,
3sat_190.cnf,,,True,0.5868944441899657,1111,online,Online-Consistent Selector,True,0.3751066880645752,online,True,0.3751066880645752,,,,
3sat_191.cnf,,,True,6.9544531889259815,0000,online,Online-Consistent Selector,True,6.9544531889259815,cadical,False,60.336061688064575,,,,
3sat_192.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.33805302139791,,,,
3sat_193.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.33828202139791,,,,
3sat_194.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.34436702139791,,,,
3sat_195.cnf,,,True,47.50026782695204,0000,online,Online-Consistent Selector,True,47.50026782695204,cadical,False,60.3448340213979,,,,
3sat_196.cnf,,,True,2.9408471388742328,1111,online,Online-Consistent Selector,True,2.9408471388742328,cadical,True,31.30469535473124,,,,
3sat_197.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.34853802139791,,,,
3sat_198.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.349612230163565,,,,
3sat_199.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.34572189683024,,,,
3sat_2.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.34544356349691,,,,
3sat_20.cnf,,,True,1.4493690188974142,1111,online,Online-Consistent Selector,True,1.4493690188974142,cadical,True,12.473660563496908,,,,
3sat_21.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.33865023016358,,,,
3sat_22.cnf,,,True,18.592141778673977,1111,online,Online-Consistent Selector,True,1.759665896830241,online,True,1.759665896830241,,,,
3sat_23.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.35454289683023,,,,
3sat_24.cnf,,,True,0.6385623048990965,1111,online,Online-Consistent Selector,True,0.6385623048990965,cadical,True,4.565438563496908,,,,
3sat_25.cnf,,,False,60.0,1111,online,Online-Consistent Selector,True,1.5331822301635742,online,True,1.5331822301635742,,,,
3sat_26.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.3521295634969,,,,
3sat_27.cnf,,,True,1.191111512016505,1111,online,Online-Consistent Selector,True,0.6196557338002523,online,True,0.6196557338002523,,,,
3sat_28.cnf,,,True,17.859642781782895,0000,online,Online-Consistent Selector,True,17.859642781782895,cadical,False,60.41337906713358,,,,
3sat_29.cnf,,,True,36.56515139807016,0000,online,Online-Consistent Selector,True,36.56515139807016,cadical,False,60.41164906713359,,,,
3sat_3.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.40989973380025,,,,
3sat_30.cnf,,,True,18.332298184745014,0000,online,Online-Consistent Selector,True,18.332298184745014,cadical,False,60.40214873380025,,,,
3sat_31.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39557906713358,,,,
3sat_32.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.40494040046692,,,,
3sat_33.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.399007733800254,,,,
3sat_34.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39809006713359,,,,
3sat_35.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.40228506713359,,,,
3sat_36.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39843685390218,,,,
3sat_37.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38003985390218,,,,
3sat_38.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39203252056884,,,,
3sat_39.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39250285390218,,,,
3sat_4.cnf,,,True,46.46183716319501,0000,online,Online-Consistent Selector,True,46.46183716319501,cadical,False,60.38901118723552,,,,
3sat_40.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38916818723551,,,,
3sat_41.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39942118723551,,,,
3sat_42.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.37848152056885,,,,
3sat_43.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39679818723551,,,,
3sat_44.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.37273652056884,,,,
3sat_45.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.37563609144084,,,,
3sat_46.cnf,,,True,1.459800926968455,1111,online,Online-Consistent Selector,True,1.459800926968455,cadical,True,37.45841042477417,,,,
3sat_47.cnf,,,True,0.6218615197576582,1111,online,Online-Consistent Selector,True,0.6218615197576582,cadical,True,2.88135142477417,,,,
3sat_48.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.362877424774176,,,,
3sat_49.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.36353109144084,,,,
3sat_5.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.36576109144084,,,,
3sat_50.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.36927809144083,,,,
3sat_51.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.35494209144084,,,,
3sat_52.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.36299142477417,,,,
3sat_53.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.3603957581075,,,,
3sat_54.cnf,,,True,5.030556058045477,1111,online,Online-Consistent Selector,True,5.030556058045477,cadical,True,22.15634211629741,,,,
3sat_55.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.371843116297406,,,,
3sat_56.cnf,,,True,18.39492767164484,0000,online,Online-Consistent Selector,True,18.39492767164484,cadical,False,60.36656311629741,,,,
3sat_57.cnf,,,True,47.37102061184123,0000,online,Online-Consistent Selector,True,47.37102061184123,cadical,False,60.36769744963075,,,,
3sat_58.cnf,,,True,6.990795596968383,0000,online,Online-Consistent Selector,True,6.990795596968383,cadical,False,60.37388111629741,,,,
3sat_59.cnf,,,True,0.5967489751055837,0000,online,Online-Consistent Selector,True,0.5967489751055837,cadical,False,60.371430449630736,,,,
3sat_6.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.36090311629741,,,,
3sat_60.cnf,,,True,26.81406234530732,0000,online,Online-Consistent Selector,True,26.81406234530732,cadical,False,60.36320078296407,,,,
3sat_61.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.35736011629741,,,,
3sat_62.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.37097378296408,,,,
3sat_63.cnf,,,True,40.523911610711366,1111,online,Online-Consistent Selector,True,5.52556246619161,online,True,5.52556246619161,,,,
3sat_64.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39033879952495,,,,
3sat_65.cnf,,,True,0.6187135926447809,1111,online,Online-Consistent Selector,True,0.378170799524943,online,True,0.378170799524943,,,,
3sat_66.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38293213285828,,,,
3sat_67.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39560479952494,,,,
3sat_68.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.3934164661916,,,,
3sat_69.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38288979952495,,,,
3sat_7.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.37735113285827,,,,
3sat_70.cnf,,,True,5.101964577101171,1111,online,Online-Consistent Selector,True,0.4580291328582763,online,True,0.4580291328582763,,,,
3sat_71.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39459813285828,,,,
3sat_72.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38576863835144,,,,
3sat_73.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.3996633050181,,,,
3sat_74.cnf,,,True,44.43337680818513,0000,online,Online-Consistent Selector,True,44.43337680818513,cadical,False,60.39912097168477,,,,
3sat_75.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.39734263835144,,,,
3sat_76.cnf,,,True,37.73084889911115,0000,online,Online-Consistent Selector,True,37.73084889911115,cadical,False,60.40322263835144,,,,
3sat_77.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38804763835143,,,,
3sat_78.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.391132971684776,,,,
3sat_79.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.40022263835144,,,,
3sat_8.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38611330501811,,,,
3sat_80.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.387557638351446,,,,
3sat_81.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.41927710453796,,,,
3sat_82.cnf,,,True,2.7282467340119183,1111,online,Online-Consistent Selector,True,2.7282467340119183,cadical,True,25.675584437871297,,,,
3sat_83.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.41749810453796,,,,
3sat_84.cnf,,,True,26.10006245179102,0000,online,Online-Consistent Selector,True,26.10006245179102,cadical,False,60.41319343787129,,,,
3sat_85.cnf,,,True,18.391694094985723,0111,online,Online-Consistent Selector,True,1.2268784378712974,online,True,1.2268784378712974,,,,
3sat_86.cnf,,,True,0.5934880780987442,1111,online,Online-Consistent Selector,True,0.5934880780987442,cadical,True,4.224536437871297,,,,
3sat_87.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.40799343787129,,,,
3sat_88.cnf,,,True,5.834722600877285,1111,online,Online-Consistent Selector,True,0.6750524378712973,online,True,0.6750524378712973,,,,
3sat_89.cnf,,,True,6.691836128942668,0111,online,Online-Consistent Selector,True,0.6107624378712972,online,True,0.6107624378712972,,,,
3sat_9.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.41172177120463,,,,
3sat_90.cnf,,,True,6.742499434854835,0000,online,Online-Consistent Selector,True,6.742499434854835,cadical,False,60.39803322392273,,,,
3sat_91.cnf,,,True,0.5907984399236739,1111,online,Online-Consistent Selector,True,0.4142482239227295,online,True,0.4142482239227295,,,,
3sat_92.cnf,,,True,0.6176080219447613,1111,online,Online-Consistent Selector,True,0.6176080219447613,cadical,True,3.94407622392273,,,,
3sat_93.cnf,,,True,6.680826576892287,1111,online,Online-Consistent Selector,True,6.680826576892287,cadical,True,23.344260557256064,,,,
3sat_94.cnf,,,True,5.028286013752222,1111,online,Online-Consistent Selector,True,2.1131295572560624,online,True,2.1131295572560624,,,,
3sat_95.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.36825155725607,,,,
3sat_96.cnf,,,True,4.859460365027189,1111,online,Online-Consistent Selector,True,0.4570078905893961,online,True,0.4570078905893961,,,,
3sat_97.cnf,,,True,35.70879242103547,0111,online,Online-Consistent Selector,True,14.692229223922729,online,True,14.692229223922729,,,,
3sat_98.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.38671322392273,,,,
3sat_99.cnf,,,False,60.0,0000,online,Online-Consistent Selector,False,60.0,none,False,60.3899208905894,,,,
3sat_0.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38791285391236,,
3sat_1.cnf,,,True,5.248078817967325,1111,old_compact,Old Compact,True,3.26375352057902,old_compact,,,True,3.26375352057902,,
3sat_10.cnf,,,True,0.6102093798108399,0000,old_compact,Old Compact,True,0.6102093798108399,cadical,,,False,60.39509718724569,,
3sat_100.cnf,,,True,1.4388732258230448,1111,old_compact,Old Compact,True,0.4988178539123535,old_compact,,,True,0.4988178539123535,,
3sat_101.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39612152057902,,
3sat_102.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40376285391236,,
3sat_103.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.41140618724569,,
3sat_104.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40918652057903,,
3sat_105.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40227318724569,,
3sat_106.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39317585391236,,
3sat_107.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40625553219096,,
3sat_108.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39592086552429,,
3sat_109.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40019353219096,,
3sat_11.cnf,,,True,17.923918209969997,1111,old_compact,Old Compact,True,1.8321761988576253,old_compact,,,True,1.8321761988576253,,
3sat_110.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.42716219885764,,
3sat_111.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40654353219096,,
3sat_112.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.408218532190965,,
3sat_113.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40941519885763,,
3sat_114.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39207753219096,,
3sat_115.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40247853219096,,
3sat_116.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.415727459406526,,
3sat_117.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.42069479273987,,
3sat_118.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.40633479273987,,
3sat_119.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.43150045940654,,
3sat_12.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.438800459406536,,
3sat_120.cnf,,,True,2.764279928058386,1111,old_compact,Old Compact,True,1.1219761260732015,old_compact,,,True,1.1219761260732015,,
3sat_121.cnf,,,True,5.005294237285852,1111,old_compact,Old Compact,True,1.8318191260732013,old_compact,,,True,1.8318191260732013,,
3sat_122.cnf,,,True,6.797467355150729,0000,old_compact,Old Compact,True,6.797467355150729,cadical,,,False,60.4058511260732,,
3sat_123.cnf,,,True,1.4617841257713735,0000,old_compact,Old Compact,True,1.4617841257713735,cadical,,,False,60.4341771260732,,
3sat_124.cnf,,,True,0.607330528087914,1111,old_compact,Old Compact,True,0.4342897927398681,old_compact,,,True,0.4342897927398681,,
3sat_125.cnf,,,True,5.06095805298537,1111,old_compact,Old Compact,True,3.5836226125793456,old_compact,,,True,3.5836226125793456,,
3sat_126.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37895561257936,,
3sat_127.cnf,,,True,53.94842276209965,0000,old_compact,Old Compact,True,53.94842276209965,cadical,,,False,60.39043227924602,,
3sat_128.cnf,,,True,2.6882882360368967,1111,old_compact,Old Compact,True,2.6882882360368967,cadical,,,True,8.65705094591268,,
3sat_129.cnf,,,True,0.624185673892498,1111,old_compact,Old Compact,True,0.624185673892498,cadical,,,True,1.2165036125793458,,
3sat_13.cnf,,,True,52.16563203977421,0000,old_compact,Old Compact,True,52.16563203977421,cadical,,,False,60.38924927924601,,
3sat_130.cnf,,,True,1.4016004079021511,1111,old_compact,Old Compact,True,1.4016004079021511,cadical,,,True,4.876885612579346,,
3sat_131.cnf,,,True,56.96055402420461,1111,old_compact,Old Compact,True,3.737960279246012,old_compact,,,True,3.737960279246012,,
3sat_132.cnf,,,False,60.0,1111,old_compact,Old Compact,True,0.4701512792460123,old_compact,,,True,0.4701512792460123,,
3sat_133.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39742361257935,,
3sat_134.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.37687598004151,,
3sat_135.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38278964670817,,
3sat_136.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38313364670817,,
3sat_137.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38181631337485,,
3sat_138.cnf,,,True,36.2161043509841,0000,old_compact,Old Compact,True,36.2161043509841,cadical,,,False,60.390394313374834,,
3sat_139.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.3835329800415,,
3sat_14.cnf,,,True,1.3668759097345171,1111,old_compact,Old Compact,True,1.3668759097345171,cadical,,,True,5.724080980041504,,
3sat_140.cnf,,,False,60.0,1111,old_compact,Old Compact,True,49.17879898004151,old_compact,,,True,49.17879898004151,,
3sat_141.cnf,,,True,18.19591219909489,1111,old_compact,Old Compact,True,3.377927980041504,old_compact,,,True,3.377927980041504,,
3sat_142.cnf,,,True,0.6022515329532325,1111,old_compact,Old Compact,True,0.6022515329532325,cadical,,,True,2.489755313374838,,
3sat_143.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36470059636434,,
3sat_144.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.34877292969768,,
3sat_145.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.36296326303101,,
3sat_146.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.35866659636434,,
3sat_147.cnf,,,False,60.0,1111,old_compact,Old Compact,True,13.608089263031005,old_compact,,,True,13.608089263031005,,
3sat_148.cnf,,,True,26.65602825814858,0000,old_compact,Old Compact,True,26.65602825814858,cadical,,,False,60.33993892969768,,
3sat_149.cnf,,,True,9.47403134033084,1111,old_compact,Old Compact,True,4.213124596364339,old_compact,,,True,4.213124596364339,,
3sat_15.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.35284426303101,,
3sat_150.cnf,,,True,0.6038581440225244,1111,old_compact,Old Compact,True,0.6038581440225244,cadical,,,True,0.7714505963643391,,
3sat_151.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.355735263031015,,
3sat_152.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38812424816894,,
3sat_153.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39306658150228,,
3sat_154.cnf,,,True,2.75419194623828,1111,old_compact,Old Compact,True,1.8600185815022792,old_compact,,,True,1.8600185815022792,,
3sat_155.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.39305458150228,,
3sat_156.cnf,,,False,60.0,0000,old_compact,Old Compact,False,60.0,none,,,False,60.38637924816894,,
