,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time
0,1.0,6865.0,7894.0,356653.0,0.116997,SATISFIABLE,0,0,data/test/3sat/300/3sat_0.cnf,0.0033080577850341797,0.058957,0.2969181537628174,0.30022621154785156,0.47618021154785156
1,2.0,295600.0,332761.0,14056902.0,7.58427,UNSATISFIABLE,1,0,data/test/3sat/300/3sat_1.cnf,0.0033080577850341797,0.053585,0.2969181537628174,0.30022621154785156,7.938081211547852
2,2.0,311241.0,351089.0,13930281.0,7.915,UNSATISFIABLE,2,0,data/test/3sat/300/3sat_10.cnf,0.0033080577850341797,0.063609,0.2969181537628174,0.30022621154785156,8.27883521154785
3,2.0,423846.0,475379.0,20327857.0,10.8182,UNSATISFIABLE,3,0,data/test/3sat/300/3sat_100.cnf,0.0033080577850341797,0.061123,0.2969181537628174,0.30022621154785156,11.179549211547851
4,1.0,3369.0,3992.0,168972.0,0.051402,SATISFIABLE,4,0,data/test/3sat/300/3sat_101.cnf,0.0033080577850341797,0.060633,0.2969181537628174,0.30022621154785156,0.41226121154785156
5,1.0,16631.0,19630.0,850452.0,0.316629,SATISFIABLE,5,0,data/test/3sat/300/3sat_102.cnf,0.0033080577850341797,0.062221,0.2969181537628174,0.30022621154785156,0.6790762115478516
6,1.0,30933.0,35755.0,1523104.0,0.685004,SATISFIABLE,6,0,data/test/3sat/300/3sat_103.cnf,0.0033080577850341797,0.051799000000000005,0.2969181537628174,0.30022621154785156,1.0370292115478517
7,1.0,65358.0,75530.0,3258445.0,1.61355,SATISFIABLE,7,0,data/test/3sat/300/3sat_104.cnf,0.0033080577850341797,0.065067,0.2969181537628174,0.30022621154785156,1.9788432115478516
8,1.0,13903.0,16189.0,707027.0,0.263927,SATISFIABLE,8,0,data/test/3sat/300/3sat_105.cnf,0.0033080577850341797,0.064275,0.2969181537628174,0.30022621154785156,0.6284282115478516
9,2.0,500704.0,562146.0,23572488.0,12.8394,UNSATISFIABLE,9,0,data/test/3sat/300/3sat_106.cnf,0.0033080577850341797,0.065345,0.2969181537628174,0.30022621154785156,13.204971211547852
10,2.0,466552.0,526228.0,21987092.0,12.774,SATISFIABLE,10,0,data/test/3sat/300/3sat_107.cnf,0.0034673213958740234,0.063816,0.29181671142578125,0.2952840328216553,13.133100032821654
11,1.0,2510.0,3090.0,129587.0,0.030667,SATISFIABLE,11,0,data/test/3sat/300/3sat_108.cnf,0.0034673213958740234,0.06404699999999999,0.29181671142578125,0.2952840328216553,0.38999803282165524
12,2.0,183728.0,209542.0,8540412.0,4.4764,UNSATISFIABLE,12,0,data/test/3sat/300/3sat_109.cnf,0.0034673213958740234,0.065509,0.29181671142578125,0.2952840328216553,4.837193032821655
13,2.0,438175.0,494873.0,20148657.0,11.3219,UNSATISFIABLE,13,0,data/test/3sat/300/3sat_11.cnf,0.0034673213958740234,0.065358,0.29181671142578125,0.2952840328216553,11.682542032821654
14,1.0,19764.0,23280.0,1007382.0,0.356645,SATISFIABLE,14,0,data/test/3sat/300/3sat_110.cnf,0.0034673213958740234,0.067282,0.29181671142578125,0.2952840328216553,0.7192110328216552
15,1.0,2212.0,2759.0,116575.0,0.026766,SATISFIABLE,15,0,data/test/3sat/300/3sat_111.cnf,0.0034673213958740234,0.056346999999999994,0.29181671142578125,0.2952840328216553,0.37839703282165527
16,2.0,235680.0,271881.0,11261009.0,5.95254,SATISFIABLE,16,0,data/test/3sat/300/3sat_112.cnf,0.0034673213958740234,0.065288,0.29181671142578125,0.2952840328216553,6.313112032821655
17,2.0,747066.0,846998.0,35080730.0,23.19,UNSATISFIABLE,17,0,data/test/3sat/300/3sat_113.cnf,0.0034673213958740234,0.072806,0.29181671142578125,0.2952840328216553,23.558090032821656
18,1.0,4692.0,5674.0,254959.0,0.067721,SATISFIABLE,18,0,data/test/3sat/300/3sat_114.cnf,0.0034673213958740234,0.065,0.29181671142578125,0.2952840328216553,0.42800503282165525
19,2.0,285551.0,321791.0,13725618.0,6.74981,UNSATISFIABLE,19,0,data/test/3sat/300/3sat_115.cnf,0.0034673213958740234,0.066279,0.29181671142578125,0.2952840328216553,7.111373032821655
20,1.0,39891.0,45728.0,1936864.0,0.795084,SATISFIABLE,20,0,data/test/3sat/300/3sat_116.cnf,0.003558635711669922,0.061455,0.34838128089904785,0.3519399166107178,1.208478916610718
21,1.0,8842.0,10532.0,438587.0,0.138019,SATISFIABLE,21,0,data/test/3sat/300/3sat_117.cnf,0.003558635711669922,0.066911,0.34838128089904785,0.3519399166107178,0.5568699166107178
22,2.0,852661.0,974424.0,39920854.0,25.2256,UNSATISFIABLE,22,0,data/test/3sat/300/3sat_118.cnf,0.003558635711669922,0.058324,0.34838128089904785,0.3519399166107178,25.635863916610717
23,2.0,1119800.0,1256457.0,51632809.0,35.0717,UNSATISFIABLE,23,0,data/test/3sat/300/3sat_119.cnf,0.003558635711669922,0.07578599999999999,0.34838128089904785,0.3519399166107178,35.49942591661072
24,2.0,386308.0,437176.0,18288707.0,9.20565,UNSATISFIABLE,24,0,data/test/3sat/300/3sat_12.cnf,0.003558635711669922,0.064402,0.34838128089904785,0.3519399166107178,9.621991916610718
25,1.0,54205.0,63087.0,2638163.0,1.30686,SATISFIABLE,25,0,data/test/3sat/300/3sat_120.cnf,0.003558635711669922,0.07245099999999999,0.34838128089904785,0.3519399166107178,1.7312509166107177
26,2.0,295989.0,334681.0,13768405.0,7.35173,UNSATISFIABLE,26,0,data/test/3sat/300/3sat_121.cnf,0.003558635711669922,0.061827,0.34838128089904785,0.3519399166107178,7.765496916610718
27,1.0,82615.0,94707.0,3906294.0,2.18689,SATISFIABLE,27,0,data/test/3sat/300/3sat_122.cnf,0.003558635711669922,0.07017599999999999,0.34838128089904785,0.3519399166107178,2.609005916610718
28,2.0,554514.0,625813.0,25872770.0,15.7457,UNSATISFIABLE,28,0,data/test/3sat/300/3sat_123.cnf,0.003558635711669922,0.06717300000000001,0.34838128089904785,0.3519399166107178,16.164812916610718
29,1.0,13599.0,15908.0,694777.0,0.220515,SATISFIABLE,29,0,data/test/3sat/300/3sat_124.cnf,0.003558635711669922,0.064559,0.34838128089904785,0.3519399166107178,0.6370139166107178
30,2.0,189101.0,211968.0,9081469.0,4.8063,UNSATISFIABLE,30,0,data/test/3sat/300/3sat_125.cnf,0.004836559295654297,0.065007,0.30371809005737305,0.30855464935302734,5.179861649353027
31,2.0,435005.0,491447.0,21056656.0,10.7234,UNSATISFIABLE,31,0,data/test/3sat/300/3sat_126.cnf,0.004836559295654297,0.062731,0.30371809005737305,0.30855464935302734,11.094685649353027
32,2.0,209915.0,237831.0,9883367.0,5.00233,UNSATISFIABLE,32,0,data/test/3sat/300/3sat_127.cnf,0.004836559295654297,0.060818,0.30371809005737305,0.30855464935302734,5.371702649353027
33,2.0,294177.0,336512.0,13858704.0,7.67161,UNSATISFIABLE,33,0,data/test/3sat/300/3sat_128.cnf,0.004836559295654297,0.065104,0.30371809005737305,0.30855464935302734,8.045268649353027
34,2.0,807480.0,919975.0,38228439.0,23.689,UNSATISFIABLE,34,0,data/test/3sat/300/3sat_129.cnf,0.004836559295654297,0.060033,0.30371809005737305,0.30855464935302734,24.057587649353028
35,1.0,14355.0,16654.0,733975.0,0.224796,SATISFIABLE,35,0,data/test/3sat/300/3sat_13.cnf,0.004836559295654297,0.060889,0.30371809005737305,0.30855464935302734,0.5942396493530273
36,2.0,553993.0,627478.0,26042430.0,15.3099,UNSATISFIABLE,36,0,data/test/3sat/300/3sat_130.cnf,0.004836559295654297,0.07278000000000001,0.30371809005737305,0.30855464935302734,15.691234649353028
37,2.0,369303.0,417929.0,17519291.0,9.80246,UNSATISFIABLE,37,0,data/test/3sat/300/3sat_131.cnf,0.004836559295654297,0.061642,0.30371809005737305,0.30855464935302734,10.172656649353028
38,1.0,1794.0,2241.0,94729.0,0.01815,SATISFIABLE,38,0,data/test/3sat/300/3sat_132.cnf,0.004836559295654297,0.06991699999999999,0.30371809005737305,0.30855464935302734,0.39662164935302735
39,2.0,227527.0,257454.0,10735574.0,5.73856,UNSATISFIABLE,39,0,data/test/3sat/300/3sat_133.cnf,0.004836559295654297,0.057862,0.30371809005737305,0.30855464935302734,6.104976649353027
40,1.0,16752.0,19360.0,869340.0,0.286891,SATISFIABLE,40,0,data/test/3sat/300/3sat_134.cnf,0.0049326419830322266,0.059067999999999996,0.2917811870574951,0.29671382904052734,0.6426728290405274
41,1.0,223.0,331.0,11219.0,0.005122,SATISFIABLE,41,0,data/test/3sat/300/3sat_135.cnf,0.0049326419830322266,0.023986999999999998,0.2917811870574951,0.29671382904052734,0.32582282904052734
42,1.0,39275.0,45409.0,1911874.0,0.84376,SATISFIABLE,42,0,data/test/3sat/300/3sat_136.cnf,0.0049326419830322266,0.064651,0.2917811870574951,0.29671382904052734,1.2051248290405274
43,2.0,376369.0,424384.0,17682246.0,9.36524,UNSATISFIABLE,43,0,data/test/3sat/300/3sat_137.cnf,0.0049326419830322266,0.063076,0.2917811870574951,0.29671382904052734,9.725029829040528
44,1.0,8506.0,10093.0,431376.0,0.135242,SATISFIABLE,44,0,data/test/3sat/300/3sat_138.cnf,0.0049326419830322266,0.06483900000000001,0.2917811870574951,0.29671382904052734,0.49679482904052735
45,1.0,380.0,515.0,19093.0,0.014065,SATISFIABLE,45,0,data/test/3sat/300/3sat_139.cnf,0.0049326419830322266,0.025948,0.2917811870574951,0.29671382904052734,0.33672682904052736
46,1.0,1588.0,2043.0,85844.0,0.02013,SATISFIABLE,46,0,data/test/3sat/300/3sat_14.cnf,0.0049326419830322266,0.06260299999999999,0.2917811870574951,0.29671382904052734,0.37944682904052734
47,1.0,30012.0,34739.0,1470985.0,0.650306,SATISFIABLE,47,0,data/test/3sat/300/3sat_140.cnf,0.0049326419830322266,0.054273,0.2917811870574951,0.29671382904052734,1.0012928290405274
48,2.0,257232.0,291774.0,12304024.0,6.35229,UNSATISFIABLE,48,0,data/test/3sat/300/3sat_141.cnf,0.0049326419830322266,0.057584,0.2917811870574951,0.29671382904052734,6.706587829040528
49,1.0,11843.0,13621.0,608556.0,0.204869,SATISFIABLE,49,0,data/test/3sat/300/3sat_142.cnf,0.0049326419830322266,0.070677,0.2917811870574951,0.29671382904052734,0.5722598290405274
50,2.0,784964.0,890850.0,35553408.0,22.1857,SATISFIABLE,50,0,data/test/3sat/300/3sat_143.cnf,0.004242897033691406,0.06485199999999999,0.24979281425476074,0.25403571128845215,22.50458771128845
51,2.0,270838.0,306535.0,12849087.0,6.54373,UNSATISFIABLE,51,0,data/test/3sat/300/3sat_144.cnf,0.004242897033691406,0.07106399999999999,0.24979281425476074,0.25403571128845215,6.868829711288452
52,1.0,65315.0,74612.0,3172383.0,1.63716,SATISFIABLE,52,0,data/test/3sat/300/3sat_145.cnf,0.004242897033691406,0.06292800000000001,0.24979281425476074,0.25403571128845215,1.9541237112884522
53,2.0,462590.0,521898.0,21392287.0,11.5295,UNSATISFIABLE,53,0,data/test/3sat/300/3sat_146.cnf,0.004242897033691406,0.055478,0.24979281425476074,0.25403571128845215,11.839013711288453
54,2.0,295693.0,334350.0,13920389.0,6.98078,UNSATISFIABLE,54,0,data/test/3sat/300/3sat_147.cnf,0.004242897033691406,0.06795100000000001,0.24979281425476074,0.25403571128845215,7.302766711288452
55,1.0,9165.0,10655.0,467265.0,0.133006,SATISFIABLE,55,0,data/test/3sat/300/3sat_148.cnf,0.004242897033691406,0.068322,0.24979281425476074,0.25403571128845215,0.45536371128845216
56,1.0,19.0,78.0,1312.0,0.0,SATISFIABLE,56,0,data/test/3sat/300/3sat_149.cnf,0.004242897033691406,0.015016000000000002,0.24979281425476074,0.25403571128845215,0.2690517112884522
