file_key,method,paper_name,repeats,solved_repeats,timeout_repeats,time_mean,time_std,time_min,time_max,result_values
3sat_30.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.36765450812785,0.020160554488247225,60.3396280438385,60.3862020440216,INDETERMINATE
3sat_30.cnf,one_shot,One-shot,3,0,3,60.28671887880961,0.0291143067077164,60.25436343612671,60.324948998641965,INDETERMINATE
3sat_30.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36841780028789,0.014537784641436798,60.35730421343994,60.38895414356995,INDETERMINATE
3sat_31.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.334888174794514,0.035199322320470974,60.30834443652344,60.38463004402161,INDETERMINATE
3sat_31.cnf,one_shot,One-shot,3,0,3,60.29265221214295,0.0265828856625046,60.26246343612671,60.32714899864197,INDETERMINATE
3sat_31.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.35983480028788,0.020730051166216536,60.33376821343994,60.38448714356995,INDETERMINATE
3sat_32.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.360478174794515,0.023864465012257724,60.3407700438385,60.3940590440216,INDETERMINATE
3sat_32.cnf,one_shot,One-shot,3,0,3,60.28661887880961,0.025018951402479655,60.25366343612671,60.314248998641965,INDETERMINATE
3sat_32.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.35219280028789,0.018658648096256107,60.328407213439945,60.373980143569945,INDETERMINATE
3sat_33.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.36326817479452,0.022666228145194298,60.3359330438385,60.391435044021605,INDETERMINATE
3sat_33.cnf,one_shot,One-shot,3,0,3,60.28378554547627,0.026773606012759625,60.25726343612671,60.320448998641965,INDETERMINATE
3sat_33.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.35753880028788,0.022238459006441356,60.32780021343994,60.38127014356995,INDETERMINATE
3sat_34.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.36658217479451,0.01602456144262136,60.3442100438385,60.380898044021606,INDETERMINATE
3sat_34.cnf,one_shot,One-shot,3,0,3,60.284718878809606,0.020207234609803226,60.25966343612671,60.309148998641966,INDETERMINATE
3sat_34.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.36316746695454,0.01285388070230187,60.34962221343994,60.38043904385376,INDETERMINATE
3sat_35.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.35607450812785,0.028540802492202776,60.3177380438385,60.3861790440216,INDETERMINATE
3sat_35.cnf,one_shot,One-shot,3,0,3,60.280685545476274,0.014479381041007084,60.26616343612671,60.30044899864197,INDETERMINATE
3sat_35.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.363542133621216,0.004130397913142572,60.35886804385376,60.36891314356995,INDETERMINATE
3sat_36.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.3706198319397,0.0063334584424373005,60.36593615397644,60.37957350987244,INDETERMINATE
3sat_36.cnf,one_shot,One-shot,3,0,3,60.279559475708005,0.018546869640765486,60.26200327301025,60.30521402130127,INDETERMINATE
3sat_36.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.429512250478105,0.07773299987716384,60.35638705055237,60.53716041688537,INDETERMINATE
3sat_37.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.3744388319397,0.019808764945347026,60.34643083197022,60.388937509872434,INDETERMINATE
3sat_37.cnf,one_shot,One-shot,3,0,3,60.27245947570801,0.013568586619250022,60.25780327301025,60.29051402130127,INDETERMINATE
3sat_37.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.42164458381145,0.0850556484112299,60.35883428399658,60.54189141688538,INDETERMINATE
3sat_38.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.372401498606365,0.007354370829023122,60.36217983197022,60.379176153976445,INDETERMINATE
3sat_38.cnf,one_shot,One-shot,3,0,3,60.27319280904134,0.016437090055571733,60.2606611328125,60.29641402130127,INDETERMINATE
3sat_38.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.427546917144774,0.06992287115673423,60.37302405055237,60.52625241688538,INDETERMINATE
3sat_39.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,60.37145449860636,0.012401899070620231,60.35697483197022,60.38726550987244,INDETERMINATE
3sat_39.cnf,one_shot,One-shot,3,0,3,60.27242614237468,0.012557934283601265,60.2599611328125,60.28961402130127,INDETERMINATE
3sat_39.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,60.42417791714477,0.08963019413496694,60.34302605055237,60.54908141688537,INDETERMINATE
