file_key,one_shot_solved_repeats,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_repeats,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_repeats,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_repeats,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_repeats,online_minus_one_shot_time_mean,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_150.cnf,3,True,0.7323037799987793,0.0661058136887725,SATISFIABLE,3,True,0.8732266377970378,0.0839678840580345,SATISFIABLE,3,True,0.7751418978220622,0.0175293597430373,SATISFIABLE,3,True,0.792215458908081,0.0502390419463001,SATISFIABLE,1111,p1111,True,0.14092285779825853,-0.09808473997497558,-0.08101117888895681,0.017073561086018763
3sat_151.cnf,0,False,60.32736277999879,0.0736964441945103,INDETERMINATE,0,False,60.47547897113037,0.0908021682434895,INDETERMINATE,0,False,60.36619456448873,0.0116921892985939,INDETERMINATE,0,False,60.40056912557475,0.0597979001349006,INDETERMINATE,0000,p0000,True,0.14811619113157803,-0.10928440664164185,-0.07490984555562363,0.03437456108601822
3sat_152.cnf,0,False,60.2961209845225,0.026917433052126,INDETERMINATE,0,False,60.40023968448384,0.0164091638396844,INDETERMINATE,0,False,60.38530062819418,0.0460022425183919,INDETERMINATE,0,False,60.403618571111046,0.0410135208246332,INDETERMINATE,0000,p0000,True,0.10411869996134016,-0.014939056289662744,0.0033788866272033147,0.01831794291686606
3sat_153.cnf,0,False,60.29198765118917,0.0208437135608596,INDETERMINATE,0,False,60.385744684483846,0.031819493391556,INDETERMINATE,0,False,60.3763279615275,0.0568202609719497,INDETERMINATE,0,False,60.392539904444384,0.0292527185730632,INDETERMINATE,0000,p0000,True,0.0937570332946791,-0.009416722956345325,0.006795219960537224,0.01621194291688255
3sat_154.cnf,3,True,1.7329309845225016,0.0393573001802501,SATISFIABLE,3,True,0.621850684483846,0.0201162133901692,SATISFIABLE,3,True,1.84770429486084,0.0412500683665323,SATISFIABLE,3,True,0.6183025711110433,0.0419321962727808,SATISFIABLE,1111,p1111,True,-1.1110803000386555,1.2258536103769941,-0.003548113372802697,-1.2294017237497967
3sat_155.cnf,0,False,60.29865431785584,0.0215861254040961,INDETERMINATE,0,False,60.37496301781717,0.0181548696630514,INDETERMINATE,0,False,60.38657962819417,0.0551057698419337,INDETERMINATE,0,False,60.39780857111105,0.0354288627392328,INDETERMINATE,0000,p0000,True,0.07630869996133072,0.011616610376997016,0.02284555329387672,0.011228942916879703
3sat_156.cnf,0,False,60.29808765118917,0.0174775298465756,INDETERMINATE,0,False,60.394721017817176,0.0258334324969519,INDETERMINATE,0,False,60.36834996152751,0.0519140809654578,INDETERMINATE,0,False,60.40439490444438,0.0350197556156558,INDETERMINATE,0000,p0000,True,0.09663336662800504,-0.02637105628966907,0.009673886627204809,0.03604494291687388
3sat_157.cnf,3,True,3.2670009845225016,0.0370291957801859,SATISFIABLE,3,True,33.64748901781718,0.2159279482233584,SATISFIABLE,3,True,33.72865429486084,0.1240230538334087,SATISFIABLE,3,True,34.117925571111044,0.2717672452573541,SATISFIABLE,1111,p1111,True,30.38048803329468,0.0811652770436595,0.47043655329386524,0.38927127625020574
3sat_158.cnf,0,False,60.30578765118917,0.0226228243350783,INDETERMINATE,0,False,60.38895668448384,0.0289473543112032,INDETERMINATE,0,False,60.36211962819417,0.0441952344067122,INDETERMINATE,0,False,60.40486823777771,0.0303858920976855,INDETERMINATE,0000,p0000,True,0.0831690332946664,-0.02683705628966493,0.015911553293875613,0.04274860958354054
3sat_159.cnf,0,False,60.2916209845225,0.0078032168223947,INDETERMINATE,0,False,60.393455351150514,0.0224403799653768,INDETERMINATE,0,False,60.371066961527504,0.0687428934023859,INDETERMINATE,0,False,60.39510423777771,0.0373173536689355,INDETERMINATE,0000,p0000,True,0.10183436662801171,-0.022388389623010596,0.0016488866271942015,0.024037276250204798
3sat_16.cnf,0,False,60.30785431785584,0.0180568778694871,INDETERMINATE,0,False,60.40055635115052,0.0251459614870165,INDETERMINATE,0,False,60.37566062819417,0.0599234210118814,INDETERMINATE,0,False,60.39211457111104,0.030358517245599,INDETERMINATE,0000,p0000,True,0.09270203329467819,-0.024895722956351563,-0.008441780039483149,0.016453942916868414
3sat_160.cnf,0,False,60.30985431785583,0.0229336840362368,INDETERMINATE,0,False,60.38915835115051,0.0153931313925703,INDETERMINATE,0,False,60.36914396152751,0.0445578833345417,INDETERMINATE,0,False,60.40110123777771,0.040946259738683,INDETERMINATE,0000,p0000,True,0.07930403329468305,-0.020014389623000284,0.011942886627196003,0.03195727625019629
3sat_161.cnf,0,False,60.32332323481242,0.0281341016557756,INDETERMINATE,0,False,60.39272474006653,0.0312854166406989,INDETERMINATE,0,False,60.37834321639506,0.0244811344025269,INDETERMINATE,0,False,60.36449120064799,0.0048767101492076,INDETERMINATE,0000,p0000,True,0.06940150525410616,-0.014381523671467278,-0.02823353941853668,-0.013852015747069402
3sat_162.cnf,0,False,60.31838990147909,0.0270243614588167,INDETERMINATE,0,False,60.37852740673319,0.0283932225425871,INDETERMINATE,0,False,60.35529654972839,0.0293492321338954,INDETERMINATE,0,False,60.36300686731465,0.011218402411132,INDETERMINATE,0000,p0000,True,0.06013750525410444,-0.023230857004797656,-0.015520539418538704,0.007710317586258952
3sat_163.cnf,0,False,60.32405656814575,0.0497345810813059,INDETERMINATE,3,True,34.51427240673319,0.6702064143766118,SATISFIABLE,3,True,34.84833621639506,0.2453479570423057,SATISFIABLE,3,True,35.671751867314654,0.5332473011858115,SATISFIABLE,0111,p0111,True,-25.80978416141256,0.33406380966187044,1.1574794605814631,0.8234156509195927
