file,restarts,conflicts,decisions,propagations,CPU time,Result,time,wall_time,external_timeout,returncode
data/test/3sat/350/3sat_10.cnf,2.0,118865.0,137296.0,6164008.0,5.21737,SATISFIABLE,5.21737,5.22815406229347,False,10
data/test/3sat/350/3sat_105.cnf,2.0,724688.0,840884.0,37174630.0,28.9178,SATISFIABLE,28.9178,28.93754520593211,False,10
data/test/3sat/350/3sat_101.cnf,2.0,842067.0,971093.0,44717868.0,35.6752,SATISFIABLE,35.6752,35.69298329483718,False,10
data/test/3sat/350/3sat_107.cnf,1.0,48608.0,57692.0,2563808.0,1.7045,SATISFIABLE,1.7045,1.714023585896939,False,10
data/test/3sat/350/3sat_100.cnf,,,,,60.0,INDETERMINATE,60.0,65.00676335813478,True,timeout
data/test/3sat/350/3sat_102.cnf,,,,,60.0,INDETERMINATE,60.0,65.01068454794586,True,timeout
data/test/3sat/350/3sat_103.cnf,,,,,60.0,INDETERMINATE,60.0,65.01088334573433,True,timeout
data/test/3sat/350/3sat_104.cnf,,,,,60.0,INDETERMINATE,60.0,65.01106895785779,True,timeout
data/test/3sat/350/3sat_0.cnf,,,,,60.0,INDETERMINATE,60.0,65.01316521596164,True,timeout
data/test/3sat/350/3sat_1.cnf,,,,,60.0,INDETERMINATE,60.0,65.0136277670972,True,timeout
data/test/3sat/350/3sat_109.cnf,1.0,60523.0,70321.0,3199051.0,2.46942,SATISFIABLE,2.46942,2.471394089050591,False,10
data/test/3sat/350/3sat_114.cnf,1.0,59862.0,69363.0,3096680.0,2.34434,SATISFIABLE,2.34434,2.350314653944224,False,10
data/test/3sat/350/3sat_111.cnf,2.0,688875.0,795887.0,35650630.0,29.6087,SATISFIABLE,29.6087,29.63253990514204,False,10
data/test/3sat/350/3sat_106.cnf,,,,,60.0,INDETERMINATE,60.0,65.00561261270195,True,timeout
data/test/3sat/350/3sat_116.cnf,2.0,163507.0,190990.0,8525428.0,6.87138,SATISFIABLE,6.87138,6.878139873035252,False,10
data/test/3sat/350/3sat_108.cnf,,,,,60.0,INDETERMINATE,60.0,65.00490033393726,True,timeout
data/test/3sat/350/3sat_11.cnf,2.0,912733.0,1059907.0,47134064.0,43.2737,SATISFIABLE,43.2737,43.30125845130533,False,10
data/test/3sat/350/3sat_112.cnf,2.0,1111215.0,1278819.0,57648291.0,54.5959,SATISFIABLE,54.5959,54.62042450392619,False,10
data/test/3sat/350/3sat_110.cnf,,,,,60.0,INDETERMINATE,60.0,65.00527813611552,True,timeout
data/test/3sat/350/3sat_113.cnf,,,,,60.0,INDETERMINATE,60.0,65.00710366806015,True,timeout
data/test/3sat/350/3sat_115.cnf,,,,,60.0,INDETERMINATE,60.0,65.00520727690309,True,timeout
data/test/3sat/350/3sat_12.cnf,2.0,815304.0,944984.0,42033804.0,36.0429,SATISFIABLE,36.0429,36.04864945681766,False,10
data/test/3sat/350/3sat_123.cnf,2.0,291996.0,340314.0,15313998.0,10.981,SATISFIABLE,10.981,10.98845177423209,False,10
data/test/3sat/350/3sat_117.cnf,,,,,60.0,INDETERMINATE,60.0,65.00284883286804,True,timeout
data/test/3sat/350/3sat_118.cnf,,,,,60.0,INDETERMINATE,60.0,65.0123406839557,True,timeout
data/test/3sat/350/3sat_119.cnf,,,,,60.0,INDETERMINATE,60.0,65.00780699821189,True,timeout
data/test/3sat/350/3sat_122.cnf,2.0,953911.0,1092696.0,44964095.0,46.7288,UNSATISFIABLE,46.7288,46.73942502401769,False,20
data/test/3sat/350/3sat_120.cnf,,,,,60.0,INDETERMINATE,60.0,65.00783795490861,True,timeout
data/test/3sat/350/3sat_121.cnf,,,,,60.0,INDETERMINATE,60.0,65.01076971879229,True,timeout
data/test/3sat/350/3sat_124.cnf,,,,,60.0,INDETERMINATE,60.0,65.00406808964908,True,timeout
data/test/3sat/350/3sat_125.cnf,,,,,60.0,INDETERMINATE,60.0,65.01176157128066,True,timeout
data/test/3sat/350/3sat_130.cnf,2.0,528938.0,614997.0,27711961.0,20.8487,SATISFIABLE,20.8487,20.867472110316157,False,10
data/test/3sat/350/3sat_126.cnf,,,,,60.0,INDETERMINATE,60.0,65.00275977421552,True,timeout
data/test/3sat/350/3sat_127.cnf,,,,,60.0,INDETERMINATE,60.0,65.00689246272668,True,timeout
data/test/3sat/350/3sat_128.cnf,,,,,60.0,INDETERMINATE,60.0,65.00682188710198,True,timeout
data/test/3sat/350/3sat_133.cnf,2.0,594494.0,691044.0,30103510.0,25.4956,SATISFIABLE,25.4956,25.516486380249262,False,10
data/test/3sat/350/3sat_129.cnf,,,,,60.0,INDETERMINATE,60.0,65.00749930832535,True,timeout
data/test/3sat/350/3sat_135.cnf,2.0,342049.0,394549.0,17510694.0,12.6245,SATISFIABLE,12.6245,12.647614941932261,False,10
data/test/3sat/350/3sat_13.cnf,,,,,60.0,INDETERMINATE,60.0,65.0035828659311,True,timeout
data/test/3sat/350/3sat_131.cnf,2.0,877749.0,1003055.0,43799001.0,43.3362,SATISFIABLE,43.3362,43.34735760092735,False,10
data/test/3sat/350/3sat_132.cnf,,,,,60.0,INDETERMINATE,60.0,65.01002865377814,True,timeout
data/test/3sat/350/3sat_138.cnf,2.0,899557.0,1041940.0,47781262.0,38.7725,SATISFIABLE,38.7725,38.7922860221006,False,10
data/test/3sat/350/3sat_134.cnf,,,,,60.0,INDETERMINATE,60.0,65.01019455865026,True,timeout
data/test/3sat/350/3sat_136.cnf,,,,,60.0,INDETERMINATE,60.0,65.01493328390643,True,timeout
data/test/3sat/350/3sat_143.cnf,2.0,106647.0,123347.0,5539459.0,4.87978,SATISFIABLE,4.87978,4.893966619856656,False,10
data/test/3sat/350/3sat_137.cnf,,,,,60.0,INDETERMINATE,60.0,65.00624912511557,True,timeout
data/test/3sat/350/3sat_144.cnf,2.0,281164.0,324604.0,14185731.0,10.273,SATISFIABLE,10.273,10.279751028865576,False,10
data/test/3sat/350/3sat_139.cnf,,,,,60.0,INDETERMINATE,60.0,65.00423525366932,True,timeout
data/test/3sat/350/3sat_148.cnf,1.0,37384.0,43995.0,1971104.0,1.19782,SATISFIABLE,1.19782,1.1993403011001647,False,10
