file,restarts,conflicts,decisions,propagations,CPU time,Result,time,wall_time,external_timeout,returncode
data/test/3sat/300/3sat_54.cnf,2.0,104330.0,120580.0,4913828.0,4.45619,SATISFIABLE,4.45619,4.457796463277191,False,10
data/test/3sat/300/3sat_46.cnf,2.0,705563.0,812420.0,32456106.0,33.8389,UNSATISFIABLE,33.8389,33.866145954001695,False,20
data/test/3sat/300/3sat_40.cnf,2.0,989571.0,1140861.0,45606463.0,52.4314,UNSATISFIABLE,52.4314,52.45559241389856,False,20
data/test/3sat/300/3sat_52.cnf,2.0,552089.0,632134.0,24979715.0,23.9222,UNSATISFIABLE,23.9222,23.944640551693738,False,20
data/test/3sat/300/3sat_53.cnf,2.0,536398.0,617676.0,25033573.0,22.7588,SATISFIABLE,22.7588,22.78631727490574,False,10
data/test/3sat/300/3sat_47.cnf,2.0,943888.0,1085326.0,42573758.0,49.4753,UNSATISFIABLE,49.4753,49.50885367579758,False,20
data/test/3sat/300/3sat_50.cnf,2.0,806290.0,919177.0,36509190.0,39.1672,SATISFIABLE,39.1672,39.182401481084526,False,10
data/test/3sat/300/3sat_59.cnf,2.0,206821.0,239320.0,9633004.0,7.80492,SATISFIABLE,7.80492,7.818791929166764,False,10
data/test/3sat/300/3sat_56.cnf,2.0,489741.0,564069.0,22520158.0,20.4768,SATISFIABLE,20.4768,20.495553609915078,False,10
data/test/3sat/300/3sat_43.cnf,,,,,60.0,INDETERMINATE,60.0,65.02440084517002,True,timeout
data/test/3sat/300/3sat_63.cnf,1.0,1516.0,1963.0,77046.0,0.019143,SATISFIABLE,0.019143,0.023759615141898394,False,10
data/test/3sat/300/3sat_6.cnf,2.0,143165.0,165781.0,6669776.0,5.9516,SATISFIABLE,5.9516,5.961965977679938,False,10
data/test/3sat/300/3sat_57.cnf,2.0,492894.0,568134.0,22890849.0,20.5808,UNSATISFIABLE,20.5808,20.596755777020007,False,20
data/test/3sat/300/3sat_62.cnf,1.0,78551.0,91041.0,3680044.0,3.20397,SATISFIABLE,3.20397,3.205828190781176,False,10
data/test/3sat/300/3sat_60.cnf,2.0,159013.0,185071.0,7629008.0,6.07083,SATISFIABLE,6.07083,6.0808991002850235,False,10
data/test/3sat/300/3sat_58.cnf,2.0,462504.0,531766.0,20688416.0,20.41,UNSATISFIABLE,20.41,20.424716892186552,False,20
data/test/3sat/300/3sat_69.cnf,2.0,262782.0,301718.0,11993148.0,9.40357,UNSATISFIABLE,9.40357,9.425149861257523,False,20
data/test/3sat/300/3sat_7.cnf,1.0,43288.0,50732.0,1995259.0,1.52778,SATISFIABLE,1.52778,1.5376755758188665,False,10
data/test/3sat/300/3sat_55.cnf,2.0,984219.0,1138608.0,45816503.0,46.5147,SATISFIABLE,46.5147,46.58812878560275,False,10
data/test/3sat/300/3sat_67.cnf,2.0,493803.0,565385.0,23420406.0,19.5018,UNSATISFIABLE,19.5018,19.53319984814152,False,20
data/test/3sat/300/3sat_72.cnf,1.0,98047.0,113614.0,4594129.0,4.07016,SATISFIABLE,4.07016,4.084085190203041,False,10
data/test/3sat/300/3sat_68.cnf,2.0,511585.0,588594.0,22817556.0,22.7594,UNSATISFIABLE,22.7594,22.77453137282282,False,20
data/test/3sat/300/3sat_61.cnf,2.0,765332.0,877299.0,34782462.0,37.8722,UNSATISFIABLE,37.8722,37.88358521601185,False,20
data/test/3sat/300/3sat_65.cnf,2.0,722110.0,827897.0,31892949.0,35.9483,UNSATISFIABLE,35.9483,35.980021194089204,False,20
data/test/3sat/300/3sat_74.cnf,2.0,394999.0,454561.0,18093599.0,15.6437,UNSATISFIABLE,15.6437,15.658156539313495,False,20
data/test/3sat/300/3sat_64.cnf,2.0,838353.0,961512.0,38754121.0,41.5246,UNSATISFIABLE,41.5246,41.53578100912273,False,20
data/test/3sat/300/3sat_77.cnf,1.0,58892.0,68954.0,2820661.0,2.12765,SATISFIABLE,2.12765,2.1331618181429803,False,10
data/test/3sat/300/3sat_66.cnf,2.0,844468.0,971578.0,38849232.0,42.4595,UNSATISFIABLE,42.4595,42.48844479909167,False,20
data/test/3sat/300/3sat_71.cnf,2.0,606015.0,697198.0,27411086.0,27.1658,UNSATISFIABLE,27.1658,27.17284649517387,False,20
data/test/3sat/300/3sat_78.cnf,2.0,202268.0,235054.0,9578957.0,8.08048,SATISFIABLE,8.08048,8.098065720871091,False,10
data/test/3sat/300/3sat_73.cnf,2.0,719018.0,828723.0,32300948.0,32.0947,UNSATISFIABLE,32.0947,32.11072152014822,False,20
data/test/3sat/300/3sat_79.cnf,2.0,393562.0,453187.0,18131555.0,14.9383,UNSATISFIABLE,14.9383,14.945772957988083,False,20
