file,restarts,conflicts,decisions,propagations,CPU time,Result,time,wall_time,external_timeout,returncode
data/test/3sat/400/3sat_46.cnf,,,,,60.0,INDETERMINATE,60.0,65.01490146992728,True,timeout
data/test/3sat/400/3sat_48.cnf,,,,,60.0,INDETERMINATE,60.0,65.00510360207409,True,timeout
data/test/3sat/400/3sat_5.cnf,,,,,60.0,INDETERMINATE,60.0,65.00892240321264,True,timeout
data/test/3sat/400/3sat_49.cnf,,,,,60.0,INDETERMINATE,60.0,65.01281110057607,True,timeout
data/test/3sat/400/3sat_50.cnf,,,,,60.0,INDETERMINATE,60.0,65.01011853013188,True,timeout
data/test/3sat/400/3sat_51.cnf,,,,,60.0,INDETERMINATE,60.0,65.00985971838236,True,timeout
data/test/3sat/400/3sat_52.cnf,,,,,60.0,INDETERMINATE,60.0,65.01323317410424,True,timeout
data/test/3sat/400/3sat_54.cnf,2.0,632329.0,739241.0,36412391.0,25.5051,SATISFIABLE,25.5051,25.529046332929283,False,10
data/test/3sat/400/3sat_53.cnf,,,,,60.0,INDETERMINATE,60.0,65.01026050187647,True,timeout
data/test/3sat/400/3sat_55.cnf,,,,,60.0,INDETERMINATE,60.0,65.01256978092715,True,timeout
data/test/3sat/400/3sat_56.cnf,,,,,60.0,INDETERMINATE,60.0,65.01026814989746,True,timeout
data/test/3sat/400/3sat_57.cnf,,,,,60.0,INDETERMINATE,60.0,65.00737709132954,True,timeout
data/test/3sat/400/3sat_58.cnf,,,,,60.0,INDETERMINATE,60.0,65.01406863704324,True,timeout
data/test/3sat/400/3sat_59.cnf,,,,,60.0,INDETERMINATE,60.0,65.00844470597804,True,timeout
data/test/3sat/400/3sat_6.cnf,,,,,60.0,INDETERMINATE,60.0,65.0108287120238,True,timeout
data/test/3sat/400/3sat_65.cnf,2.0,383201.0,446742.0,22617244.0,13.3838,SATISFIABLE,13.3838,13.3986926372163,False,10
data/test/3sat/400/3sat_60.cnf,,,,,60.0,INDETERMINATE,60.0,65.00654503889382,True,timeout
data/test/3sat/400/3sat_61.cnf,,,,,60.0,INDETERMINATE,60.0,65.01088356319815,True,timeout
data/test/3sat/400/3sat_62.cnf,,,,,60.0,INDETERMINATE,60.0,65.00754231028259,True,timeout
data/test/3sat/400/3sat_64.cnf,,,,,60.0,INDETERMINATE,60.0,65.00940538803115,True,timeout
data/test/3sat/400/3sat_63.cnf,,,,,60.0,INDETERMINATE,60.0,65.01196944899857,True,timeout
data/test/3sat/400/3sat_66.cnf,,,,,60.0,INDETERMINATE,60.0,65.00588496215641,True,timeout
data/test/3sat/400/3sat_67.cnf,,,,,60.0,INDETERMINATE,60.0,65.011234681122,True,timeout
data/test/3sat/400/3sat_68.cnf,,,,,60.0,INDETERMINATE,60.0,65.009912957903,True,timeout
data/test/3sat/400/3sat_69.cnf,,,,,60.0,INDETERMINATE,60.0,65.00807228591293,True,timeout
data/test/3sat/400/3sat_7.cnf,,,,,60.0,INDETERMINATE,60.0,65.0084865288809,True,timeout
data/test/3sat/400/3sat_71.cnf,,,,,60.0,INDETERMINATE,60.0,65.00815246300772,True,timeout
data/test/3sat/400/3sat_70.cnf,,,,,60.0,INDETERMINATE,60.0,65.01379586430266,True,timeout
data/test/3sat/400/3sat_72.cnf,,,,,60.0,INDETERMINATE,60.0,65.01115740602836,True,timeout
data/test/3sat/400/3sat_73.cnf,,,,,60.0,INDETERMINATE,60.0,65.01029034517705,True,timeout
data/test/3sat/400/3sat_74.cnf,,,,,60.0,INDETERMINATE,60.0,65.01240727910772,True,timeout
data/test/3sat/400/3sat_75.cnf,,,,,60.0,INDETERMINATE,60.0,65.00625621480867,True,timeout
data/test/3sat/400/3sat_76.cnf,,,,,60.0,INDETERMINATE,60.0,65.0106819649227,True,timeout
data/test/3sat/400/3sat_77.cnf,,,,,60.0,INDETERMINATE,60.0,65.00856816302985,True,timeout
data/test/3sat/400/3sat_78.cnf,,,,,60.0,INDETERMINATE,60.0,65.00753943715245,True,timeout
data/test/3sat/400/3sat_79.cnf,,,,,60.0,INDETERMINATE,60.0,65.00940491911024,True,timeout
data/test/3sat/400/3sat_8.cnf,,,,,60.0,INDETERMINATE,60.0,65.01134040020406,True,timeout
data/test/3sat/400/3sat_80.cnf,,,,,60.0,INDETERMINATE,60.0,65.01206073258072,True,timeout
data/test/3sat/400/3sat_81.cnf,,,,,60.0,INDETERMINATE,60.0,65.01178283197805,True,timeout
