file_key,method,paper_name,seeds,solved_seeds,timeout_seeds,stable_across_seeds,time_mean,time_std,time_min,time_max,result_values
3sat_111.cnf,one_shot,One-shot,3,0,3,True,60.34090385068257,0.04976402434759119,60.2843982837677,60.4054888217926,INDETERMINATE
3sat_111.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.39098769209289,0.03877286364345221,60.336340507751466,60.42221850390625,INDETERMINATE
3sat_112.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.418189660502115,0.033969838654459884,60.3856951693573,60.46508010990905,INDETERMINATE
3sat_112.cnf,old_compact,Old Compact,3,0,3,True,60.408218532190965,0.011291656768157016,60.39271487033081,60.419283914169306,INDETERMINATE
3sat_112.cnf,one_shot,One-shot,3,0,3,True,60.33037051734925,0.05657689033960164,60.2625982837677,60.401088821792605,INDETERMINATE
3sat_112.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.388801358759565,0.025609510677965738,60.35272650775146,60.40961806462097,INDETERMINATE
3sat_113.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.42196766050211,0.03292264710648418,60.391088169357296,60.46758510990906,INDETERMINATE
3sat_113.cnf,old_compact,Old Compact,3,0,3,True,60.40941519885763,0.018063897710534908,60.39145087033081,60.43412691416931,INDETERMINATE
3sat_113.cnf,one_shot,One-shot,3,0,3,True,60.334270517349246,0.05412987028327537,60.2679982837677,60.4005888217926,INDETERMINATE
3sat_113.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.392649692092895,0.021231793985402703,60.36269250775147,60.40939150390625,INDETERMINATE
3sat_114.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.412501327168776,0.04140952644982799,60.3701181693573,60.46869110990906,INDETERMINATE
3sat_114.cnf,old_compact,Old Compact,3,0,3,True,60.39207753219096,0.007346642331381406,60.38354787033081,60.40147981207275,INDETERMINATE
3sat_114.cnf,one_shot,One-shot,3,0,3,True,60.33703718401591,0.06152095959597346,60.2654982837677,60.4156888217926,INDETERMINATE
3sat_114.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.40221169209289,0.0214207813538916,60.37242150775146,60.42186950390625,INDETERMINATE
3sat_115.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.39914532716878,0.024656255795328392,60.3642871693573,60.41733470223999,INDETERMINATE
3sat_115.cnf,old_compact,Old Compact,3,0,3,True,60.40247853219096,0.016842532688203942,60.378766870330814,60.41628991416931,INDETERMINATE
3sat_115.cnf,one_shot,One-shot,3,0,3,True,60.34620385068258,0.056759909242584,60.2776982837677,60.41668882179261,INDETERMINATE
3sat_115.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.38999735875956,0.028482830430622105,60.35501450775146,60.42478206462097,INDETERMINATE
3sat_116.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.407644747706094,0.018638773292193114,60.38128906037903,60.42119557112122,INDETERMINATE
3sat_116.cnf,old_compact,Old Compact,3,0,3,True,60.415727459406526,0.0193744808788742,60.39921079292297,60.44291871530151,INDETERMINATE
3sat_116.cnf,one_shot,One-shot,3,0,3,True,60.30708381601969,0.041027739985962416,60.251311795806885,60.34882711639404,INDETERMINATE
3sat_116.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.391369354614255,0.021794471553829464,60.37047813345337,60.421440615356445,INDETERMINATE
3sat_117.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.4007837477061,0.008279520897755684,60.392285571121214,60.41200861161804,INDETERMINATE
3sat_117.cnf,old_compact,Old Compact,3,0,3,True,60.42069479273987,0.04474725266845307,60.37640386999512,60.48198371530151,INDETERMINATE
3sat_117.cnf,one_shot,One-shot,3,0,3,True,60.31235048268636,0.044208501883067255,60.25451179580688,60.361827116394046,INDETERMINATE
3sat_117.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.382946687947594,0.039520884937632596,60.330811133453366,60.42645761535645,INDETERMINATE
3sat_118.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.407033747706095,0.02071504694449545,60.38509106037903,60.434814571121215,INDETERMINATE
3sat_118.cnf,old_compact,Old Compact,3,0,3,True,60.40633479273987,0.05081584677297532,60.364421792922975,60.47784671530152,INDETERMINATE
3sat_118.cnf,one_shot,One-shot,3,0,3,True,60.295383816019694,0.03254667981586543,60.255211795806886,60.33492711639404,INDETERMINATE
3sat_118.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.3805326879476,0.01682700689049725,60.356787133453366,60.39375961535645,INDETERMINATE
3sat_119.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.41252074770609,0.016693124150771076,60.39210006037903,60.43298961161805,INDETERMINATE
3sat_119.cnf,old_compact,Old Compact,3,0,3,True,60.43150045940654,0.04535198186190604,60.38513086999512,60.49305971530151,INDETERMINATE
3sat_119.cnf,one_shot,One-shot,3,0,3,True,60.31735048268637,0.036951003628598766,60.26961179580689,60.35962711639405,INDETERMINATE
3sat_119.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.39233335461426,0.02594642997934179,60.37035013345337,60.42876861535644,INDETERMINATE
3sat_12.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.39626041437276,0.014996806910610491,60.37527506037903,60.40941157112121,INDETERMINATE
3sat_12.cnf,old_compact,Old Compact,3,0,3,True,60.438800459406536,0.03923266512519182,60.40714986999512,60.49409071530152,INDETERMINATE
3sat_12.cnf,one_shot,One-shot,3,0,3,True,60.30581714935303,0.03442135976549523,60.25931179580689,60.34152711639404,INDETERMINATE
3sat_12.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.38650835461426,0.026581804382407488,60.35440813345337,60.419501615356445,INDETERMINATE
3sat_120.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,1.114239414372762,0.01413694477033694,1.0992010603790283,1.133167611618042,SATISFIABLE
3sat_120.cnf,old_compact,Old Compact,3,3,0,True,1.1219761260732015,0.04259755666519539,1.0823608699951173,1.1810877153015138,SATISFIABLE
3sat_120.cnf,one_shot,One-shot,3,3,0,True,3.354207149353027,0.10487876574892231,3.216451795806885,3.4706971163940428,SATISFIABLE
3sat_120.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,1.0769530212809244,0.013577537994100965,1.058402315032959,1.090521133453369,SATISFIABLE
3sat_121.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,1.8379404143727622,0.016229564303499523,1.815026571121216,1.8505440603790284,SATISFIABLE
3sat_121.cnf,old_compact,Old Compact,3,3,0,True,1.8318191260732017,0.041524810717904155,1.780626869995117,1.8823347153015135,SATISFIABLE
3sat_121.cnf,one_shot,One-shot,3,3,0,True,1.7281071493530273,0.03586697331408664,1.6842617958068848,1.772117116394043,SATISFIABLE
3sat_121.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,1.8167563546142578,0.03519018127189436,1.774155315032959,1.8603366153564451,SATISFIABLE
3sat_122.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.397408747706095,0.00538637729782558,60.392389060379024,60.40488061161804,INDETERMINATE
3sat_122.cnf,old_compact,Old Compact,3,0,3,True,60.4058511260732,0.046769328211930764,60.37075479292297,60.47195071530151,INDETERMINATE
3sat_122.cnf,one_shot,One-shot,3,0,3,True,60.304950482686365,0.043054756329522624,60.25921179580688,60.36262711639405,INDETERMINATE
3sat_122.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.383530021280926,0.029064118204197836,60.34489213345337,60.41499061535645,INDETERMINATE
3sat_123.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.402067414372766,0.014237648655206218,60.38342206037903,60.41797257112121,INDETERMINATE
3sat_123.cnf,old_compact,Old Compact,3,0,3,True,60.4341771260732,0.04292661524694565,60.40355186999512,60.49488371530151,INDETERMINATE
3sat_123.cnf,one_shot,One-shot,3,0,3,True,60.3068838160197,0.03622734648147308,60.263111795806886,60.35182711639404,INDETERMINATE
3sat_123.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.38971168794759,0.03428043632817001,60.34719413345337,60.43114261535644,INDETERMINATE
3sat_124.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,0.41244608103942876,0.014863907983367402,0.3915510603790283,0.424881611618042,SATISFIABLE
3sat_124.cnf,old_compact,Old Compact,3,3,0,True,0.4342897927398681,0.032484620120551935,0.4077618699951172,0.4800357153015137,SATISFIABLE
3sat_124.cnf,one_shot,One-shot,3,3,0,True,0.3394604826863607,0.04159114632854159,0.2879967958068847,0.3898571163940429,SATISFIABLE
3sat_124.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,0.3969976879475911,0.023264227908775283,0.3780851334533691,0.4297686153564453,SATISFIABLE
3sat_125.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,3.592960065002442,0.0749841147833,3.538416258956909,3.698988911346436,SATISFIABLE
3sat_125.cnf,old_compact,Old Compact,3,3,0,True,3.5836226125793456,0.10824750441356279,3.4422701200408934,3.705199624633789,SATISFIABLE
3sat_125.cnf,one_shot,One-shot,3,3,0,True,3.4685107801310218,0.04062625393943947,3.437901273803711,3.525922924041748,SATISFIABLE
3sat_125.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,3.524796702331543,0.02001908420679893,3.510383907180786,3.5531063958740234,SATISFIABLE
3sat_126.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.39043939833578,0.03442749766213852,60.35751502470398,60.43796391134644,INDETERMINATE
3sat_126.cnf,old_compact,Old Compact,3,0,3,True,60.378955612579354,0.02260763963189692,60.35322009306336,60.40825262463379,INDETERMINATE
3sat_126.cnf,one_shot,One-shot,3,0,3,True,60.29700744679769,0.024749549022299856,60.26287292404175,60.32077814254761,INDETERMINATE
3sat_126.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.39812270233154,0.005844311002669441,60.389955907180784,60.40330680393982,INDETERMINATE
3sat_127.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.38464439833577,0.03087618644648996,60.34658002470398,60.42220591134644,INDETERMINATE
3sat_127.cnf,old_compact,Old Compact,3,0,3,True,60.39043227924602,0.022269085703743346,60.36174209306336,60.41602562463379,INDETERMINATE
3sat_127.cnf,one_shot,One-shot,3,0,3,True,60.30690744679769,0.02137102158810486,60.27677292404175,60.32397814254761,INDETERMINATE
3sat_127.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.38603770233154,0.008185818435217653,60.37520839587402,60.39499580393982,INDETERMINATE
3sat_128.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,8.684183731669108,0.017939632315919045,8.661230258956909,8.705019911346437,SATISFIABLE
3sat_128.cnf,old_compact,Old Compact,3,3,0,True,8.65705094591268,0.0584454064998296,8.582741120040895,8.725548093063354,SATISFIABLE
3sat_128.cnf,one_shot,One-shot,3,3,0,True,34.91937411346435,0.1895550717528531,34.773372924041745,35.187078142547605,SATISFIABLE
3sat_128.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,8.55309936899821,0.13738199456435712,8.387621395874023,8.72400580393982,SATISFIABLE
3sat_129.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,1.2142197316691081,0.03247768551268773,1.1720102589569092,1.2510079113464356,SATISFIABLE
3sat_129.cnf,old_compact,Old Compact,3,3,0,True,1.2165036125793458,0.03383616738864328,1.1883431200408936,1.264088624633789,SATISFIABLE
3sat_129.cnf,one_shot,One-shot,3,3,0,True,1.1236087801310222,0.01641526079478503,1.103887924041748,1.1440761425476074,SATISFIABLE
3sat_129.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,1.2127713689982096,0.005117510928913148,1.2055768039398194,1.2170483958740237,SATISFIABLE
3sat_13.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.384322398335776,0.017724395135727346,60.361712024703984,60.40499825895691,INDETERMINATE
3sat_13.cnf,old_compact,Old Compact,3,0,3,True,60.38924927924601,0.03060314680376242,60.35286409306335,60.42773762463379,INDETERMINATE
3sat_13.cnf,one_shot,One-shot,3,0,3,True,60.31410744679769,0.026046762805567152,60.27727292404175,60.33277814254761,INDETERMINATE
3sat_13.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.39630003566487,0.008366725732110374,60.38917739587402,60.40804390718078,INDETERMINATE
3sat_130.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,4.9628693983357755,0.17319301413420365,4.731231258956909,5.147620024703979,SATISFIABLE
3sat_130.cnf,old_compact,Old Compact,3,3,0,True,4.876885612579346,0.11337428156943484,4.716739120040893,4.963698093063355,SATISFIABLE
3sat_130.cnf,one_shot,One-shot,3,3,0,True,4.830630780131021,0.13174518593095821,4.651651273803711,4.964952924041748,SATISFIABLE
3sat_130.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,4.83760636899821,0.0636321710905783,4.784102907180786,4.927020803939819,SATISFIABLE
3sat_131.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,3.7195673983357747,0.08469123444817309,3.623154258956909,3.829314911346436,SATISFIABLE
3sat_131.cnf,old_compact,Old Compact,3,3,0,True,3.7379602792460123,0.06549306178129206,3.6894821200408936,3.8305470930633545,SATISFIABLE
3sat_131.cnf,one_shot,One-shot,3,3,0,True,3.679090780131022,0.02287740860841616,3.647348142547608,3.700381273803711,SATISFIABLE
3sat_131.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,3.6520753689982093,0.012062268500865843,3.6355763958740233,3.6640779071807854,SATISFIABLE
3sat_132.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,0.47117073166910806,0.027106050196378947,0.4408910247039795,0.5066689113464355,SATISFIABLE
3sat_132.cnf,old_compact,Old Compact,3,3,0,True,0.47015127924601235,0.024726890825359005,0.4381810930633545,0.498406624633789,SATISFIABLE
3sat_132.cnf,one_shot,One-shot,3,3,0,True,0.4205734467976887,0.028192286464709972,0.381018924041748,0.4446851425476074,SATISFIABLE
3sat_132.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,0.4599003689982096,0.014887829666660073,0.4395463958740234,0.4747419071807861,SATISFIABLE
3sat_133.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.40795439833577,0.019006439662478693,60.38703325895691,60.43302991134644,INDETERMINATE
3sat_133.cnf,old_compact,Old Compact,3,0,3,True,60.39742361257935,0.018172546880550543,60.37174209306336,60.411105120040894,INDETERMINATE
3sat_133.cnf,one_shot,One-shot,3,0,3,True,60.30394078013102,0.024642478003771333,60.26997292404175,60.32767127380371,INDETERMINATE
3sat_133.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.39900970233155,0.005102121386827521,60.39223139587402,60.40454090718079,INDETERMINATE
3sat_134.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.39642854092407,0.01881923815149108,60.36994324964905,60.41193891592408,INDETERMINATE
3sat_134.cnf,old_compact,Old Compact,3,0,3,True,60.37687598004151,0.009490404885098306,60.36635769915772,60.38935495446778,INDETERMINATE
3sat_134.cnf,one_shot,One-shot,3,0,3,True,60.298044548924764,0.020230848556218563,60.26950973701477,60.31411590385437,INDETERMINATE
3sat_134.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.384169630523694,0.011237231388981013,60.36833856277466,60.39328767193604,INDETERMINATE
3sat_135.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.390920874257404,0.030938258649126246,60.35352524964905,60.4292894571991,INDETERMINATE
3sat_135.cnf,old_compact,Old Compact,3,0,3,True,60.38278964670817,0.011159154502475281,60.37077269915771,60.39765728649902,INDETERMINATE
3sat_135.cnf,one_shot,One-shot,3,0,3,True,60.2906778822581,0.02982360303606466,60.24850973701477,60.31250800590515,INDETERMINATE
3sat_135.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.39300663052368,0.005238895308435735,60.38565056277466,60.39744967193603,INDETERMINATE
