Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,method,paper_name,seed,solved,timeout,raw_csv
78,2.0,1453274.0,1668106.0,83915093.0,59.9761,INDETERMINATE,78,0,data/test/3sat/400/3sat_169.cnf,0.3989942073822021,0.0,0.0,0.3989942073822021,60.375094207382205,3sat_169.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
79,2.0,1375520.0,1575659.0,77338779.0,59.9644,INDETERMINATE,79,0,data/test/3sat/400/3sat_17.cnf,0.3989942073822021,0.0,0.0,0.3989942073822021,60.3633942073822,3sat_17.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
80,2.0,1440075.0,1644097.0,80129901.0,59.9838,INDETERMINATE,80,0,data/test/3sat/400/3sat_170.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,60.29905230407715,3sat_170.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
81,2.0,1391911.0,1585911.0,79108526.0,59.9805,INDETERMINATE,81,0,data/test/3sat/400/3sat_171.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,60.29575230407715,3sat_171.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
82,2.0,1459629.0,1684709.0,84858948.0,59.9864,INDETERMINATE,82,0,data/test/3sat/400/3sat_172.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,60.30165230407715,3sat_172.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
83,2.0,1451683.0,1659709.0,83256363.0,59.9584,INDETERMINATE,83,0,data/test/3sat/400/3sat_173.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,60.273652304077146,3sat_173.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
84,2.0,1454093.0,1650180.0,81742995.0,59.9776,INDETERMINATE,84,0,data/test/3sat/400/3sat_174.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,60.29285230407715,3sat_174.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
85,2.0,1584791.0,1797952.0,87588398.0,59.9778,INDETERMINATE,85,0,data/test/3sat/400/3sat_175.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,60.29305230407715,3sat_175.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
86,1.0,44850.0,52377.0,2659490.0,1.47412,SATISFIABLE,86,0,data/test/3sat/400/3sat_176.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,1.7893723040771483,3sat_176.cnf,one_shot,One-shot,1,True,False,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
87,2.0,1458232.0,1652486.0,83837048.0,59.9692,INDETERMINATE,87,0,data/test/3sat/400/3sat_177.cnf,0.3152523040771484,0.0,0.0,0.3152523040771484,60.28445230407715,3sat_177.cnf,one_shot,One-shot,1,False,True,runs/analysis/full400_seed_robustness/raw/one_shot/seed1.csv
