file_key,one_shot_solved_seeds,one_shot_solved,one_shot_time_mean,one_shot_time_std,one_shot_result_values,online_solved_seeds,online_solved,online_time_mean,online_time_std,online_result_values,old_compact_solved_seeds,old_compact_solved,old_compact_time_mean,old_compact_time_std,old_compact_result_values,local_correction_solved_seeds,local_correction_solved,local_correction_time_mean,local_correction_time_std,local_correction_result_values,pattern,pattern_label,stable_across_seeds_all_methods,old_minus_online_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_107.cnf,0,False,60.330470517349234,0.059042960345092314,INDETERMINATE,0,False,60.39018169209289,0.02841858530959287,INDETERMINATE,0,False,60.40625553219096,0.007157390031901795,INDETERMINATE,0,False,60.41776832716878,0.026375280620229292,INDETERMINATE,0000,p0000,True,0.016073840098073333,0.027586635075891763,0.01151279497781843
3sat_108.cnf,0,False,60.34300385068258,0.061660889793809806,INDETERMINATE,0,False,60.38857802542623,0.0197846105620304,INDETERMINATE,0,False,60.39592086552429,0.009045029740237248,INDETERMINATE,0,False,60.413624660502116,0.027079073470204513,INDETERMINATE,0000,p0000,True,0.0073428400980617425,0.025046635075888446,0.017703794977826703
3sat_109.cnf,0,False,60.33633718401591,0.06906302497889157,INDETERMINATE,0,False,60.396344692092896,0.0241205963318807,INDETERMINATE,0,False,60.40019353219096,0.008588244416476692,INDETERMINATE,0,False,60.417004327168776,0.019432495286803162,INDETERMINATE,0000,p0000,True,0.003848840098065409,0.02065963507588009,0.01681079497781468
3sat_11.cnf,3,True,1.7300538506825764,0.06903270064855296,SATISFIABLE,3,True,1.8023386920928957,0.011291260380215391,SATISFIABLE,3,True,1.8321761988576253,0.024094925173993167,SATISFIABLE,3,True,1.827014660502116,0.007953732032641938,SATISFIABLE,1111,p1111,True,0.029837506764729627,0.024675968409220372,-0.005161538355509254
3sat_110.cnf,0,False,60.32933718401591,0.0621589282984555,INDETERMINATE,0,False,60.388516025426235,0.020577370957407748,INDETERMINATE,0,False,60.42716219885764,0.002202308329134251,INDETERMINATE,0,False,60.42402299383545,0.0373520361553325,INDETERMINATE,0000,p0000,True,0.03864617343140253,0.035506968409215744,-0.003139205022186786
3sat_111.cnf,0,False,60.34090385068257,0.04976402434759119,INDETERMINATE,0,False,60.39098769209289,0.03877286364345221,INDETERMINATE,0,False,60.40654353219096,0.008115850906568689,INDETERMINATE,0,False,60.42047099383546,0.025449562034873707,INDETERMINATE,0000,p0000,True,0.015555840098066653,0.02948330174256597,0.013927461644499317
3sat_112.cnf,0,False,60.33037051734925,0.05657689033960164,INDETERMINATE,0,False,60.388801358759565,0.025609510677965738,INDETERMINATE,0,False,60.408218532190965,0.011291656768157016,INDETERMINATE,0,False,60.418189660502115,0.033969838654459884,INDETERMINATE,0000,p0000,True,0.019417173431399704,0.029388301742550027,0.009971128311150323
3sat_113.cnf,0,False,60.334270517349246,0.05412987028327537,INDETERMINATE,0,False,60.392649692092895,0.021231793985402703,INDETERMINATE,0,False,60.40941519885763,0.018063897710534908,INDETERMINATE,0,False,60.42196766050211,0.03292264710648418,INDETERMINATE,0000,p0000,True,0.01676550676473454,0.029317968409216633,0.012552461644482094
3sat_114.cnf,0,False,60.33703718401591,0.06152095959597346,INDETERMINATE,0,False,60.40221169209289,0.0214207813538916,INDETERMINATE,0,False,60.39207753219096,0.007346642331381406,INDETERMINATE,0,False,60.412501327168776,0.04140952644982799,INDETERMINATE,0000,p0000,True,-0.010134159901930673,0.010289635075885428,0.0204237949778161
3sat_115.cnf,0,False,60.34620385068258,0.056759909242584,INDETERMINATE,0,False,60.38999735875956,0.028482830430622105,INDETERMINATE,0,False,60.40247853219096,0.016842532688203942,INDETERMINATE,0,False,60.39914532716878,0.024656255795328392,INDETERMINATE,0000,p0000,True,0.012481173431403647,0.009147968409223495,-0.0033332050221801524
3sat_116.cnf,0,False,60.30708381601969,0.041027739985962416,INDETERMINATE,0,False,60.391369354614255,0.021794471553829464,INDETERMINATE,0,False,60.415727459406526,0.0193744808788742,INDETERMINATE,0,False,60.407644747706094,0.018638773292193114,INDETERMINATE,0000,p0000,True,0.024358104792270296,0.016275393091838453,-0.008082711700431844
3sat_117.cnf,0,False,60.31235048268636,0.044208501883067255,INDETERMINATE,0,False,60.382946687947594,0.039520884937632596,INDETERMINATE,0,False,60.42069479273987,0.04474725266845307,INDETERMINATE,0,False,60.4007837477061,0.008279520897755684,INDETERMINATE,0000,p0000,True,0.037748104792278525,0.017837059758505802,-0.019911045033772723
3sat_118.cnf,0,False,60.295383816019694,0.03254667981586543,INDETERMINATE,0,False,60.3805326879476,0.01682700689049725,INDETERMINATE,0,False,60.40633479273987,0.05081584677297532,INDETERMINATE,0,False,60.407033747706095,0.02071504694449545,INDETERMINATE,0000,p0000,True,0.02580210479226963,0.026501059758494705,0.0006989549662250738
3sat_119.cnf,0,False,60.31735048268637,0.036951003628598766,INDETERMINATE,0,False,60.39233335461426,0.02594642997934179,INDETERMINATE,0,False,60.43150045940654,0.04535198186190604,INDETERMINATE,0,False,60.41252074770609,0.016693124150771076,INDETERMINATE,0000,p0000,True,0.039167104792284135,0.02018739309183104,-0.018979711700453095
3sat_12.cnf,0,False,60.30581714935303,0.03442135976549523,INDETERMINATE,0,False,60.38650835461426,0.026581804382407488,INDETERMINATE,0,False,60.438800459406536,0.03923266512519182,INDETERMINATE,0,False,60.39626041437276,0.014996806910610491,INDETERMINATE,0000,p0000,True,0.052292104792279304,0.009752059758504572,-0.04254004503377473
3sat_120.cnf,3,True,3.354207149353027,0.10487876574892231,SATISFIABLE,3,True,1.0769530212809244,0.013577537994100965,SATISFIABLE,3,True,1.1219761260732015,0.04259755666519539,SATISFIABLE,3,True,1.114239414372762,0.01413694477033694,SATISFIABLE,1111,p1111,True,0.04502310479227711,0.03728639309183768,-0.007736711700439436
3sat_121.cnf,3,True,1.7281071493530273,0.03586697331408664,SATISFIABLE,3,True,1.8167563546142578,0.03519018127189436,SATISFIABLE,3,True,1.8318191260732017,0.041524810717904155,SATISFIABLE,3,True,1.8379404143727622,0.016229564303499523,SATISFIABLE,1111,p1111,True,0.015062771458943969,0.02118405975850446,0.00612128829956049
3sat_122.cnf,0,False,60.304950482686365,0.043054756329522624,INDETERMINATE,0,False,60.383530021280926,0.029064118204197836,INDETERMINATE,0,False,60.4058511260732,0.046769328211930764,INDETERMINATE,0,False,60.397408747706095,0.00538637729782558,INDETERMINATE,0000,p0000,True,0.022321104792276003,0.013878726425168963,-0.00844237836710704
3sat_123.cnf,0,False,60.3068838160197,0.03622734648147308,INDETERMINATE,0,False,60.38971168794759,0.03428043632817001,INDETERMINATE,0,False,60.4341771260732,0.04292661524694565,INDETERMINATE,0,False,60.402067414372766,0.014237648655206218,INDETERMINATE,0000,p0000,True,0.04446543812561288,0.012355726425177238,-0.03210971170043564
