file_key,one_shot_solved,online_solved,old_compact_solved,local_correction_solved,cadical_solved_repeats,cadical_solved_any,cadical_solved_all,cadical_time_mean,cadical_time_min,cadical_time_max,results,pattern,one_shot_time_mean,online_time_mean,old_compact_time_mean,local_correction_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_132.cnf,True,True,True,True,2,True,False,56.104282098822296,54.03335673222318,60.0,"UNKNOWN,SATISFIABLE,SATISFIABLE",1111,0.4205734467976887,0.4599003689982096,0.4701512792460123,0.471170731669108,0.0112703626708984,0.0010194524230957
3sat_140.cnf,True,True,True,True,0,False,False,60.0,60.0,60.0,"UNKNOWN,UNKNOWN,UNKNOWN",1111,49.64791121559143,5.359984297190349,49.17879898004151,5.46549120759074,0.1055069104003916,-43.71330777245077
3sat_147.cnf,True,True,True,True,0,False,False,60.0,60.0,60.0,"UNKNOWN,UNKNOWN,UNKNOWN",1111,13.459145491282143,13.60245877597046,13.608089263031005,13.594362647267658,-0.0080961287028014,-0.0137266157633462
3sat_25.cnf,True,True,True,True,2,True,False,53.0647361461694,49.35939051024616,60.0,"UNKNOWN,SATISFIABLE,SATISFIABLE",1111,1.5219375703430178,1.5331822301635742,1.5754950838724773,1.556499393137614,0.0233171629740396,-0.0189956907348634
