file_key,one_shot_solved,online_solved,old_compact_solved,local_correction_solved,cadical_solved_repeats,cadical_solved_any,cadical_solved_all,cadical_time_mean,cadical_time_min,cadical_time_max,results,pattern,one_shot_time_mean,online_time_mean,old_compact_time_mean,local_correction_time_mean,local_minus_online_time_mean,local_minus_old_time_mean
3sat_163.cnf,False,True,True,True,3,True,True,16.126662768733997,14.887655294965953,18.501433050259948,"SATISFIABLE,SATISFIABLE,SATISFIABLE",0111,60.333221690368646,34.42751326621501,35.068156139526366,35.27130982889302,0.8437965626780084,0.2031536893666512
3sat_189.cnf,False,True,True,True,3,True,True,16.087879669386894,14.812430161982777,18.62347537931055,"SATISFIABLE,SATISFIABLE,SATISFIABLE",0111,60.30145775794984,17.18367935473124,17.37302587064616,17.35591796470642,0.1722386099751816,-0.0171079059397385
3sat_85.cnf,False,True,True,True,3,True,True,16.11077680733676,14.949589277151972,18.391694094985723,"SATISFIABLE,SATISFIABLE,SATISFIABLE",0111,60.29806391334534,1.2268784378712974,1.2017660342814127,1.1849791087951662,-0.0418993290761311,-0.0167869254862464
3sat_89.cnf,False,True,True,True,3,True,True,5.816667966544628,5.329217914026231,6.691836128942668,"SATISFIABLE,SATISFIABLE,SATISFIABLE",0111,60.280463913345336,0.6107624378712972,0.5842670342814127,0.564585108795166,-0.0461773290761312,-0.0196819254862467
3sat_97.cnf,False,True,True,True,3,True,True,31.836889955370378,29.716838559135795,35.70879242103547,"SATISFIABLE,SATISFIABLE,SATISFIABLE",0111,60.28084043223063,14.692229223922729,14.767674457499185,14.686119304438272,-0.0061099194844551,-0.0815551530609113
