family,base_instance_id,method,repeats,variants,rows,solved_rows,known_expected_rows,known_expected_match_rows,protocol_supported_rows,events_available_rows,mean_protocol_accounted_time,median_protocol_accounted_time,std_protocol_accounted_time,mean_final_cpu_time,median_final_cpu_time,std_final_cpu_time,mean_warmup_cpu_time,mean_adapter_inference_wall_time,mean_event_state_nonzero_vars,graph_gate_open_rows
complete_coloring,k10_color9,plain_unguided_glucose,3,3,9,9,9,9,9,0,4.620076666666667,4.3749,0.46277549149128466,4.620076666666667,4.3749,0.46277549149128466,0.0,0.0,0.0,0
complete_coloring,k10_color9,neutral_weighted_glucose,3,3,9,9,9,9,9,0,4.183366666666667,4.26244,0.1715882173985149,4.183366666666667,4.26244,0.1715882173985149,0.0,0.0,0.0,0
complete_coloring,k10_color9,static_weighted_glucose,3,3,9,9,9,9,9,0,4.589555756513807,4.442777601852417,0.28852463909742526,4.188775555555555,4.14829,0.2213489982533866,0.0,0.0,0.0,0
complete_coloring,k10_color9,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,4.598310284057935,4.450196648925424,0.28840089085814025,4.188775555555555,4.14829,0.2213489982533866,0.007388,0.0,90.0,9
complete_coloring,k10_color9,event_adapter_final,3,3,9,9,9,9,9,9,4.408043217950079,4.466593386001169,0.5438409208101201,3.9554977777777776,3.96094,0.5061539391029615,0.007388,0.043010711669921875,90.0,9
complete_coloring,k8_color7,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.046793666666666664,0.049466,0.008165031889098782,0.046793666666666664,0.049466,0.008165031889098782,0.0,0.0,0.0,0
complete_coloring,k8_color7,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.053955666666666666,0.053309,0.007293447538715829,0.053955666666666666,0.053309,0.007293447538715829,0.0,0.0,0.0,0
complete_coloring,k8_color7,static_weighted_glucose,3,3,9,9,9,9,9,0,0.4519067565138075,0.5420801617126465,0.1451075091898639,0.05112655555555556,0.049192,0.008851639256531964,0.0,0.0,0.0,0
complete_coloring,k8_color7,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.4573002896428506,0.5469286525216103,0.143261831972402,0.05112655555555556,0.049192,0.008851639256531964,0.0044418888888888884,0.0,56.0,9
complete_coloring,k8_color7,event_adapter_final,3,3,9,9,9,9,9,9,0.48912122353499465,0.6035990236500501,0.17325155959675584,0.03993677777777778,0.040516,0.0041221360293474596,0.0044418888888888884,0.043010711669921875,56.0,9
complete_coloring,k9_color8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.5966191111111111,0.623479,0.09800807474953842,0.5966191111111111,0.623479,0.09800807474953842,0.0,0.0,0.0,0
complete_coloring,k9_color8,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.7350163333333334,0.708742,0.08001811867477265,0.7350163333333334,0.708742,0.08001811867477265,0.0,0.0,0.0,0
complete_coloring,k9_color8,static_weighted_glucose,3,3,9,9,9,9,9,0,1.0165110046742756,1.035059166534424,0.1695862607368279,0.6865762222222221,0.661873,0.06326441843322711,0.0,0.0,0.0,0
complete_coloring,k9_color8,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,1.0231598100714816,1.0409868253469468,0.16984338852809527,0.6865762222222221,0.661873,0.06326441843322711,0.00581088888888889,0.0,72.0,9
complete_coloring,k9_color8,event_adapter_final,3,3,9,9,9,9,9,9,0.8394207783569363,0.9129820016317367,0.16495611760122086,0.46479877777777784,0.435746,0.07257996453357116,0.00581088888888889,0.038038412729899086,72.0,9
php,php_p10_h9,plain_unguided_glucose,3,3,9,9,9,9,9,0,4.512188888888889,4.30467,0.4252029265963617,4.512188888888889,4.30467,0.4252029265963617,0.0,0.0,0.0,0
php,php_p10_h9,neutral_weighted_glucose,3,3,9,9,9,9,9,0,4.386227777777778,4.48359,0.3189792285078205,4.386227777777778,4.48359,0.3189792285078205,0.0,0.0,0.0,0
php,php_p10_h9,static_weighted_glucose,3,3,9,9,9,9,9,0,4.314301723217435,4.303775330963135,0.2584198441088679,4.126057777777778,4.14972,0.22121442232468586,0.0,0.0,0.0,0
php,php_p10_h9,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,4.3212183098706864,4.310030248021186,0.2584054038162927,4.126057777777778,4.14972,0.22121442232468586,0.006046555555555556,0.0,90.0,9
php,php_p10_h9,event_adapter_final,3,3,9,9,9,9,9,9,4.20867212472054,4.462225531953454,0.4829786412216212,3.985417777777778,4.28159,0.4832371526687953,0.006046555555555556,0.028093814849853516,90.0,9
php,php_p9_h8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.6129325555555556,0.632206,0.10923679725956713,0.6129325555555556,0.632206,0.10923679725956713,0.0,0.0,0.0,0
php,php_p9_h8,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.7132008888888889,0.687711,0.06882916952943073,0.7132008888888889,0.687711,0.06882916952943073,0.0,0.0,0.0,0
php,php_p9_h8,static_weighted_glucose,3,3,9,9,9,9,9,0,0.9212788343285454,0.9575483309631347,0.12524839176945995,0.7330348888888889,0.73195,0.0799849899816279,0.0,0.0,0.0,0
php,php_p9_h8,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,0.9268122123368714,0.962580569777906,0.12453567684089564,0.7330348888888889,0.73195,0.0799849899816279,0.004650333333333334,0.0,72.0,9
php,php_p9_h8,event_adapter_final,3,3,9,9,9,9,9,9,0.703526138297836,0.7162251184589863,0.11172064447771897,0.48165499999999994,0.458236,0.07884870377977055,0.004650333333333334,0.028093814849853516,72.0,9
random_3sat_control,random_3sat_control_v160_c704_seed2615,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.06927244444444444,0.063774,0.024224255133600655,0.06927244444444444,0.063774,0.024224255133600655,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.0814158888888889,0.088532,0.022342588365297136,0.0814158888888889,0.088532,0.022342588365297136,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,static_weighted_glucose,3,3,9,9,0,0,9,0,1.0902399676530627,0.33174016653442384,1.0329777068607862,0.05507733333333334,0.053463,0.005430252848625005,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v160_c704_seed2615,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,1.0943288699805604,0.3336682980165482,1.0338263777669656,0.05507733333333334,0.053463,0.005430252848625005,0.0030646666666666665,0.0,160.0,9
random_3sat_control,random_3sat_control_v160_c704_seed2615,event_adapter_final,3,3,9,9,0,0,9,9,1.1287004340946014,0.4023264743013382,1.0257697023941563,0.05280088888888889,0.050894,0.004739649603199702,0.0030646666666666665,0.03664800855848524,160.0,9
random_3sat_control,random_3sat_control_v180_c760_seed3301,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.696465,0.534019,0.2804824629843192,0.696465,0.534019,0.2804824629843192,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.12607222222222222,0.126868,0.02859834362239262,0.12607222222222222,0.126868,0.02859834362239262,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,static_weighted_glucose,3,3,9,9,0,0,9,0,1.4676736454264323,1.9071202118835449,1.000670487931081,0.009051666666666666,0.007704,0.0028236045668613018,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v180_c760_seed3301,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,1.4723282086900007,1.9119750585250854,1.0005662608470198,0.009051666666666666,0.007704,0.0028236045668613018,0.003621888888888889,0.0,180.0,9
random_3sat_control,random_3sat_control_v180_c760_seed3301,event_adapter_final,3,3,9,9,0,0,9,9,2.054954425213913,2.422379096626282,0.9745093058917838,0.5507527777777779,0.513302,0.07004936907420684,0.003621888888888889,0.04092510541280111,180.0,9
random_3sat_control,random_3sat_control_v220_c928_seed3303,plain_unguided_glucose,3,3,9,9,0,0,9,0,0.753475,0.724506,0.6160534769857646,0.753475,0.724506,0.6160534769857646,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,neutral_weighted_glucose,3,3,9,9,0,0,9,0,0.3534053333333333,0.362324,0.1065025495504685,0.3534053333333333,0.362324,0.1065025495504685,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,static_weighted_glucose,3,3,9,9,0,0,9,0,1.4630077565375434,1.902728211883545,0.9999957563841209,0.0043857777777777775,0.004468,0.0016312367070552467,0.0,0.0,0.0,0
random_3sat_control,random_3sat_control_v220_c928_seed3303,cached_trace_no_adapter_final,3,3,9,9,0,0,9,9,1.467374227902088,1.9081964842373134,1.0003566329124745,0.0043857777777777775,0.004468,0.0016312367070552467,0.003287444444444445,0.0,220.0,9
random_3sat_control,random_3sat_control_v220_c928_seed3303,event_adapter_final,3,3,9,9,0,0,9,9,1.5150826666482224,1.9213565223385096,0.9744530064908021,0.01116911111111111,0.011666,0.0024823923161158704,0.003287444444444445,0.04092510541280111,220.0,9
