eval_path,checkpoint,cnf_id,file,file_key,guidance_hash,weight_mean,weight_std,weight_min,weight_max,phase_true,risk_prob,recovery_prob,slowdown_prob,use_before_veto,slowdown_veto,use_adapter,local_reopen_rule_open,use_adapter_with_local_reopen,local_reopen_candidate,warmup_c500_solved,warmup_c1000_solved,warmup_c2000_base_rho_std,warmup_c2000_base_rho_range,warmup_c2000_event_conf_learnt_log_max,warmup_c2000_minus_warmup_c1000_delta_abs_mean,warmup_c2000_minus_warmup_c1000_delta_mu_abs_mean,warmup_c2000_minus_warmup_c1000_propagations,warmup_c2000_event_entropy_norm,warmup_c2000_event_top10_mass,warmup_c1000_minus_warmup_c500_rho_event_top10_overlap,warmup_c2000_minus_warmup_c1000_event_top05_mass,warmup_c500_decisions,warmup_c1000_decisions,warmup_c2000_decisions,warmup_c500_propagations,warmup_c1000_propagations,warmup_c2000_propagations,warmup_c2000_cpu_time,warmup_c2000_base_rho_mean,warmup_c2000_delta_abs_mean,warmup_c2000_delta_abs_max,warmup_c2000_rho_event_corr,warmup_c2000_rho_event_top10_overlap,warmup_c2000_event_conf_learnt_log_mean,warmup_c1000_minus_warmup_c500_event_top10_mass,warmup_c2000_minus_warmup_c1000_event_top10_mass,warmup_c1000_minus_warmup_c500_rho_event_corr,warmup_c2000_minus_warmup_c1000_rho_event_corr,warmup_c1000_minus_warmup_c750_decisions
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,15,data/test/3sat/400/3sat_111.cnf,3sat_111.cnf,e3f4c971d1cb61a64275b543eef345228a8e8570c1d7a231a3b7a5f9bbc7fe14,0.9108023643493652,0.2227555364370346,0.7850311398506165,2.071321725845337,38,0.7508856654167175,0.12150197476148605,0.25109630823135376,False,False,False,0.0,False,0.0,0.0,0.0,2.0518174171447754,24.335330963134766,7.235619068145752,0.0001064501702785492,0.0003193765878677368,57961.0,0.874725878238678,0.491191565990448,0.0,-0.003283590078353882,617.0,1209.0,2395.0,29613.0,60770.0,118731.0,0.034084,-0.4433774948120117,0.03490651771426201,0.0416666716337204,-0.3188919126987457,0.30000001192092896,4.873668670654297,-0.016410887241363525,-0.01146477460861206,0.002333402633666992,-0.0023718178272247314,270.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,16,data/test/3sat/400/3sat_112.cnf,3sat_112.cnf,482dc17ea8239933decfb6bb6aaa089de03c9f184b07ef8c859008834e89e042,0.9093625545501709,0.23478999733924866,0.7872224450111389,2.2499401569366455,30,0.5125170946121216,0.09008773416280746,0.33426496386528015,False,False,False,0.0,False,0.0,0.0,0.0,2.0704259872436523,26.422008514404297,7.122866630554199,0.0007097162306308746,0.0021291449666023254,58635.0,0.8757169246673584,0.48543205857276917,0.025000005960464478,-0.009099006652832031,652.0,1237.0,2454.0,30552.0,62169.0,120804.0,0.030801,-0.3667129874229431,0.035308439284563065,0.0416666716337204,-0.10213527083396912,0.375,4.84882926940918,-0.013979971408843994,-0.028007179498672485,-0.010896161198616028,0.009814567863941193,293.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,17,data/test/3sat/400/3sat_113.cnf,3sat_113.cnf,3397f5b81415320c4ab3ef24cb6a6742bab43f23e94e4a9527345aa730d09c60,0.9183263182640076,0.2635432779788971,0.7865045666694641,2.493509292602539,30,0.7567341327667236,0.6753445267677307,0.10497737675905228,False,False,False,0.0,False,0.0,0.0,0.0,2.3783628940582275,30.01730728149414,7.1921820640563965,0.0014935843646526337,0.004480712115764618,62314.0,0.8764947652816772,0.4836212396621704,-0.025000005960464478,1.3023614883422852e-05,629.0,1229.0,2436.0,32627.0,63362.0,125676.0,0.043121,-0.2471567541360855,0.03529234975576401,0.0416666716337204,0.014031763188540936,0.3499999940395355,4.878495693206787,-0.017665386199951172,-0.003585338592529297,0.028967751190066338,-0.0011141225695610046,304.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,18,data/test/3sat/400/3sat_114.cnf,3sat_114.cnf,09e8a0885aba0d5664efa33ccefa03d855def7481eaabd0ffe0737a6a7ce5c27,0.9169248342514038,0.25258007645606995,0.7864541411399841,2.2090370655059814,44,0.9225081205368042,0.19335022568702698,0.8213866353034973,False,False,False,0.0,False,0.0,0.0,0.0,2.5853335857391357,29.07875633239746,7.163946628570557,0.0003950633108615875,0.0011852085590362549,57864.0,0.8769885897636414,0.4846758246421814,0.0,0.017444521188735962,742.0,1363.0,2559.0,30739.0,60563.0,118427.0,0.041741,-0.17298728227615356,0.03556409850716591,0.0416666716337204,0.14641103148460388,0.44999998807907104,4.875920295715332,0.014855176210403442,0.016899049282073975,-0.017321661114692688,0.014488711953163147,305.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,19,data/test/3sat/400/3sat_115.cnf,3sat_115.cnf,b98dd501e103f0e688eb1da871588482e7825bc7fd833000fe7315c4ae7f0a99,0.905951738357544,0.23110133409500122,0.7865282297134399,2.109630584716797,30,0.2830657958984375,0.5536094903945923,0.037109266966581345,False,False,False,0.0,False,1.0,0.0,0.0,2.077075481414795,23.84284210205078,6.999422550201416,9.190291166305542e-05,0.00027573108673095703,60787.0,0.8859642744064331,0.4586960971355438,0.0,0.00687485933303833,659.0,1270.0,2496.0,30163.0,60020.0,120807.0,0.029844,-0.4399232566356659,0.03416317328810692,0.0416666716337204,-0.22336626052856445,0.32499998807907104,4.841135025024414,0.013687610626220703,-0.0006171762943267822,0.0016681104898452759,0.006192311644554138,297.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,20,data/test/3sat/400/3sat_116.cnf,3sat_116.cnf,6173c28dfd755fae5d30fe24657263b4343396c5f07545a025cc4cd02fbd4d3c,0.9171035289764404,0.2433231621980667,0.7857650518417358,2.47744083404541,37,0.07984233647584915,0.044926200062036514,0.33206599950790405,False,False,False,0.0,False,0.0,0.0,0.0,2.308641195297241,29.685115814208984,7.068171977996826,-0.00014120712876319885,-0.00042366981506347656,60679.0,0.8932940363883972,0.4380561411380768,-0.025000005960464478,-0.027133047580718994,645.0,1250.0,2474.0,30296.0,60347.0,121026.0,0.04155,-0.2670789062976837,0.03558802604675293,0.041666675359010696,-0.07244311273097992,0.375,4.918807029724121,0.030790001153945923,-0.040374547243118286,-0.032554809004068375,-0.0007625371217727661,296.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,21,data/test/3sat/400/3sat_117.cnf,3sat_117.cnf,7619be536d7dce56ec1fccabbe79773b0ebc633260f5c23c96bb71353acb5864,0.9117528796195984,0.24060803651809692,0.7871474027633667,2.3513576984405518,39,0.3104146718978882,0.4570142328739166,0.08469255268573761,False,False,False,0.0,False,1.0,0.0,0.0,2.2717397212982178,29.31131362915039,7.104144096374512,-0.0003274567425251007,-0.0009823963046073914,59863.0,0.8730255365371704,0.48268136382102966,0.025000005960464478,0.003765881061553955,649.0,1234.0,2466.0,29088.0,58231.0,118094.0,0.037033,-0.20831197500228882,0.034332819283008575,0.0416666716337204,0.0534120537340641,0.42500001192092896,4.750010013580322,0.013987690210342407,-0.008316248655319214,0.013601992279291153,-0.013626288622617722,287.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,22,data/test/3sat/400/3sat_118.cnf,3sat_118.cnf,da1fcfcf34a9b5d3f20476e095cea1b1288ac7a3d2efee9db78fae5a8c5b4d2e,0.913440465927124,0.25700610876083374,0.7868725061416626,2.2550137042999268,34,0.6168219447135925,0.35701730847358704,0.2796875536441803,False,False,False,0.0,False,0.0,0.0,0.0,2.4997167587280273,27.757665634155273,7.121252536773682,0.00035078078508377075,0.0010523051023483276,59091.0,0.8770167231559753,0.4699842929840088,-0.04999998211860657,0.011620908975601196,629.0,1226.0,2409.0,28915.0,59351.0,118442.0,0.037114,-0.5061702132225037,0.035074569284915924,0.0416666716337204,-0.33799993991851807,0.2750000059604645,4.86060094833374,-0.005441129207611084,0.023544251918792725,0.024825245141983032,-0.03297355771064758,300.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,23,data/test/3sat/400/3sat_119.cnf,3sat_119.cnf,75ed2ea1586fe108abf845e587dc3524164ae339aa1a4c6a48c81aee7b65ac3a,0.9144787788391113,0.2397421896457672,0.785986065864563,2.071261167526245,34,0.7854226231575012,0.07666769623756409,0.7948144674301147,False,False,False,0.0,False,0.0,0.0,0.0,2.2659544944763184,26.090816497802734,7.170119762420654,-0.00024280697107315063,-0.0007284656167030334,58819.0,0.8728010058403015,0.4971766471862793,0.0,0.016546428203582764,609.0,1213.0,2402.0,30119.0,60092.0,118911.0,0.041343,-0.3920455276966095,0.0355011485517025,0.0416666716337204,-0.2192414551973343,0.32499998807907104,4.832312107086182,-0.0037761330604553223,0.02338448166847229,-0.04899199306964874,-0.03176771104335785,282.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,24,data/test/3sat/400/3sat_12.cnf,3sat_12.cnf,db82a2db81c035fca5a701b49c62a87a9df8ef1cc8c4ae0f6b0fec56a294ab98,0.909445583820343,0.23769724369049072,0.7852020263671875,2.331664562225342,36,0.16669797897338867,0.17861227691173553,0.6663382053375244,False,False,False,0.0,False,0.0,0.0,0.0,1.9144046306610107,25.794647216796875,7.059617519378662,0.00047792866826057434,0.0014337971806526184,61257.0,0.8777459263801575,0.47970834374427795,-0.050000011920928955,0.0035148262977600098,660.0,1277.0,2471.0,28308.0,57000.0,118257.0,0.041512,-0.2171090841293335,0.03554408624768257,0.0416666716337204,0.030014455318450928,0.32499998807907104,4.808457374572754,-0.01710459589958191,0.0024787485599517822,0.02012213971465826,0.011631464585661888,306.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,25,data/test/3sat/400/3sat_120.cnf,3sat_120.cnf,dd7fbeee14bb3396bbabe46fdf170d8768e21485d87e3886513a4894fa6252bf,0.939736008644104,0.2553451955318451,0.6956073641777039,2.1353471279144287,43,0.39829492568969727,0.9039539694786072,0.026219801977276802,True,False,True,0.0,True,0.0,0.0,0.0,2.451838493347168,29.31607437133789,7.053585529327393,0.0006024949252605438,0.0018075183033943176,62918.0,0.8909428715705872,0.4423789978027344,-0.02499997615814209,0.003680676221847534,655.0,1274.0,2467.0,33076.0,64042.0,126960.0,0.042983,-0.08950140327215195,0.03446594998240471,0.0416666716337204,0.1467817723751068,0.5,4.978829860687256,0.0025352835655212402,0.00024309754371643066,0.023726381361484528,0.023758284747600555,299.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,26,data/test/3sat/400/3sat_121.cnf,3sat_121.cnf,bc40d59b2e4203ceab0601696c0e99852f7b8631dcd2193e2982db7f2d741e55,0.9160957336425781,0.2541760504245758,0.7874606847763062,2.353224277496338,32,0.8027486205101013,0.9174212217330933,0.02266831137239933,False,False,False,0.0,False,0.0,0.0,0.0,2.4792439937591553,28.828990936279297,7.183111667633057,0.0008464418351650238,0.00253932923078537,60549.0,0.8628290295600891,0.5135458707809448,0.02499997615814209,0.005973100662231445,606.0,1207.0,2391.0,30768.0,61261.0,121810.0,0.039003,-0.4751923680305481,0.03505142405629158,0.0416666716337204,-0.3142765462398529,0.32499998807907104,4.738105773925781,0.008824139833450317,0.015156060457229614,-0.01806887984275818,0.01594027876853943,296.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,27,data/test/3sat/400/3sat_122.cnf,3sat_122.cnf,d7db18bb080b557147990691c8ce0eac85e3fa385b440b055f20b633da24c5b1,0.9111626148223877,0.2434178590774536,0.7866082191467285,2.323739528656006,40,0.8635537624359131,0.43417346477508545,0.08971084654331207,False,False,False,0.0,False,0.0,0.0,0.0,2.6431169509887695,30.581314086914062,7.271703720092773,0.00042800232768058777,0.0012840107083320618,63018.0,0.8645540475845337,0.5075902938842773,0.04999998211860657,0.0030286312103271484,615.0,1195.0,2373.0,29876.0,59699.0,122717.0,0.043645,-0.2747277319431305,0.03420116379857063,0.0416666716337204,-0.02942700684070587,0.5,4.736130237579346,0.014689326286315918,-0.0017131567001342773,-0.03473911131732166,0.0032076872885227203,288.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,28,data/test/3sat/400/3sat_123.cnf,3sat_123.cnf,da302252353e705e612f1145a564c31ecf43b8064a62c507cce1b63ec9b08945,0.9281114339828491,0.2650122344493866,0.7869922518730164,2.4401206970214844,53,0.6037181615829468,0.5538291931152344,0.19991980493068695,False,False,False,0.0,False,0.0,0.0,0.0,2.8997559547424316,31.084205627441406,6.9966816902160645,0.0006574876606464386,0.0019724369049072266,60738.0,0.883514940738678,0.4690236747264862,0.02499997615814209,-0.0023969411849975586,651.0,1239.0,2414.0,30848.0,61055.0,121793.0,0.03501,-0.04440360143780708,0.0350320003926754,0.0416666716337204,0.21261268854141235,0.550000011920929,4.91684627532959,0.015698492527008057,-0.00576290488243103,0.01238471269607544,-0.012056395411491394,305.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,29,data/test/3sat/400/3sat_124.cnf,3sat_124.cnf,32a338ded0b85c588b7cefd2fe1698648d94ff7a81dfebec3b67a5a79275ac21,0.9200417399406433,0.25267207622528076,0.7880154252052307,2.335386037826538,39,0.08331471681594849,8.178823287033343e-13,0.6306543946266174,False,False,False,0.0,False,0.0,0.0,1.0,2.604995012283325,31.211009979248047,5.961005210876465,0.0,0.0,0.0,0.8863482475280762,0.43396565318107605,0.0,0.0,682.0,900.0,900.0,31815.0,43163.0,43163.0,0.017045,-0.23722288012504578,0.03528779745101929,0.0416666716337204,-0.06062035635113716,0.375,3.8003320693969727,-0.008324146270751953,0.0,0.002652730792760849,0.0,0.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,30,data/test/3sat/400/3sat_125.cnf,3sat_125.cnf,a7e6cf27cc58e7695247834226a330e7d2bf71ed9524487f2d1a1fdae88ccfae,0.9106696844100952,0.24517054855823517,0.7865539193153381,2.5054633617401123,38,0.19287298619747162,0.06317843496799469,0.33877691626548767,False,False,False,0.0,False,0.0,0.0,0.0,2.3001246452331543,31.264041900634766,7.071573257446289,0.0005200952291488647,0.0015602484345436096,60670.0,0.8798648118972778,0.48631396889686584,-0.025000005960464478,-0.015606850385665894,615.0,1215.0,2428.0,30353.0,60852.0,121522.0,0.035795,-0.25846564769744873,0.035192690789699554,0.041666675359010696,-0.09464196115732193,0.4000000059604645,4.862034320831299,0.018086671829223633,-0.03196272253990173,-0.00740201398730278,-0.03545739874243736,305.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,31,data/test/3sat/400/3sat_126.cnf,3sat_126.cnf,4e105e4a7589b1f3bbe663783da313543f7c01db295916e5ca393b26f99a08ce,0.9167395830154419,0.24596023559570312,0.7862758636474609,2.124990224838257,45,0.841637372970581,0.08252307027578354,0.7141661643981934,False,False,False,0.0,False,0.0,0.0,0.0,2.260651111602783,27.55381202697754,7.15461540222168,0.0015920661389827728,0.0047761499881744385,60723.0,0.8798498511314392,0.46349456906318665,0.0,0.009785890579223633,609.0,1266.0,2452.0,30127.0,58603.0,119326.0,0.035402,-0.20220348238945007,0.03539877012372017,0.0416666716337204,0.03686677664518356,0.44999998807907104,4.885876178741455,-0.009118258953094482,0.004789143800735474,-0.011999297887086868,-0.023070823401212692,343.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,32,data/test/3sat/400/3sat_127.cnf,3sat_127.cnf,c22b76959b263204b95a29ebd7a61f91a0d7ed421a3110ce901b435226e6aa27,0.9089668989181519,0.23010578751564026,0.7865606546401978,2.451178789138794,42,0.10200008004903793,0.7464047074317932,0.09372511506080627,False,False,False,0.0,False,0.0,0.0,0.0,2.3532912731170654,31.149805068969727,6.900730609893799,-0.000322829931974411,-0.0009684041142463684,59972.0,0.8930246829986572,0.44992735981941223,0.025000005960464478,-0.003474712371826172,655.0,1261.0,2475.0,31485.0,63098.0,123070.0,0.039933,-0.25816795229911804,0.03518759831786156,0.0416666716337204,-0.060905683785676956,0.375,4.93583869934082,-0.01638561487197876,0.005188018083572388,0.012818492949008942,0.011648159474134445,306.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,33,data/test/3sat/400/3sat_128.cnf,3sat_128.cnf,b00abe8ca8355060e2a134bec22461bebae7c8a71b492b0df2fcfbcc6a1811aa,0.9401313066482544,0.2633219361305237,0.6947382688522339,2.203078031539917,47,0.20928899943828583,0.9401527643203735,0.012826502323150635,True,False,True,0.0,True,0.0,0.0,0.0,2.5461270809173584,34.61715316772461,7.080867767333984,0.0002615302801132202,0.0007845386862754822,64115.0,0.8878241181373596,0.46179357171058655,0.0,-0.011534303426742554,639.0,1251.0,2473.0,32119.0,64539.0,128654.0,0.043927,-0.1022990420460701,0.0345035158097744,0.0416666716337204,0.10764401406049728,0.44999998807907104,4.934479236602783,0.008927643299102783,-0.0166340172290802,0.007584527134895325,0.024918928742408752,304.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,34,data/test/3sat/400/3sat_129.cnf,3sat_129.cnf,e7587bb4a36bd1438a00d2dac19af8bb502c2f6cd6faf2d4dc009c4a3a2038ed,0.9207006096839905,0.25121262669563293,0.787786602973938,2.345696210861206,43,0.689953088760376,0.4519343674182892,0.3585582375526428,False,False,False,0.0,False,0.0,0.0,0.0,2.551647663116455,29.539846420288086,7.243513107299805,0.0005521327257156372,0.0016563758254051208,65205.0,0.874093770980835,0.478145956993103,0.050000011920928955,-0.007489234209060669,722.0,1319.0,2533.0,31063.0,63559.0,128764.0,0.041542,-0.19437478482723236,0.035995613783597946,0.0416666716337204,0.015720652416348457,0.4000000059604645,4.88044548034668,0.004914015531539917,-0.0025210976600646973,0.021534381434321404,-0.0015775207430124283,307.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,35,data/test/3sat/400/3sat_13.cnf,3sat_13.cnf,7472304012f82e7c5c4f14259896820e2860875e0fbf099303f170833bc337f5,0.9375124573707581,0.27277395129203796,0.6954716444015503,2.143646240234375,43,0.25695645809173584,0.9593316316604614,0.04938040301203728,True,False,True,0.0,True,0.0,0.0,0.0,2.5010478496551514,29.78055191040039,7.021083831787109,0.0006668344140052795,0.002000473439693451,65113.0,0.8870685696601868,0.46174871921539307,0.025000005960464478,-0.01021641492843628,661.0,1251.0,2449.0,30986.0,62007.0,127120.0,0.042889,-0.012505697086453438,0.0356999896466732,0.0416666716337204,0.14799924194812775,0.4000000059604645,4.9139628410339355,-0.006245315074920654,-0.01193961501121521,0.08934364840388298,0.03966931998729706,313.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,36,data/test/3sat/400/3sat_130.cnf,3sat_130.cnf,d26b097c6b3b10e572b31ee611cff3f4e66b7352e8506a66f8808e58cb99790e,0.9166666269302368,0.2517695128917694,0.7875480651855469,2.277561902999878,39,0.9437330365180969,0.14748524129390717,0.8523121476173401,False,False,False,0.0,False,0.0,0.0,0.0,2.4045586585998535,27.071094512939453,7.217443466186523,0.00016712024807929993,0.0005013346672058105,58122.0,0.8644077777862549,0.5198425054550171,0.025000005960464478,0.022349178791046143,673.0,1295.0,2475.0,29694.0,60174.0,118296.0,0.027106,-0.2244734913110733,0.03577297925949097,0.0416666716337204,-0.10314052551984787,0.4000000059604645,4.730408191680908,-0.004436790943145752,0.02690446376800537,0.003990627825260162,-0.020106583833694458,306.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,37,data/test/3sat/400/3sat_131.cnf,3sat_131.cnf,cf353cc07c86d7e26c3bc8263f8c66e1442457a86e354e6699a0fe62c4216221,0.9185975790023804,0.2711849510669708,0.7867434620857239,2.4800422191619873,35,0.6780494451522827,0.1586306095123291,0.24335221946239471,False,False,False,0.0,False,0.0,0.0,0.0,2.852585792541504,33.87818908691406,7.100027084350586,0.000545114278793335,0.001635327935218811,63511.0,0.8891259431838989,0.4462713897228241,0.04999998211860657,-0.0019488632678985596,695.0,1305.0,2473.0,30242.0,60397.0,123908.0,0.04148,-0.3531799018383026,0.03455159440636635,0.0416666716337204,-0.11436434835195541,0.44999998807907104,4.889286994934082,0.01187121868133545,-0.008792310953140259,-0.0006675869226455688,-0.006782196462154388,312.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,38,data/test/3sat/400/3sat_132.cnf,3sat_132.cnf,04597a277468d179dc73cfabb16e923b1fc791a181bebc792e290785eb4c42b5,0.9303181171417236,0.24498619139194489,0.6939278244972229,2.0102474689483643,49,0.12475387006998062,0.9676713943481445,0.0021925410255789757,True,False,True,0.0,True,0.0,0.0,0.0,2.075227975845337,24.814334869384766,7.075809001922607,-0.0011212676763534546,-0.0033638104796409607,61370.0,0.8811994791030884,0.47015756368637085,0.025000005960464478,-0.004870414733886719,653.0,1264.0,2463.0,30162.0,61457.0,122827.0,0.038693,-0.1784713715314865,0.03317839279770851,0.0416666716337204,0.0010390495881438255,0.4000000059604645,4.867303848266602,0.0007093548774719238,-0.014360249042510986,-0.00921697961166501,0.015064232982695103,308.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,39,data/test/3sat/400/3sat_133.cnf,3sat_133.cnf,2bf0abf3f4c5c6bae1499a80ec8dfee52c98e1a29af51ab15641a1bcc91217ad,0.9130582213401794,0.25536873936653137,0.7858129739761353,2.5804359912872314,45,0.5113558173179626,0.6478421092033386,0.1504502147436142,False,False,False,0.0,False,0.0,0.0,0.0,2.332190752029419,28.797439575195312,7.067319869995117,0.0007092468440532684,0.00212772935628891,60228.0,0.8857351541519165,0.45085635781288147,0.0,0.0041817426681518555,690.0,1332.0,2528.0,30351.0,60325.0,120553.0,0.035683,-0.08471467345952988,0.035095348954200745,0.0416666716337204,0.13105778396129608,0.4749999940395355,4.913583755493164,-0.01160314679145813,0.004523873329162598,-0.02911829948425293,0.009831160306930542,323.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,40,data/test/3sat/400/3sat_134.cnf,3sat_134.cnf,0b6ff8cd3662850b365dbe0e2f940f9d8be385b68f68dc2a7547d187d01382f8,0.9144589304924011,0.24693234264850616,0.7877634167671204,2.2243876457214355,31,0.9054068326950073,0.07030431181192398,0.363656610250473,False,False,False,0.0,False,0.0,0.0,0.0,2.3892502784729004,26.617904663085938,7.114769458770752,0.0008089318871498108,0.0024268031120300293,60639.0,0.884451150894165,0.44803386926651,0.125,0.007957905530929565,626.0,1241.0,2430.0,31327.0,61819.0,122458.0,0.042205,-0.38695570826530457,0.03401749208569527,0.0416666716337204,-0.0648990273475647,0.4749999940395355,4.812178611755371,-0.0008238255977630615,0.009359955787658691,0.0414276197552681,0.0014427155256271362,305.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,41,data/test/3sat/400/3sat_135.cnf,3sat_135.cnf,fe224c4f7f3194cb1fc28da5a6d1f9f5bf6c5839ba399611df9b70df1c7c43cf,0.912285566329956,0.24203364551067352,0.7866988182067871,2.1604185104370117,32,0.49174296855926514,0.02145027369260788,0.7695468068122864,False,False,False,0.0,False,0.0,0.0,0.0,2.113161087036133,27.435253143310547,7.090909957885742,-0.00038059428334236145,-0.0011417865753173828,60156.0,0.881675660610199,0.4800802767276764,0.07500001788139343,-0.0003536641597747803,647.0,1252.0,2422.0,31128.0,60102.0,120258.0,0.033229,-0.26416051387786865,0.03515736758708954,0.041666675359010696,-0.00797357689589262,0.42500001192092896,4.889063358306885,-0.02350395917892456,0.004567056894302368,0.019513809122145176,-0.014947556890547276,298.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,42,data/test/3sat/400/3sat_136.cnf,3sat_136.cnf,ee91d4a4d11ca1adaf7e0c76bf52524ef0d6e74f980e8da38954d6060cf06762,0.917472779750824,0.2578074634075165,0.7854664325714111,2.2814104557037354,37,0.6725568771362305,0.08202382922172546,0.5647632479667664,False,False,False,0.0,False,0.0,0.0,0.0,2.63089656829834,29.966201782226562,7.153833866119385,0.0002366863191127777,0.00071001797914505,62466.0,0.8878719806671143,0.45220768451690674,0.0,-0.0005438327789306641,640.0,1263.0,2490.0,31368.0,61765.0,124231.0,0.039107,-0.4429178237915039,0.035622190684080124,0.0416666716337204,-0.24577264487743378,0.44999998807907104,4.958147048950195,0.02109050750732422,-0.0016204118728637695,-0.04628187417984009,0.004574999213218689,308.0
data/test/3sat/400/*.cnf,runs/GNN_Glucose_3SAT_TwoStageRiskControllerOnlineConsistentBoundary400LocalReopenOverride/best.pt,43,data/test/3sat/400/3sat_137.cnf,3sat_137.cnf,1e2b3e5e64601ec5a09b59612f7e0449b176483cac5688767d34167504ab461b,0.9090630412101746,0.243840292096138,0.786625325679779,2.1902694702148438,32,0.46936407685279846,0.43324291706085205,0.15282398462295532,False,False,False,0.0,False,0.0,0.0,0.0,2.2027316093444824,26.976219177246094,7.025538444519043,0.0006314367055892944,0.0018943101167678833,60517.0,0.8728528022766113,0.49016690254211426,0.04999998211860657,0.007285892963409424,591.0,1173.0,2314.0,29092.0,59122.0,119639.0,0.034477,-0.3698291778564453,0.034586306661367416,0.0416666716337204,-0.2027653306722641,0.4000000059604645,4.797070503234863,-0.005966067314147949,0.012631893157958984,-0.010917693376541138,0.0062658339738845825,280.0
