warmup_conflicts,family,base_instance_id,observations,base_instances,variants,repeats,final_cpu_lim,warmup_cpu_lim,event_adapter_solved_rows,known_expected_rows,known_expected_match_rows,warmup_cpu_mean,warmup_cpu_median,warmup_conflict_count_mean,event_state_l2_sum_mean,event_state_nonzero_vars_mean,graph_gate_open_fraction,adapter_cached_final_cpu_delta_mean,adapter_cached_final_cpu_delta_median,adapter_cached_protocol_delta_mean,adapter_plain_final_cpu_delta_mean,adapter_plain_final_cpu_delta_median,adapter_plain_protocol_delta_mean,adapter_plain_protocol_delta_median,adapter_cached_decisions_delta_mean,adapter_cached_conflicts_delta_mean,neutral_plain_final_cpu_delta_mean,static_neutral_final_cpu_delta_mean,adapter_cached_final_cpu_improved_fraction,adapter_plain_final_cpu_improved_fraction,adapter_plain_protocol_improved_fraction
1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,9,1,3,3,10.0,5.0,9,0,0,0.004423,0.004981,1.0,397.0021057128906,260.0,1.0,0.22042555555555537,0.3011499999999998,0.27861439133538135,0.5073999999999997,0.4869399999999997,0.9606516874774429,0.8300091052692533,36602.333333333336,26797.666666666668,0.8445166666666667,-0.5575422222222223,0.2222222222222222,0.2222222222222222,0.1111111111111111
1,random_3sat_control,random_3sat_control_v300_c1266_seed3307,9,1,3,3,10.0,5.0,9,0,0,0.004695111111111112,0.003821,1.0,465.98126220703125,300.0,1.0,0.024485555555555552,0.024659999999999998,0.07166390346103246,-1.2037732222222222,-1.29709,-0.7703232592681911,-0.7808798886765242,2227.6666666666665,1854.3333333333333,0.26681411111111114,-1.495072888888889,0.0,1.0,0.7777777777777778
1,subset_cardinality,subset_cardinality_bw10,9,1,3,3,10.0,5.0,9,9,9,0.0010818888888888887,0.001219,1.0,62.71916198730469,41.0,1.0,-0.00041088888888888886,-0.0002189999999999998,0.04676745901658802,-0.0003152222222222222,-5.800000000000011e-05,0.4291857633724809,0.5089484806095959,4.333333333333333,4.333333333333333,0.00016677777777777768,-7.11111111111111e-05,0.5555555555555556,0.5555555555555556,0.0
1,subset_cardinality,subset_cardinality_bw12,9,1,3,3,10.0,5.0,9,9,9,0.0011878888888888887,0.001244,1.0,74.82396443684895,49.0,1.0,-0.0006871111111111111,-0.0004149999999999998,0.03485217158169217,-0.0009285555555555553,-0.0007019999999999995,0.23578073543985015,0.10515706773704289,19.666666666666668,20.666666666666668,-0.0007674444444444443,0.000526,0.5555555555555556,0.7777777777777778,0.0
1,subset_cardinality,subset_cardinality_bw8,9,1,3,3,10.0,5.0,9,9,9,0.0013763333333333334,0.001282,1.0,53.19927215576172,33.0,1.0,-6.355555555555556e-05,-0.000337,0.02965619453091091,-7.544444444444448e-05,-0.00023799999999999993,0.14038232965140207,0.0863586317822933,8.333333333333334,8.0,0.00024177777777777777,-0.0002536666666666667,0.5555555555555556,0.5555555555555556,0.0
3,complete_coloring,k10_color9,9,1,3,3,10.0,5.0,9,9,9,0.007648777777777778,0.008165,3.0,194.41254679361978,90.0,1.0,-0.5216777777777777,-0.8640399999999997,-0.4625529901292588,-0.2872888888888888,-0.026679999999999815,0.14882578807240726,0.25362330575549574,52204.666666666664,51515.333333333336,-0.20647111111111105,0.4408599999999999,0.6666666666666666,0.5555555555555556,0.3333333333333333
3,complete_coloring,k8_color7,9,1,3,3,10.0,5.0,9,9,9,0.002562,0.003014,3.0,125.21592203776042,56.0,1.0,-0.009141444444444445,-0.009235,0.04998334320407447,-0.007623777777777779,-0.009928,0.42310196766276487,0.4383607451092005,-280.0,-227.33333333333334,0.005365777777777778,-0.0038481111111111116,0.8888888888888888,0.7777777777777778,0.0
3,complete_coloring,k9_color8,9,1,3,3,10.0,5.0,9,9,9,0.0039024444444444445,0.003626,3.0,158.03121439615884,72.0,1.0,-0.35233633333333336,-0.37137000000000003,-0.2965971954718695,-0.18114566666666668,-0.16804400000000003,0.18781602832957106,0.18953906188070768,-3190.0,-2929.6666666666665,0.12469944444444442,0.04649122222222221,1.0,1.0,0.1111111111111111
3,php,php_p10_h9,9,1,3,3,10.0,5.0,9,9,9,0.007726222222222222,0.007562,3.0,194.41254679361978,90.0,1.0,-0.22257666666666653,-0.40754,-0.17360882837931285,-0.33647444444444446,-0.33874000000000004,-0.09035874457106985,-0.1695878088940379,60815.666666666664,59393.0,-0.07822444444444437,-0.03567333333333354,0.7777777777777778,0.6666666666666666,0.5555555555555556
3,php,php_p9_h8,9,1,3,3,10.0,5.0,9,9,9,0.0034274444444444443,0.004112,3.0,158.03121439615884,72.0,1.0,-0.23574822222222222,-0.23106,-0.18678038393486873,-0.19153422222222222,-0.16651999999999995,0.050441494821998833,0.06517593680351963,-3190.0,-2929.6666666666665,0.048197444444444446,-0.003983444444444416,1.0,1.0,0.2222222222222222
3,random_3sat_control,random_3sat_control_v160_c704_seed2615,9,1,3,3,10.0,5.0,9,0,0,0.0029809999999999997,0.003598,3.0,362.77410888671875,160.0,1.0,0.0006644444444444436,-0.0009870000000000018,0.05317910347832574,-0.013429333333333335,-0.01638300000000001,0.21653951907118157,0.22063471255582567,635.0,453.0,0.023971444444444445,-0.03806522222222222,0.5555555555555556,0.6666666666666666,0.0
3,random_3sat_control,random_3sat_control_v180_c760_seed3301,9,1,3,3,10.0,5.0,9,0,0,0.003015111111111111,0.003692,3.0,430.87243652343756,180.0,1.0,0.4816505555555556,0.5785899999999999,0.5359386249627007,-0.20339788888888888,-0.34627600000000003,0.020839033567276233,-0.13838791752272855,30711.666666666668,26979.0,-0.5627325555555556,-0.12231588888888889,0.0,0.6666666666666666,0.6666666666666666
3,random_3sat_control,random_3sat_control_v220_c928_seed3303,9,1,3,3,10.0,5.0,9,0,0,0.0028902222222222224,0.003915,3.0,456.0174051920573,220.0,1.0,0.0022798888888888886,0.002197,0.05656795829603408,-0.7235512222222221,-0.72061,-0.49939802937116223,-0.48295663392806054,277.6666666666667,226.0,-0.37141599999999997,-0.3544151111111111,0.1111111111111111,1.0,0.6666666666666666
3,random_3sat_control,random_3sat_control_v220_c942_seed3304,9,1,3,3,10.0,5.0,9,0,0,0.004084333333333333,0.004182,3.0,419.5413513183594,220.0,1.0,0.20495022222222226,0.19173900000000005,0.2747788914523654,-0.0008003333333333288,-0.0021009999999999085,0.5835479365817109,0.36849412675875426,13977.666666666666,12435.666666666666,0.14824,-0.3539905555555556,0.0,0.5555555555555556,0.0
3,random_3sat_control,random_3sat_control_v260_c1097_seed3305,9,1,3,3,10.0,5.0,9,0,0,0.0060416666666666665,0.006028,3.0,493.8140055338542,260.0,1.0,-0.7410805555555556,-0.8768710000000001,-0.6712518863254123,-5.407655,-6.348827,-4.821279544971519,-5.785574231746435,-21665.666666666668,-20000.666666666668,-3.199502444444444,-1.4670719999999997,1.0,1.0,1.0
3,random_3sat_control,random_3sat_control_v260_c1113_seed3306,9,1,3,3,10.0,5.0,9,0,0,0.004709666666666667,0.004263,3.0,480.1115214029948,260.0,1.0,0.11937222222222221,0.12123000000000062,0.18167319569057888,0.5761033333333333,0.9018800000000002,1.058300061276204,1.405345927221596,41815.0,31698.333333333332,0.9712811111111113,-0.5145500000000002,0.3333333333333333,0.3333333333333333,0.3333333333333333
3,random_3sat_control,random_3sat_control_v300_c1266_seed3307,9,1,3,3,10.0,5.0,9,0,0,0.007184222222222221,0.00716,3.0,624.5980224609375,300.0,1.0,0.033418444444444445,0.031576,0.080664026389228,-1.145530888888889,-1.2405110000000001,-0.8665167699566815,-0.9564430162150265,2381.3333333333335,1965.3333333333333,0.4082716666666666,-1.587221,0.0,1.0,0.6666666666666666
3,subset_cardinality,subset_cardinality_bw10,9,1,3,3,10.0,5.0,9,9,9,0.001088777777777778,0.001282,3.0,93.68310292561848,41.0,1.0,-0.00014044444444444448,-0.00023800000000000036,0.04710513750033909,-2.9777777777777838e-05,0.00044300000000000003,0.27254343201763764,0.2788092262589335,13.0,-1.0,0.0003805555555555556,-0.0002698888888888889,0.6666666666666666,0.3333333333333333,0.0
3,subset_cardinality,subset_cardinality_bw12,9,1,3,3,10.0,5.0,9,9,9,0.0011825555555555556,0.001351,3.0,103.64867909749348,49.0,1.0,-0.0005302222222222223,-0.0007769999999999999,0.032944143647935666,0.0005293333333333335,0.000796,0.26515696780159737,0.2805697590700388,21.333333333333332,18.666666666666668,0.0008110000000000002,0.00024855555555555547,0.8888888888888888,0.3333333333333333,0.0
3,subset_cardinality,subset_cardinality_bw8,9,1,3,3,10.0,5.0,9,9,9,0.001140111111111111,0.001352,3.0,78.4325180053711,33.0,1.0,-0.0005585555555555555,-0.000196,0.026030202277289503,-0.00018833333333333338,-0.0004060000000000001,0.26029318037798665,0.2788644738624692,13.0,3.3333333333333335,-9.800000000000006e-05,0.0004682222222222222,0.7777777777777778,0.5555555555555556,0.0
