family,base_instance_id,method,repeats,variants,rows,solved_rows,known_expected_rows,known_expected_match_rows,protocol_supported_rows,events_available_rows,mean_protocol_accounted_time,median_protocol_accounted_time,std_protocol_accounted_time,mean_final_cpu_time,median_final_cpu_time,std_final_cpu_time,mean_warmup_cpu_time,mean_adapter_inference_wall_time,mean_event_state_nonzero_vars,graph_gate_open_rows
complete_coloring,k10_color9,plain_unguided_glucose,3,3,9,9,9,9,9,0,4.447102222222222,4.32823,0.37675545854631537,4.447102222222222,4.32823,0.37675545854631537,0.0,0.0,0.0,0
complete_coloring,k10_color9,neutral_weighted_glucose,3,3,9,9,9,9,9,0,4.395793333333334,4.30624,0.2914026701576362,4.395793333333334,4.30624,0.2914026701576362,0.0,0.0,0.0,0
complete_coloring,k10_color9,static_weighted_glucose,3,3,9,9,9,9,9,0,5.499640286687215,5.652856679153443,0.7812517293130556,4.374253333333333,4.33781,0.35429223036922497,0.0,0.0,0.0,0
complete_coloring,k10_color9,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,5.508681296833435,5.6607758468464615,0.7782421311509298,4.374253333333333,4.33781,0.35429223036922497,0.007769666666666667,0.0,90.0,9
complete_coloring,k10_color9,event_adapter_final,3,3,9,9,9,9,9,9,4.888963534272062,4.9123603961831925,0.756336304147673,3.715491111111111,3.46361,0.4206429048327228,0.007769666666666667,0.039044459660847984,90.0,9
complete_coloring,k8_color7,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.04299644444444444,0.044141,0.005793144485318641,0.04299644444444444,0.044141,0.005793144485318641,0.0,0.0,0.0,0
complete_coloring,k8_color7,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.04891611111111111,0.048305,0.00619698288371939,0.04891611111111111,0.048305,0.00619698288371939,0.0,0.0,0.0,0
complete_coloring,k8_color7,static_weighted_glucose,3,3,9,9,9,9,9,0,1.176843064464993,1.5115726791534423,0.7272985426258715,0.05145611111111111,0.051416,0.007157077483939316,0.0,0.0,0.0,0
complete_coloring,k8_color7,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,1.1819929587768516,1.516397923692584,0.7249000221026614,0.05145611111111111,0.051416,0.007157077483939316,0.003941666666666666,0.0,56.0,9
complete_coloring,k8_color7,event_adapter_final,3,3,9,9,9,9,9,9,1.2107495295488107,1.5523646808489562,0.7467763622370975,0.041168222222222224,0.041094,0.0011008510091944535,0.003941666666666666,0.039044459660847984,56.0,9
complete_coloring,k9_color8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.580775111111111,0.59301,0.13022342545452836,0.580775111111111,0.59301,0.13022342545452836,0.0,0.0,0.0,0
