family,base_instance_id,method,repeats,variants,rows,solved_rows,known_expected_rows,known_expected_match_rows,protocol_supported_rows,events_available_rows,mean_protocol_accounted_time,median_protocol_accounted_time,std_protocol_accounted_time,mean_final_cpu_time,median_final_cpu_time,std_final_cpu_time,mean_warmup_cpu_time,mean_adapter_inference_wall_time,mean_event_state_nonzero_vars,graph_gate_open_rows
complete_coloring,k10_color9,plain_unguided_glucose,3,3,9,9,9,9,9,0,4.430471111111111,4.38653,0.41998055765846004,4.430471111111111,4.38653,0.41998055765846004,0.0,0.0,0.0,0
complete_coloring,k10_color9,neutral_weighted_glucose,3,3,9,9,9,9,9,0,4.226566666666667,4.34177,0.24775685081345408,4.226566666666667,4.34177,0.24775685081345408,0.0,0.0,0.0,0
complete_coloring,k10_color9,static_weighted_glucose,3,3,9,9,9,9,9,0,5.214994795057509,5.1510989012146,0.5060263774050485,4.2468055555555555,4.15843,0.3473310080856268,0.0,0.0,0.0,0
complete_coloring,k10_color9,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,5.2241111620134575,5.162168239856184,0.5065323251428141,4.2468055555555555,4.15843,0.3473310080856268,0.0072046666666666665,0.0,90.0,9
complete_coloring,k10_color9,event_adapter_final,3,3,9,9,9,9,9,9,5.010905759003407,5.054856049630403,0.4787817967118609,3.973972222222222,3.82891,0.31050623374490316,0.0072046666666666665,0.059627930323282875,90.0,9
complete_coloring,k8_color7,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.04509044444444445,0.046659,0.005046014469636189,0.04509044444444445,0.046659,0.005046014469636189,0.0,0.0,0.0,0
complete_coloring,k8_color7,neutral_weighted_glucose,3,3,9,9,9,9,9,0,0.04849111111111112,0.04719,0.008506731326491457,0.04849111111111112,0.04719,0.008506731326491457,0.0,0.0,0.0,0
complete_coloring,k8_color7,static_weighted_glucose,3,3,9,9,9,9,9,0,1.0214053506130643,0.8701149084167481,0.39526168104145,0.05321611111111111,0.051398,0.00880508438977794,0.0,0.0,0.0,0
complete_coloring,k8_color7,cached_trace_no_adapter_final,3,3,9,9,9,9,9,9,1.0251111522894834,0.8716849596142173,0.39517104034389966,0.05321611111111111,0.051398,0.00880508438977794,0.0023101111111111113,0.0,56.0,9
complete_coloring,k8_color7,event_adapter_final,3,3,9,9,9,9,9,9,1.0642970826127662,0.9120909311600327,0.3988192690229102,0.03277411111111111,0.031741,0.0030386629643827105,0.0023101111111111113,0.059627930323282875,56.0,9
complete_coloring,k9_color8,plain_unguided_glucose,3,3,9,9,9,9,9,0,0.5654005555555555,0.608984,0.09547321288732132,0.5654005555555555,0.608984,0.09547321288732132,0.0,0.0,0.0,0
