warmup_conflicts,family,observations,base_instances,variants,repeats,final_cpu_lim,warmup_cpu_lim,event_adapter_solved_rows,known_expected_rows,known_expected_match_rows,warmup_cpu_mean,warmup_cpu_median,warmup_conflict_count_mean,event_state_l2_sum_mean,event_state_nonzero_vars_mean,graph_gate_open_fraction,adapter_cached_final_cpu_delta_mean,adapter_cached_final_cpu_delta_median,adapter_cached_protocol_delta_mean,adapter_plain_final_cpu_delta_mean,adapter_plain_final_cpu_delta_median,adapter_plain_protocol_delta_mean,adapter_plain_protocol_delta_median,adapter_cached_decisions_delta_mean,adapter_cached_conflicts_delta_mean,neutral_plain_final_cpu_delta_mean,static_neutral_final_cpu_delta_mean,adapter_cached_final_cpu_improved_fraction,adapter_plain_final_cpu_improved_fraction,adapter_plain_protocol_improved_fraction
1,complete_coloring,27,3,3,3,10.0,5.0,27,27,27,0.005071592592592593,0.004858,1.0,110.41176096598308,72.66666666666667,1.0,-0.15387022222222224,-0.014731000000000001,-0.1120873927256267,-0.18996788888888888,-0.012963000000000002,0.42863199012102904,0.4596230075915456,-528.8888888888889,-98.22222222222223,0.0001557037037037155,-0.036253370370370304,0.7407407407407407,0.6666666666666666,0.2222222222222222
1,php,18,2,3,3,10.0,5.0,18,18,18,0.004036833333333333,0.0035135,1.0,123.23243077596028,81.0,1.0,-0.16399827777777778,-0.1897290000000001,-0.11356074789598239,-0.2306287222222222,-0.15863100000000002,0.02408544153053248,0.1393200782063305,-778.1666666666666,-184.16666666666666,0.21794488888888885,-0.2845753333333333,0.7222222222222222,0.6666666666666666,0.4444444444444444
1,random_3sat_control,63,7,3,3,10.0,5.0,63,0,0,0.005130857142857143,0.005409,1.0,350.0224064418248,228.57142857142858,1.0,0.23359515873015874,0.14961999999999964,0.29209832102336586,-0.7991699523809523,-0.059021000000000004,-0.5475837351819428,0.1993436800614595,16776.285714285714,14007.333333333334,-0.3411296825396825,-0.6916354285714287,0.1111111111111111,0.6984126984126984,0.42857142857142855
1,subset_cardinality,27,3,3,3,10.0,5.0,27,27,27,0.0012631851851851851,0.001421,1.0,63.58079952663846,41.0,1.0,-0.00023218518518518515,-0.0005580000000000001,0.025726176263879845,0.00039492592592592596,0.00013999999999999993,0.17204238183653792,0.10528661559522151,4.666666666666667,6.444444444444445,0.0006784074074074074,-5.129629629629633e-05,0.5925925925925926,0.3333333333333333,0.0
3,complete_coloring,27,3,3,3,10.0,5.0,27,27,27,0.004492222222222222,0.003962,3.0,159.2198944091797,72.66666666666667,1.0,-0.19180651851851852,-0.21350999999999987,-0.13095677245019985,-0.20024433333333333,-0.03157800000000005,0.767432218949415,0.7689567054077387,14787.222222222223,14622.777777777777,-0.00855014814814818,0.00011233333333334493,0.9629629629629629,0.8888888888888888,0.1111111111111111
3,php,18,2,3,3,10.0,5.0,18,18,18,0.004102611111111111,0.003483,3.0,176.2218805948893,81.0,1.0,-0.2900555,-0.292675,-0.21943122797139492,-0.29604916666666664,-0.17806349999999999,0.14171838117197819,0.11157973990586387,22367.0,22095.833333333332,-0.002599611111111051,-0.0033940555555556024,0.8888888888888888,0.8333333333333334,0.3888888888888889
3,random_3sat_control,63,7,3,3,10.0,5.0,63,0,0,0.004678761904761905,0.005062,3.0,466.8184073311942,228.57142857142858,1.0,0.009195539682539692,0.024002999999999997,0.06417354326012022,-0.9882216984126985,-0.20232399999999998,-0.7220885306387714,-0.015415716739654611,9274.809523809523,7324.952380952381,-0.365487619047619,-0.631929619047619,0.30158730158730157,0.8095238095238095,0.5079365079365079
3,subset_cardinality,27,3,3,3,10.0,5.0,27,27,27,0.0013273703703703705,0.001554,3.0,91.9214333428277,41.0,1.0,-7.055555555555556e-05,-0.00012799999999999964,0.027240469286883322,0.000566962962962963,0.0003920000000000001,0.14057149496868138,0.08149698927503819,18.555555555555557,7.666666666666667,0.0007288148148148148,-9.129629629629627e-05,0.5185185185185185,0.25925925925925924,0.0
