warmup_conflicts,family,observations,base_instances,variants,repeats,final_cpu_lim,warmup_cpu_lim,event_adapter_solved_rows,known_expected_rows,known_expected_match_rows,warmup_cpu_mean,warmup_cpu_median,warmup_conflict_count_mean,event_state_l2_sum_mean,event_state_nonzero_vars_mean,graph_gate_open_fraction,adapter_cached_final_cpu_delta_mean,adapter_cached_final_cpu_delta_median,adapter_cached_protocol_delta_mean,adapter_plain_final_cpu_delta_mean,adapter_plain_final_cpu_delta_median,adapter_plain_protocol_delta_mean,adapter_plain_protocol_delta_median,adapter_cached_decisions_delta_mean,adapter_cached_conflicts_delta_mean,neutral_plain_final_cpu_delta_mean,static_neutral_final_cpu_delta_mean,adapter_cached_final_cpu_improved_fraction,adapter_plain_final_cpu_improved_fraction,adapter_plain_protocol_improved_fraction
1,complete_coloring,27,3,3,3,10.0,5.0,27,27,27,0.005880259259259259,0.006016,1.0,110.41176096598308,72.66666666666667,1.0,-0.15541500000000003,-0.126301,-0.1140617213100858,-0.2677520370370371,-0.03889000000000031,0.1576985917991884,0.2502651983083486,2612.6666666666665,2800.4444444444443,-0.09705025925925928,-0.015286777777777727,0.8148148148148148,0.8518518518518519,0.25925925925925924
1,php,18,2,3,3,10.0,5.0,18,18,18,0.005348444444444444,0.005351,1.0,123.23243077596028,81.0,1.0,-0.19600994444444442,-0.17954349999999997,-0.16791612959459096,-0.32902433333333325,-0.21081300000000003,-0.10646159071303406,0.011220852363646061,6388.5,6634.833333333333,-0.012846388888888786,-0.12016800000000005,0.6666666666666666,0.7777777777777778,0.5
1,random_3sat_control,63,7,3,3,10.0,5.0,63,0,0,0.003955063492063492,0.003897,1.0,350.0224064418248,228.57142857142858,1.0,0.23115041269841266,0.033646999999999996,0.28132949305604,-0.8293609206349206,-0.07492699999999997,0.013097226026957964,0.309228111292839,17711.52380952381,14806.238095238095,-0.4365233809523809,-0.6239879523809524,0.15873015873015872,0.8095238095238095,0.31746031746031744
1,subset_cardinality,27,3,3,3,10.0,5.0,27,27,27,0.0012153703703703703,0.001254,1.0,63.58079952663846,41.0,1.0,-0.0003871851851851852,-0.000337,0.03709194170973036,-0.00043974074074074065,-0.0004780000000000001,0.2684496094879111,0.10515706773704289,10.777777777777779,11.0,-0.0001196296296296296,6.707407407407409e-05,0.5555555555555556,0.6296296296296297,0.0
3,complete_coloring,27,3,3,3,10.0,5.0,27,27,27,0.004704407407407407,0.003647,3.0,159.2198944091797,72.66666666666667,1.0,-0.29438518518518514,-0.22601700000000002,-0.23638894746568462,-0.15868611111111108,-0.026679999999999815,0.2532479280215811,0.2749796412349343,16244.888888888889,16119.444444444445,-0.025468629629629615,0.16116770370370367,0.8518518518518519,0.7777777777777778,0.14814814814814814
3,php,18,2,3,3,10.0,5.0,18,18,18,0.005576833333333333,0.0051775,3.0,176.2218805948893,81.0,1.0,-0.2291624444444444,-0.25832,-0.1801946061570908,-0.26400433333333334,-0.2249755000000001,-0.019958624874535504,0.05669878682443502,28812.833333333332,28231.666666666668,-0.015013499999999964,-0.01982838888888898,0.8888888888888888,0.8333333333333334,0.3888888888888889
3,random_3sat_control,63,7,3,3,10.0,5.0,63,0,0,0.004415174603174603,0.0043,3.0,466.8184073311942,228.57142857142858,1.0,0.014465031746031743,0.026874,0.0730785591348315,-0.9883230476190477,-0.172897,-0.6154239705432842,0.1106063003286123,9733.238095238095,7679.523809523809,-0.3688409682539682,-0.6339471111111111,0.2857142857142857,0.746031746031746,0.47619047619047616
3,subset_cardinality,27,3,3,3,10.0,5.0,27,27,27,0.0011371481481481482,0.001351,3.0,91.9214333428277,41.0,1.0,-0.00040974074074074074,-0.00035000000000000005,0.03535982780852142,0.00010374074074074072,0.00044300000000000003,0.2659978600657405,0.2789753726496696,15.777777777777779,7.0,0.0003645185185185185,0.0001489629629629629,0.7777777777777778,0.4074074074074074,0.0
