Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,solved,method,batch
30,2.0,1669424.0,1900912.0,94392727.0,59.9832,INDETERMINATE,30,0,data/eval_batches/3sat/400/batch1/3sat_170.cnf,0.0062150955200195,0.072383,1.012465238571167,1.0186803340911863,61.07426333409119,3sat_170.cnf,False,pairwise_veto_actual,1
31,2.0,1584099.0,1802255.0,89674199.0,59.9713,INDETERMINATE,31,0,data/eval_batches/3sat/400/batch1/3sat_171.cnf,0.0062150955200195,0.074931,1.012465238571167,1.0186803340911863,61.06491133409119,3sat_171.cnf,False,pairwise_veto_actual,1
32,2.0,1618835.0,1856735.0,92839833.0,59.9802,INDETERMINATE,32,0,data/eval_batches/3sat/400/batch1/3sat_172.cnf,0.0062150955200195,0.078397,1.012465238571167,1.0186803340911863,61.07727733409119,3sat_172.cnf,False,pairwise_veto_actual,1
33,2.0,1653371.0,1891784.0,94333281.0,59.9948,INDETERMINATE,33,0,data/eval_batches/3sat/400/batch1/3sat_173.cnf,0.0062150955200195,0.0801,1.012465238571167,1.0186803340911863,61.09358033409119,3sat_173.cnf,False,pairwise_veto_actual,1
34,2.0,1689572.0,1913616.0,94472380.0,59.9844,INDETERMINATE,34,0,data/eval_batches/3sat/400/batch1/3sat_174.cnf,0.0062150955200195,0.079035,1.012465238571167,1.0186803340911863,61.08211533409119,3sat_174.cnf,False,pairwise_veto_actual,1
35,2.0,1806694.0,2049250.0,99337401.0,59.9811,INDETERMINATE,35,0,data/eval_batches/3sat/400/batch1/3sat_175.cnf,0.0062150955200195,0.07932,1.012465238571167,1.0186803340911863,61.07910033409119,3sat_175.cnf,False,pairwise_veto_actual,1
36,1.0,44850.0,52377.0,2659490.0,1.22368,SATISFIABLE,36,0,data/eval_batches/3sat/400/batch1/3sat_176.cnf,0.0062150955200195,0.071097,1.012465238571167,1.0186803340911863,2.3134573340911864,3sat_176.cnf,True,pairwise_veto_actual,1
37,2.0,1665863.0,1886088.0,95741314.0,59.9747,INDETERMINATE,37,0,data/eval_batches/3sat/400/batch1/3sat_177.cnf,0.0062150955200195,0.056196,1.012465238571167,1.0186803340911863,61.04957633409119,3sat_177.cnf,False,pairwise_veto_actual,1
38,2.0,1738408.0,2008402.0,100308498.0,59.9968,INDETERMINATE,38,0,data/eval_batches/3sat/400/batch1/3sat_178.cnf,0.0062150955200195,0.083895,1.012465238571167,1.0186803340911863,61.09937533409119,3sat_178.cnf,False,pairwise_veto_actual,1
39,2.0,1770629.0,2012509.0,101605962.0,59.976,INDETERMINATE,39,0,data/eval_batches/3sat/400/batch1/3sat_179.cnf,0.0062150955200195,0.066066,1.012465238571167,1.0186803340911863,61.06074633409119,3sat_179.cnf,False,pairwise_veto_actual,1
