file_key,local_reopen_candidate,use_adapter,local_reopen_rule_open,use_adapter_with_local_reopen,risk_prob,recovery_prob,slowdown_prob,warmup_c1000_minus_warmup_c750_decisions,warmup_c2000_rho_event_corr,online_result,local_result,online_time,local_time,delta_time_vs_online,outcome_vs_online,old_time,one_shot_time,delta_time_vs_old,outcome_vs_old
3sat_188.cnf,1.0,False,True,True,0.2634933888912201,0.7562291622161865,0.0187236778438091,294.0,0.2096366882324218,SATISFIABLE,SATISFIABLE,25.62994512873841,25.73148152380371,0.10153639506529899,slower_both_solved,26.351198711715696,60.80111999320984,-0.6197171879119878,faster_both_solved
3sat_196.cnf,1.0,False,True,True,0.5841636657714844,0.2510013878345489,0.431731641292572,320.0,0.0365009643137455,SATISFIABLE,SATISFIABLE,26.11590105828857,9.621954224334717,-16.493946833953856,faster_both_solved,10.317234207504272,25.112878266525268,-0.6952799831695557,faster_both_solved
3sat_46.cnf,1.0,False,True,True,0.5160800814628601,0.3528377115726471,0.401439905166626,310.0,0.085904985666275,SATISFIABLE,SATISFIABLE,29.837088877975464,0.5256302180633545,-29.31145865991211,faster_both_solved,1.0575350529327392,30.742546820831297,-0.5319048348693847,faster_both_solved
3sat_66.cnf,1.0,False,True,True,0.662742555141449,0.1199536770582199,0.8315216302871704,298.0,0.211333155632019,INDETERMINATE,INDETERMINATE,60.82706445957947,60.43452283569336,-0.39254162388611036,both_timeout,61.01170925967407,60.84118987007141,-0.577186423980713,both_timeout
