size,split,file_key,base_result,base_solved,base_time,base_cpu_time,base_gpu_time,base_conflicts,base_decisions,base_propagations,old_result,old_solved,old_time,old_cpu_time,old_gpu_time,old_conflicts,old_decisions,old_propagations,pairwise_result,pairwise_solved,pairwise_time,pairwise_cpu_time,pairwise_gpu_time,pairwise_conflicts,pairwise_decisions,pairwise_propagations,new_result,new_solved,new_time,new_cpu_time,new_gpu_time,new_conflicts,new_decisions,new_propagations,delta_time_vs_base,delta_conflicts_vs_base,outcome_vs_base,delta_time_vs_old,delta_conflicts_vs_old,outcome_vs_old,delta_time_vs_pairwise,delta_conflicts_vs_pairwise,outcome_vs_pairwise,difficulty_bucket
400,data/test/3sat/400,3sat_18.cnf,INDETERMINATE,False,60.80751999320984,59.9794,0.8281199932098389,1668798.0,1906355.0,95501533.0,INDETERMINATE,False,60.9577337117157,59.984,0.9045627117156982,1680363.0,1919453.0,96126760.0,INDETERMINATE,False,60.390357637329096,59.9933,0.3200626373291015,1661318.0,1897911.0,95091113.0,INDETERMINATE,False,60.373351128738406,59.9942,0.2995331287384033,1699537.0,1941180.0,97173579.0,-0.434168864471431,30739.0,both_timeout,-0.5843825829772911,19174.0,both_timeout,-0.01700650859068986,38219.0,both_timeout,timeout
400,data/test/3sat/400,3sat_180.cnf,SATISFIABLE,True,13.67191999320984,12.8438,0.8281199932098389,479866.0,551097.0,28918715.0,SATISFIABLE,True,14.3728447117157,13.4037,0.9045627117156982,479866.0,551097.0,28918715.0,SATISFIABLE,True,13.899558637329102,13.5012,0.3200626373291015,479866.0,551097.0,28918715.0,SATISFIABLE,True,13.712759128738403,13.3388,0.2995331287384033,479866.0,551097.0,28918715.0,0.040839135528562664,0.0,tie_both_solved,-0.6600855829772971,0.0,faster_both_solved,-0.18679950859069905,0.0,faster_both_solved,medium(10-30s)
400,data/test/3sat/400,3sat_181.cnf,SATISFIABLE,True,2.323029993209839,1.49491,0.8281199932098389,52050.0,59791.0,3130772.0,SATISFIABLE,True,2.467249711715698,1.48954,0.9045627117156982,52050.0,59791.0,3130772.0,SATISFIABLE,True,1.9165316373291017,1.51926,0.3200626373291015,52050.0,59791.0,3130772.0,SATISFIABLE,True,1.8863401287384036,1.51708,0.2995331287384033,52050.0,59791.0,3130772.0,-0.4366898644714352,0.0,faster_both_solved,-0.5809095829772946,0.0,faster_both_solved,-0.03019150859069808,0.0,tie_both_solved,easy(<10s)
400,data/test/3sat/400,3sat_182.cnf,INDETERMINATE,False,60.82131999320984,59.9932,0.8281199932098389,1747098.0,1999892.0,96070166.0,INDETERMINATE,False,60.9498397117157,59.9739,0.9045627117156982,1756830.0,2011081.0,96580854.0,INDETERMINATE,False,60.38527163732911,59.9868,0.3200626373291015,1753051.0,2006764.0,96378338.0,INDETERMINATE,False,60.351214128738405,59.9878,0.2995331287384033,1722937.0,1971879.0,93907503.0,-0.4701058644714351,-24161.0,both_timeout,-0.5986255829772915,-33893.0,both_timeout,-0.03405750859070622,-30114.0,both_timeout,timeout
400,data/test/3sat/400,3sat_183.cnf,INDETERMINATE,False,60.82261999320984,59.9945,0.8281199932098389,1780115.0,2031789.0,99605341.0,INDETERMINATE,False,60.9468607117157,59.9763,0.9045627117156982,1673146.0,1914596.0,94405508.0,INDETERMINATE,False,60.3711616373291,59.9735,0.3200626373291015,1672748.0,1914161.0,94382213.0,INDETERMINATE,False,60.3602361287384,59.9903,0.2995331287384033,1782196.0,2034138.0,99725601.0,-0.4623838644714411,2081.0,both_timeout,-0.5866245829773007,109050.0,both_timeout,-0.010925508590702293,109448.0,both_timeout,timeout
400,data/test/3sat/400,3sat_184.cnf,INDETERMINATE,False,60.81181999320984,59.9837,0.8281199932098389,1806849.0,2059428.0,103349323.0,INDETERMINATE,False,60.957168711715696,59.9835,0.9045627117156982,1763653.0,2010244.0,100906453.0,INDETERMINATE,False,60.38743763732911,59.9866,0.3200626373291015,1757115.0,2002870.0,100540633.0,INDETERMINATE,False,60.3401221287384,59.9621,0.2995331287384033,1780348.0,2029332.0,101862996.0,-0.47169786447143736,-26501.0,both_timeout,-0.6170465829772951,16695.0,both_timeout,-0.047315508590706656,23233.0,both_timeout,timeout
400,data/test/3sat/400,3sat_185.cnf,INDETERMINATE,False,60.81971999320984,59.9916,0.8281199932098389,1900506.0,2148847.0,106359478.0,INDETERMINATE,False,60.942269711715696,59.9683,0.9045627117156982,1868849.0,2112666.0,104598741.0,INDETERMINATE,False,60.376032637329104,59.9745,0.3200626373291015,1812345.0,2065992.0,100360759.0,INDETERMINATE,False,60.365263128738405,59.9945,0.2995331287384033,1842352.0,2082763.0,103128149.0,-0.45445686447143174,-58154.0,both_timeout,-0.5770065829772903,-26497.0,both_timeout,-0.010769508590698251,30007.0,both_timeout,timeout
400,data/test/3sat/400,3sat_186.cnf,INDETERMINATE,False,60.80371999320984,59.9756,0.8281199932098389,1628087.0,1857757.0,88740057.0,INDETERMINATE,False,60.959549711715695,59.983,0.9045627117156982,1627877.0,1857519.0,88727851.0,INDETERMINATE,False,60.38708663732911,59.9915,0.3200626373291015,1623912.0,1853057.0,88510432.0,INDETERMINATE,False,60.3494191287384,59.9842,0.2995331287384033,1616195.0,1844323.0,88087343.0,-0.4543008644714419,-11892.0,both_timeout,-0.6101305829772983,-11682.0,both_timeout,-0.037667508590715215,-7717.0,both_timeout,timeout
400,data/test/3sat/400,3sat_187.cnf,INDETERMINATE,False,60.80261999320984,59.9745,0.8281199932098389,1632622.0,1879653.0,91569523.0,INDETERMINATE,False,60.934037711715696,59.967,0.9045627117156982,1633041.0,1878717.0,91741905.0,INDETERMINATE,False,60.37052163732911,59.9829,0.3200626373291015,1656421.0,1905284.0,93032213.0,INDETERMINATE,False,60.3602181287384,59.9839,0.2995331287384033,1641242.0,1888028.0,92195057.0,-0.44240186447143515,8620.0,both_timeout,-0.5738195829772934,8201.0,both_timeout,-0.010303508590709498,-15179.0,both_timeout,timeout
400,data/test/3sat/400,3sat_188.cnf,INDETERMINATE,False,60.80111999320984,59.973,0.8281199932098389,1827869.0,2084183.0,104202064.0,SATISFIABLE,True,26.351198711715696,25.3877,0.9045627117156982,892642.0,1020150.0,51846480.0,INDETERMINATE,False,60.35733263732911,59.9804,0.3200626373291015,1838195.0,2096034.0,104782455.0,SATISFIABLE,True,25.62994512873841,25.2786,0.2995331287384033,892642.0,1020150.0,51846480.0,-35.171174864471425,-935227.0,recovered_timeout,-0.7212535829772868,0.0,faster_both_solved,-34.727387508590695,-945553.0,recovered_timeout,timeout
