,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time
0,2.0,1480422.0,1689461.0,82501485.0,59.9674,INDETERMINATE,0,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_0.cnf,0.004816532135009766,0.09665599999999999,0.33583498001098633,0.3406515121459961,60.404707512146
1,1.0,73715.0,85712.0,4316774.0,2.82507,SATISFIABLE,1,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_1.cnf,0.004816532135009766,0.10065099999999999,0.33583498001098633,0.3406515121459961,3.2663725121459963
2,2.0,135171.0,155254.0,8243385.0,5.11398,SATISFIABLE,2,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_140.cnf,0.004816532135009766,0.089176,0.33583498001098633,0.3406515121459961,5.543807512145996
3,2.0,915021.0,1050086.0,53803425.0,33.954,SATISFIABLE,3,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_163.cnf,0.004816532135009766,0.100599,0.33583498001098633,0.3406515121459961,34.395250512146
4,2.0,892642.0,1020150.0,51846480.0,30.9398,SATISFIABLE,4,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_188.cnf,0.004816532135009766,0.100998,0.33583498001098633,0.3406515121459961,31.381449512146
5,2.0,486885.0,560599.0,28846336.0,16.6565,SATISFIABLE,5,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_189.cnf,0.004816532135009766,0.096308,0.33583498001098633,0.3406515121459961,17.093459512145998
6,1.0,1353.0,1762.0,87323.0,0.031159,SATISFIABLE,6,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_190.cnf,0.004816532135009766,0.07674500000000001,0.33583498001098633,0.3406515121459961,0.4485555121459961
7,2.0,1441275.0,1662577.0,81323450.0,59.9734,INDETERMINATE,7,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_192.cnf,0.004816532135009766,0.104789,0.33583498001098633,0.3406515121459961,60.41884051214599
8,2.0,1532702.0,1748674.0,89387822.0,59.9762,INDETERMINATE,8,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_195.cnf,0.004816532135009766,0.091498,0.33583498001098633,0.3406515121459961,60.408349512145996
9,2.0,1509394.0,1715304.0,87140726.0,59.963,INDETERMINATE,9,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_8.cnf,0.004816532135009766,0.10455400000000001,0.33583498001098633,0.3406515121459961,60.408205512146
10,1.0,27518.0,32278.0,1663386.0,0.79716,SATISFIABLE,10,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_85.cnf,0.0033049583435058594,0.091079,0.11470890045166016,0.11801385879516602,1.006252858795166
11,1.0,91912.0,107188.0,5690281.0,3.98001,SATISFIABLE,11,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_86.cnf,0.0033049583435058594,0.10383800000000001,0.11470890045166016,0.11801385879516602,4.201861858795166
12,1.0,8641.0,10334.0,538222.0,0.181657,SATISFIABLE,12,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_89.cnf,0.0033049583435058594,0.098406,0.11470890045166016,0.11801385879516602,0.398076858795166
13,2.0,425291.0,491074.0,25526527.0,13.9338,SATISFIABLE,13,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_97.cnf,0.0033049583435058594,0.098051,0.11470890045166016,0.11801385879516602,14.149864858795166
