cadical_result,cadical_solved,cadical_time,cadical_wall_time,file,file_key,local_actual_wall_time,local_cpu_time_reported,local_external_timeout,local_result,local_solved,local_stage,local_total_time_reported,local_wall_time,portfolio_solved,portfolio_time
UNKNOWN,False,55.0,55.00598837528378,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_137.cnf,3sat_137.cnf,5.036573679186404,4.747625366784632,True,TIMEOUT,False,final,4.875534047174036,5.0,False,60.0
SATISFIABLE,True,29.848021686077118,29.848021686077118,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_138.cnf,3sat_138.cnf,5.036533351056278,4.742575509939343,True,TIMEOUT,False,final,4.874479870367199,5.0,True,34.84802168607712
UNKNOWN,False,55.0,55.00680694403127,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_139.cnf,3sat_139.cnf,5.036719361785799,4.742165749892592,True,TIMEOUT,False,final,4.8791392407068015,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_14.cnf,3sat_14.cnf,4.35759801696986,4.05889,False,SATISFIABLE,True,final,4.189392569503784,4.35759801696986,True,4.35759801696986
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_140.cnf,3sat_140.cnf,4.1455202042125165,3.85231,False,SATISFIABLE,True,final,3.9890580435028076,4.1455202042125165,True,4.1455202042125165
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_141.cnf,3sat_141.cnf,2.567135625053197,2.27143,False,SATISFIABLE,True,final,2.4103335822143555,2.567135625053197,True,2.567135625053197
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_142.cnf,3sat_142.cnf,1.9088081317022443,1.61568,False,SATISFIABLE,True,final,1.7508972304840087,1.9088081317022443,True,1.9088081317022443
UNKNOWN,False,55.0,55.00479483604431,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_143.cnf,3sat_143.cnf,5.035633325111121,4.745375792961568,True,TIMEOUT,False,final,4.880774700981587,5.0,False,60.0
UNKNOWN,False,55.0,55.00652703596279,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_144.cnf,3sat_144.cnf,5.036157237365842,4.743207803927362,True,TIMEOUT,False,final,4.874473124377191,5.0,False,60.0
UNKNOWN,False,55.0,55.00687029585242,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_145.cnf,3sat_145.cnf,5.036450440995395,4.7363595850765705,True,TIMEOUT,False,final,4.867198162759066,5.0,False,60.0
UNKNOWN,False,55.0,55.00801620911807,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_146.cnf,3sat_146.cnf,5.0359142567031085,4.745748901274055,True,TIMEOUT,False,final,4.870815364225716,5.0,False,60.0
UNKNOWN,False,55.0,55.005902166944,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_147.cnf,3sat_147.cnf,5.03516234504059,4.7532638921402395,True,TIMEOUT,False,final,4.8833963870285455,5.0,False,60.0
SATISFIABLE,True,21.132727678399533,21.132727678399533,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_148.cnf,3sat_148.cnf,5.037249171640724,4.750899725127965,True,TIMEOUT,False,final,4.885693899200231,5.0,True,26.132727678399533
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_149.cnf,3sat_149.cnf,3.213280424941331,2.88993,False,SATISFIABLE,True,final,3.053501113998413,3.213280424941331,True,3.213280424941331
UNKNOWN,False,55.0,55.0062783989124,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_15.cnf,3sat_15.cnf,5.036973941139877,4.740322756115347,True,TIMEOUT,False,final,4.879467308803946,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_150.cnf,3sat_150.cnf,0.5875648371875286,0.292305,False,SATISFIABLE,True,final,0.42203295469665525,0.5875648371875286,True,0.5875648371875286
UNKNOWN,False,55.0,55.0067392019555,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_151.cnf,3sat_151.cnf,5.036143598146737,4.741220258176327,True,TIMEOUT,False,final,4.874525540448666,5.0,False,60.0
UNKNOWN,False,55.0,55.004532125778496,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_152.cnf,3sat_152.cnf,5.03536891983822,4.746601967141032,True,TIMEOUT,False,final,4.876910119713664,5.0,False,60.0
UNKNOWN,False,55.0,55.00716435583308,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_153.cnf,3sat_153.cnf,5.036260978784412,4.743852692190558,True,TIMEOUT,False,final,4.8787206785186825,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_154.cnf,3sat_154.cnf,0.45631343871355057,0.155159,False,SATISFIABLE,True,final,0.3008214482269287,0.45631343871355057,True,0.45631343871355057
UNKNOWN,False,55.0,55.00753673771396,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_155.cnf,3sat_155.cnf,5.035939791705459,4.74859861517325,True,TIMEOUT,False,final,4.877401594055087,5.0,False,60.0
UNKNOWN,False,55.0,55.006615473888814,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_156.cnf,3sat_156.cnf,5.0362652889452875,4.735659788828343,True,TIMEOUT,False,final,4.873129820993871,5.0,False,60.0
SATISFIABLE,True,5.304317951202393,5.304317951202393,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_157.cnf,3sat_157.cnf,5.035014921799302,4.748098741751164,True,TIMEOUT,False,final,4.8801192427124676,5.0,True,10.304317951202393
UNKNOWN,False,55.0,55.00710346503183,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_158.cnf,3sat_158.cnf,5.03678650315851,4.752704683691263,True,TIMEOUT,False,final,4.879835010030985,5.0,False,60.0
UNKNOWN,False,55.0,55.006323982961476,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_159.cnf,3sat_159.cnf,5.036905429791659,4.745584031101316,True,TIMEOUT,False,final,4.877589647495359,5.0,False,60.0
UNKNOWN,False,55.0,55.00469647021964,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_16.cnf,3sat_16.cnf,5.037216550204903,4.748526996001601,True,TIMEOUT,False,final,4.871676308287978,5.0,False,60.0
UNKNOWN,False,55.0,55.005945592653006,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_160.cnf,3sat_160.cnf,5.03620930807665,4.751713664736599,True,TIMEOUT,False,final,4.882699163882107,5.0,False,60.0
SATISFIABLE,True,30.0962433796376,30.0962433796376,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_161.cnf,3sat_161.cnf,5.036623564083129,4.748896321747452,True,TIMEOUT,False,final,4.875508774368912,5.0,True,35.0962433796376
UNKNOWN,False,55.0,55.00792652415112,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_162.cnf,3sat_162.cnf,5.036985790822655,4.757338012102991,True,TIMEOUT,False,final,4.876880832110316,5.0,False,60.0
SATISFIABLE,True,15.09101414307952,15.09101414307952,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_163.cnf,3sat_163.cnf,5.0364664499647915,4.743394498247653,True,TIMEOUT,False,final,4.880405902224093,5.0,True,20.09101414307952
SATISFIABLE,True,22.000227665062994,22.000227665062994,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_164.cnf,3sat_164.cnf,5.035926231648773,4.751620132941753,True,TIMEOUT,False,final,4.873309463019877,5.0,True,27.000227665062994
