file_key,local_result,local_solved,local_wall_time,cadical_result,cadical_time,portfolio_time,local_correction_time_mean,pattern
3sat_111.cnf,TIMEOUT,False,5.0,SATISFIABLE,54.28052491229028,59.28052491229028,60.42047099383546,0000
3sat_132.cnf,SATISFIABLE,True,0.3281842689029872,,,0.3281842689029872,0.471170731669108,1111
3sat_140.cnf,SATISFIABLE,True,4.198411134071648,,,4.198411134071648,5.46549120759074,1111
3sat_25.cnf,SATISFIABLE,True,1.1852168128825724,,,1.1852168128825724,1.556499393137614,1111
