file_key,local_result,local_solved,local_wall_time,cadical_result,cadical_time,portfolio_time,local_correction_time_mean,pattern
3sat_111.cnf,TIMEOUT,False,5.0,SATISFIABLE,53.23191597405821,58.23191597405821,60.42047099383546,0000
3sat_132.cnf,SATISFIABLE,True,0.3124544471502304,,,0.3124544471502304,0.471170731669108,1111
3sat_140.cnf,SATISFIABLE,True,4.1455202042125165,,,4.1455202042125165,5.46549120759074,1111
3sat_25.cnf,SATISFIABLE,True,1.234130019787699,,,1.234130019787699,1.556499393137614,1111
3sat_48.cnf,TIMEOUT,False,5.0,SATISFIABLE,54.486686427146196,59.486686427146196,60.389411155426025,0000
