cadical_result,cadical_solved,cadical_time,cadical_wall_time,file,file_key,local_actual_wall_time,local_cpu_time_reported,local_external_timeout,local_result,local_solved,local_stage,local_total_time_reported,local_wall_time,portfolio_solved,portfolio_time
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_25.cnf,3sat_25.cnf,1.2419221592135727,0.918426,False,SATISFIABLE,True,final,1.0493233983306884,1.2419221592135727,True,1.2419221592135727
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_132.cnf,3sat_132.cnf,0.3347859838977456,0.036111,False,SATISFIABLE,True,final,0.16573840185546873,0.3347859838977456,True,0.3347859838977456
SATISFIABLE,True,52.80535188410431,52.80535188410431,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_111.cnf,3sat_111.cnf,5.039229875896126,4.735067962203175,True,TIMEOUT,False,final,4.865058512480885,5.0,True,57.80535188410431
SATISFIABLE,True,54.6147189787589,54.6147189787589,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_48.cnf,3sat_48.cnf,5.034881118685007,4.6745715001598,True,TIMEOUT,False,final,4.870491392463267,5.0,True,59.6147189787589
SATISFIABLE,True,0.5273610828444362,0.5273610828444362,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_10.cnf,3sat_10.cnf,5.036800458095968,4.733087984845042,True,TIMEOUT,False,final,4.875487418194652,5.0,True,5.527361082844436
UNKNOWN,False,55.0,55.00873492890969,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_188.cnf,3sat_188.cnf,5.03778000921011,4.718732982873917,True,TIMEOUT,False,final,4.873248563714981,5.0,False,60.0
UNKNOWN,False,55.0,55.006092563737184,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_66.cnf,3sat_66.cnf,5.038278813939542,4.683837534394115,True,TIMEOUT,False,final,4.832582789963573,5.0,False,60.0
UNKNOWN,False,55.0,55.00703909713775,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_0.cnf,3sat_0.cnf,5.038430875167251,4.642659963108599,True,TIMEOUT,False,final,4.850030489155352,5.0,False,60.0
