cadical_result,cadical_solved,cadical_time,cadical_wall_time,file,file_key,local_actual_wall_time,local_cpu_time_reported,local_external_timeout,local_result,local_solved,local_stage,local_total_time_reported,local_wall_time,portfolio_solved,portfolio_time
UNKNOWN,False,55.0,55.006411373149604,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_119.cnf,3sat_119.cnf,5.0362426759675145,4.770168695133179,True,TIMEOUT,False,final,4.883303341846436,5.0,False,60.0
UNKNOWN,False,55.0,55.00768870301545,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_12.cnf,3sat_12.cnf,5.0314773842692375,4.770042553078383,True,TIMEOUT,False,final,4.877258067116469,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_120.cnf,3sat_120.cnf,0.8611415908671916,0.536568,False,SATISFIABLE,True,final,0.6951048785095215,0.8611415908671916,True,0.8611415908671916
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_121.cnf,3sat_121.cnf,1.3782814699225128,1.10368,False,SATISFIABLE,True,final,1.2097909541625977,1.3782814699225128,True,1.3782814699225128
SATISFIABLE,True,5.377601238898933,5.377601238898933,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_122.cnf,3sat_122.cnf,5.036989307962358,4.768735475838184,True,TIMEOUT,False,final,4.874045442085743,5.0,True,10.377601238898933
SATISFIABLE,True,1.1647055330686271,1.1647055330686271,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_123.cnf,3sat_123.cnf,5.035549663938582,4.766548654995859,True,TIMEOUT,False,final,4.876851382382333,5.0,True,6.164705533068627
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_124.cnf,3sat_124.cnf,0.23778288112953305,0.010225,False,SATISFIABLE,True,final,0.08709889746093749,0.23778288112953305,True,0.23778288112953305
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_125.cnf,3sat_125.cnf,2.7382134050130844,2.46832,False,SATISFIABLE,True,final,2.572778259994507,2.7382134050130844,True,2.7382134050130844
UNKNOWN,False,55.0,55.00444989092648,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_126.cnf,3sat_126.cnf,5.0357656120322645,4.7609678115695715,True,TIMEOUT,False,final,4.875605747894645,5.0,False,60.0
SATISFIABLE,True,44.19022906012833,44.19022906012833,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_127.cnf,3sat_127.cnf,5.035903112031519,4.590677615255117,True,TIMEOUT,False,final,4.71552235374999,5.0,True,49.19022906012833
SATISFIABLE,True,2.1374844759702682,2.1374844759702682,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_128.cnf,3sat_128.cnf,5.036267813760787,4.718719271942973,True,TIMEOUT,False,final,4.878199407746195,5.0,True,7.137484475970268
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_129.cnf,3sat_129.cnf,0.9038070030510426,0.631867,False,SATISFIABLE,True,final,0.7417125932464599,0.9038070030510426,True,0.9038070030510426
SATISFIABLE,True,37.30982525087893,37.30982525087893,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_13.cnf,3sat_13.cnf,5.035970956087112,4.756873693317175,True,TIMEOUT,False,final,4.868111419269323,5.0,True,42.30982525087893
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_130.cnf,3sat_130.cnf,3.8285948429256678,3.56044,False,SATISFIABLE,True,final,3.668429755401611,3.8285948429256678,True,3.8285948429256678
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_131.cnf,3sat_131.cnf,2.8816324872896075,2.60728,False,SATISFIABLE,True,final,2.7110387463989256,2.8816324872896075,True,2.8816324872896075
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_132.cnf,3sat_132.cnf,0.3043772680684924,0.03651,False,SATISFIABLE,True,final,0.1457584543762207,0.3043772680684924,True,0.3043772680684924
UNKNOWN,False,55.0,55.007085849996656,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_133.cnf,3sat_133.cnf,5.036068431101739,4.774719777051359,True,TIMEOUT,False,final,4.885319268948942,5.0,False,60.0
UNKNOWN,False,55.0,55.006617636885494,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_134.cnf,3sat_134.cnf,5.03615556191653,4.7626005206257105,True,TIMEOUT,False,final,4.867613442393899,5.0,False,60.0
UNKNOWN,False,55.0,55.006851609796286,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_135.cnf,3sat_135.cnf,5.035849357955158,4.724052675999701,True,TIMEOUT,False,final,4.874578772465766,5.0,False,60.0
UNKNOWN,False,55.0,55.00667602196336,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_136.cnf,3sat_136.cnf,5.0358934393152595,4.762920873705298,True,TIMEOUT,False,final,4.878324964647681,5.0,False,60.0
UNKNOWN,False,55.0,55.00445033982396,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_137.cnf,3sat_137.cnf,5.035897872876376,4.764188188128173,True,TIMEOUT,False,final,4.879192076571167,5.0,False,60.0
SATISFIABLE,True,30.112209914252162,30.112209914252162,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_138.cnf,3sat_138.cnf,5.035737241152674,4.761109495069832,True,TIMEOUT,False,final,4.874753017408699,5.0,True,35.11220991425216
UNKNOWN,False,55.0,55.007292550988495,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_139.cnf,3sat_139.cnf,5.036377544980496,4.761913893278688,True,TIMEOUT,False,final,4.87675241505298,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_14.cnf,3sat_14.cnf,4.359916002023965,4.0844,False,SATISFIABLE,True,final,4.200109494903564,4.359916002023965,True,4.359916002023965
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_140.cnf,3sat_140.cnf,4.12770669022575,3.85,False,SATISFIABLE,True,final,3.9659048248901367,4.12770669022575,True,4.12770669022575
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_141.cnf,3sat_141.cnf,2.5409580911509693,2.26749,False,SATISFIABLE,True,final,2.383732569030762,2.5409580911509693,True,2.5409580911509693
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_142.cnf,3sat_142.cnf,1.9111467562615871,1.62323,False,SATISFIABLE,True,final,1.7429075905303955,1.9111467562615871,True,1.9111467562615871
UNKNOWN,False,55.0,55.006440095137805,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_143.cnf,3sat_143.cnf,5.036971130874008,4.7621530569158494,True,TIMEOUT,False,final,4.875341304596514,5.0,False,60.0
UNKNOWN,False,55.0,55.01544638117775,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_144.cnf,3sat_144.cnf,5.035404998809099,4.76041340501979,True,TIMEOUT,False,final,4.867675813650161,5.0,False,60.0
UNKNOWN,False,55.0,55.00651029776782,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_145.cnf,3sat_145.cnf,5.036940969992429,4.762081389315426,True,TIMEOUT,False,final,4.8690373954342006,5.0,False,60.0
UNKNOWN,False,55.0,55.00727537320927,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_146.cnf,3sat_146.cnf,5.035945481620729,4.728772645350546,True,TIMEOUT,False,final,4.87412469456014,5.0,False,60.0
UNKNOWN,False,55.0,55.00622112490237,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_147.cnf,3sat_147.cnf,5.035837031900883,4.75301369279623,True,TIMEOUT,False,final,4.869451911561489,5.0,False,60.0
SATISFIABLE,True,21.54701709607616,21.54701709607616,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_148.cnf,3sat_148.cnf,5.034883248619735,4.761246263049543,True,TIMEOUT,False,final,4.880526146762311,5.0,True,26.54701709607616
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_149.cnf,3sat_149.cnf,3.249038646928966,2.96496,False,SATISFIABLE,True,final,3.0740477762145995,3.249038646928966,True,3.249038646928966
UNKNOWN,False,55.0,55.00710525223985,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_15.cnf,3sat_15.cnf,5.036217225715518,4.764462397899479,True,TIMEOUT,False,final,4.878914542140811,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_150.cnf,3sat_150.cnf,0.5912736491300166,0.304254,False,SATISFIABLE,True,final,0.4278870711517334,0.5912736491300166,True,0.5912736491300166
UNKNOWN,False,55.0,55.007358856033534,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_151.cnf,3sat_151.cnf,5.035657726228237,4.708059481810778,True,TIMEOUT,False,final,4.86647424262926,5.0,False,60.0
UNKNOWN,False,55.0,55.00486607430503,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_152.cnf,3sat_152.cnf,5.035643501672894,4.740854440256953,True,TIMEOUT,False,final,4.8608842809551955,5.0,False,60.0
UNKNOWN,False,55.0,55.006279796827585,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_153.cnf,3sat_153.cnf,5.03681278321892,4.73612774303183,True,TIMEOUT,False,final,4.859039944020599,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_154.cnf,3sat_154.cnf,0.4637613408267498,0.165363,False,SATISFIABLE,True,final,0.3060685251464844,0.4637613408267498,True,0.4637613408267498
UNKNOWN,False,55.0,55.007482192944735,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_155.cnf,3sat_155.cnf,5.036575288046151,4.741967719979584,True,TIMEOUT,False,final,4.858052493737519,5.0,False,60.0
UNKNOWN,False,55.0,55.00676006823778,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_156.cnf,3sat_156.cnf,5.036861828062683,4.739490822888911,True,TIMEOUT,False,final,4.858425224759638,5.0,False,60.0
SATISFIABLE,True,5.195779876317829,5.195779876317829,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_157.cnf,3sat_157.cnf,5.037521933205426,4.709952815901488,True,TIMEOUT,False,final,4.8477067787158195,5.0,True,10.195779876317829
UNKNOWN,False,55.0,55.00630044192076,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_158.cnf,3sat_158.cnf,5.037444504909217,4.725600274279714,True,TIMEOUT,False,final,4.864303775439382,5.0,False,60.0
UNKNOWN,False,55.0,55.00689393701032,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_159.cnf,3sat_159.cnf,5.03819981822744,4.719743710011244,True,TIMEOUT,False,final,4.856988755757094,5.0,False,60.0
UNKNOWN,False,55.0,55.00623175594956,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_16.cnf,3sat_16.cnf,5.036746778991073,4.717343138065189,True,TIMEOUT,False,final,4.848949333591312,5.0,False,60.0
UNKNOWN,False,55.0,55.00705719413236,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_160.cnf,3sat_160.cnf,5.036678342148662,4.710801568813622,True,TIMEOUT,False,final,4.8480172629511955,5.0,False,60.0
SATISFIABLE,True,30.037416812963784,30.037416812963784,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_161.cnf,3sat_161.cnf,5.037940465845168,4.726485229097307,True,TIMEOUT,False,final,4.861098627046525,5.0,True,35.037416812963784
UNKNOWN,False,55.0,55.005993579979986,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_162.cnf,3sat_162.cnf,5.037064814008772,4.74104440305382,True,TIMEOUT,False,final,4.8617103578267695,5.0,False,60.0
SATISFIABLE,True,14.931297671049833,14.931297671049833,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_163.cnf,3sat_163.cnf,5.036886657588184,4.729883514344692,True,TIMEOUT,False,final,4.863699412827969,5.0,True,19.931297671049833
SATISFIABLE,True,21.593587242998183,21.593587242998183,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_164.cnf,3sat_164.cnf,5.0381442359648645,4.7353083728812635,True,TIMEOUT,False,final,4.8595462628348765,5.0,True,26.593587242998183
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_165.cnf,3sat_165.cnf,0.3497042451053858,0.024002,False,SATISFIABLE,True,final,0.15914189021301267,0.3497042451053858,True,0.3497042451053858
UNKNOWN,False,55.0,55.007038502022624,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_166.cnf,3sat_166.cnf,5.038160927128047,4.707292825914919,True,TIMEOUT,False,final,4.84694362593323,5.0,False,60.0
SATISFIABLE,True,7.525009849108756,7.525009849108756,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_167.cnf,3sat_167.cnf,5.038639720063657,4.707213591784239,True,TIMEOUT,False,final,4.851855476336241,5.0,True,12.525009849108756
UNKNOWN,False,55.0,55.0076866033487,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_168.cnf,3sat_168.cnf,5.037610115017742,4.692159588914365,True,TIMEOUT,False,final,4.850343205979795,5.0,False,60.0
UNKNOWN,False,55.0,55.007340074982494,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_169.cnf,3sat_169.cnf,5.0385117889381945,4.722972544841468,True,TIMEOUT,False,final,4.852011417155921,5.0,False,60.0
UNKNOWN,False,55.0,55.00744092371315,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_17.cnf,3sat_17.cnf,5.0366054298356175,4.73150374693796,True,TIMEOUT,False,final,4.85000999178049,5.0,False,60.0
UNKNOWN,False,55.0,55.006763397250324,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_170.cnf,3sat_170.cnf,5.037919927854091,4.732345358002931,True,TIMEOUT,False,final,4.856128278596192,5.0,False,60.0
UNKNOWN,False,55.0,55.007084168028086,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_171.cnf,3sat_171.cnf,5.036955839954317,4.728979320731014,True,TIMEOUT,False,final,4.859523698248714,5.0,False,60.0
UNKNOWN,False,55.0,55.006726059131324,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_172.cnf,3sat_172.cnf,5.038305288180709,4.729676011949778,True,TIMEOUT,False,final,4.856991959154367,5.0,False,60.0
UNKNOWN,False,55.0,55.00741564203054,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_173.cnf,3sat_173.cnf,5.038174628280103,4.552113643847406,True,TIMEOUT,False,final,4.684417276781976,5.0,False,60.0
UNKNOWN,False,55.0,55.007397854700685,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_174.cnf,3sat_174.cnf,5.03916387911886,4.739923072978854,True,TIMEOUT,False,final,4.858262933467746,5.0,False,60.0
SATISFIABLE,True,15.278785844799131,15.278785844799131,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_175.cnf,3sat_175.cnf,5.038463351782411,4.727746360935271,True,TIMEOUT,False,final,4.852308927112639,5.0,True,20.27878584479913
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_176.cnf,3sat_176.cnf,1.4918089779093862,1.16247,False,SATISFIABLE,True,final,1.3055587767639159,1.4918089779093862,True,1.4918089779093862
UNKNOWN,False,55.0,55.006761357653886,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_177.cnf,3sat_177.cnf,5.036887768190354,4.70267781522125,True,TIMEOUT,False,final,4.843267123662412,5.0,False,60.0
UNKNOWN,False,55.0,55.006619933992624,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_178.cnf,3sat_178.cnf,5.038070814684033,4.703355574049056,True,TIMEOUT,False,final,4.84281871221739,5.0,False,60.0
SATISFIABLE,True,5.436027397867292,5.436027397867292,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_179.cnf,3sat_179.cnf,5.031601627822965,4.711337848100811,True,TIMEOUT,False,final,4.8612752265645565,5.0,True,10.436027397867292
UNKNOWN,False,55.0,55.00661374395713,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_18.cnf,3sat_18.cnf,5.037149176932871,4.735250798985362,True,TIMEOUT,False,final,4.855779219487071,5.0,False,60.0
SATISFIABLE,True,36.30338451685384,36.30338451685384,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_180.cnf,3sat_180.cnf,5.03113390179351,4.747383558191359,True,TIMEOUT,False,final,4.855074583520949,5.0,True,41.30338451685384
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_181.cnf,3sat_181.cnf,1.7680890168994665,1.47558,False,SATISFIABLE,True,final,1.5864826984710692,1.7680890168994665,True,1.7680890168994665
UNKNOWN,False,55.0,55.006375995930284,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_182.cnf,3sat_182.cnf,5.037741149775684,4.745037475135177,True,TIMEOUT,False,final,4.861092020774215,5.0,False,60.0
UNKNOWN,False,55.0,55.00754321180284,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_183.cnf,3sat_183.cnf,5.037527705077082,4.7456166399642825,True,TIMEOUT,False,final,4.861703916773975,5.0,False,60.0
UNKNOWN,False,55.0,55.007580544799566,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_184.cnf,3sat_184.cnf,5.037936759181321,4.736423667054623,True,TIMEOUT,False,final,4.850516456712216,5.0,False,60.0
UNKNOWN,False,55.0,55.00718158110976,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_185.cnf,3sat_185.cnf,5.0371839720755816,4.725620589219034,True,TIMEOUT,False,final,4.853367691956461,5.0,False,60.0
UNKNOWN,False,55.0,55.00772526208311,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_186.cnf,3sat_186.cnf,5.036286565009505,4.754534776788205,True,TIMEOUT,False,final,4.86727037967822,5.0,False,60.0
UNKNOWN,False,55.0,55.00650012725964,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_187.cnf,3sat_187.cnf,5.036611201241612,4.742407683748752,True,TIMEOUT,False,final,4.859458596392185,5.0,False,60.0
UNKNOWN,False,55.0,55.00691019324586,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_188.cnf,3sat_188.cnf,5.038637446239591,4.745150649920106,True,TIMEOUT,False,final,4.85836777852118,5.0,False,60.0
SATISFIABLE,True,15.114721111021936,15.114721111021936,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_189.cnf,3sat_189.cnf,5.037166158203036,4.748591145966202,True,TIMEOUT,False,final,4.8702396820837555,5.0,True,20.114721111021936
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_19.cnf,3sat_19.cnf,1.1172292730771005,0.825755,False,SATISFIABLE,True,final,0.9447338931427002,1.1172292730771005,True,1.1172292730771005
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_190.cnf,3sat_190.cnf,0.2871059509925544,0.017918,False,SATISFIABLE,True,final,0.1099726296081543,0.2871059509925544,True,0.2871059509925544
SATISFIABLE,True,5.196931705344468,5.196931705344468,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_191.cnf,3sat_191.cnf,5.037714769132435,4.751038513146341,True,TIMEOUT,False,final,4.868674218010843,5.0,True,10.196931705344468
UNKNOWN,False,55.0,55.00489129405469,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_192.cnf,3sat_192.cnf,5.0365166631527245,4.747016435023397,True,TIMEOUT,False,final,4.862252118876547,5.0,False,60.0
UNKNOWN,False,55.0,55.00697473017499,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_193.cnf,3sat_193.cnf,5.0381683288142085,4.7475739368237555,True,TIMEOUT,False,final,4.871852313120753,5.0,False,60.0
UNKNOWN,False,55.0,55.007112255785614,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_194.cnf,3sat_194.cnf,5.03801817400381,4.749643250834197,True,TIMEOUT,False,final,4.869027341852874,5.0,False,60.0
SATISFIABLE,True,38.626800660043955,38.626800660043955,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_195.cnf,3sat_195.cnf,5.037807282991707,4.727019595913589,True,TIMEOUT,False,final,4.849955765606582,5.0,True,43.626800660043955
SATISFIABLE,True,2.268975750077516,2.268975750077516,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_196.cnf,3sat_196.cnf,5.037806395906955,4.711591115221381,True,TIMEOUT,False,final,4.861731151323676,5.0,True,7.268975750077516
UNKNOWN,False,55.0,55.00737451715395,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_197.cnf,3sat_197.cnf,5.036508488934487,4.724694577045739,True,TIMEOUT,False,final,4.8543844314005975,5.0,False,60.0
UNKNOWN,False,55.0,55.00695622339845,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_198.cnf,3sat_198.cnf,5.037361783906817,4.726067382376641,True,TIMEOUT,False,final,4.860209228110284,5.0,False,60.0
UNKNOWN,False,55.0,55.00637483596802,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_199.cnf,3sat_199.cnf,5.037425751797855,4.727225776296109,True,TIMEOUT,False,final,4.866376124654264,5.0,False,60.0
UNKNOWN,False,55.0,55.01822296716273,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_2.cnf,3sat_2.cnf,5.036430370993912,4.731576798949391,True,TIMEOUT,False,final,4.863053552352101,5.0,False,60.0
