cadical_result,cadical_solved,cadical_time,cadical_wall_time,file,file_key,local_actual_wall_time,local_cpu_time_reported,local_external_timeout,local_result,local_solved,local_stage,local_total_time_reported,local_wall_time,portfolio_solved,portfolio_time
UNKNOWN,False,55.0,55.006357870996,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_192.cnf,3sat_192.cnf,5.036443627905101,4.730276949238032,True,TIMEOUT,False,final,4.861430667545527,5.0,False,60.0
UNKNOWN,False,55.0,55.00493118399754,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_193.cnf,3sat_193.cnf,5.037554720882326,4.736128624994308,True,TIMEOUT,False,final,4.872851168970138,5.0,False,60.0
UNKNOWN,False,55.0,55.0060156150721,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_194.cnf,3sat_194.cnf,5.038010343909264,4.740062985103577,True,TIMEOUT,False,final,4.878987678813904,5.0,False,60.0
SATISFIABLE,True,39.18139745807275,39.18139745807275,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_195.cnf,3sat_195.cnf,5.0364685747772455,4.733286693226546,True,TIMEOUT,False,final,4.873238051701278,5.0,True,44.18139745807275
SATISFIABLE,True,2.306869277264923,2.306869277264923,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_196.cnf,3sat_196.cnf,5.036807092372328,4.736984207760543,True,TIMEOUT,False,final,4.871000001949996,5.0,True,7.306869277264923
UNKNOWN,False,55.0,55.00787115842104,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_197.cnf,3sat_197.cnf,5.035882226191461,4.73746186774224,True,TIMEOUT,False,final,4.877672612844169,5.0,False,60.0
UNKNOWN,False,55.0,55.00735787814483,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_198.cnf,3sat_198.cnf,5.035720916930586,4.742041863966733,True,TIMEOUT,False,final,4.8754646516864595,5.0,False,60.0
UNKNOWN,False,55.0,55.006164548918605,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_199.cnf,3sat_199.cnf,5.036321590188891,4.734588565770537,True,TIMEOUT,False,final,4.8679297653249805,5.0,False,60.0
UNKNOWN,False,55.0,55.00678506586701,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_2.cnf,3sat_2.cnf,5.0370963821187615,4.741302714217454,True,TIMEOUT,False,final,4.874208639586717,5.0,False,60.0
SATISFIABLE,True,1.1608215840533376,1.1608215840533376,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_20.cnf,3sat_20.cnf,5.036893995013088,4.743220278061926,True,TIMEOUT,False,final,4.876879914750159,5.0,True,6.160821584053338
UNKNOWN,False,55.0,55.00772986514494,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_21.cnf,3sat_21.cnf,5.037511250935495,4.740910928696394,True,TIMEOUT,False,final,4.878335692429304,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_22.cnf,3sat_22.cnf,1.418147646356374,1.11576,False,SATISFIABLE,True,final,1.2478823781433106,1.418147646356374,True,1.418147646356374
UNKNOWN,False,55.0,55.00639695581049,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_23.cnf,3sat_23.cnf,5.036211840808392,4.738462322857231,True,TIMEOUT,False,final,4.876988276150078,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_24.cnf,3sat_24.cnf,3.425178757868707,3.12657,False,SATISFIABLE,True,final,3.26221222076416,3.425178757868707,True,3.425178757868707
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_25.cnf,3sat_25.cnf,1.1852168128825724,0.892409,False,SATISFIABLE,True,final,1.016245469268799,1.1852168128825724,True,1.1852168128825724
UNKNOWN,False,55.0,55.00657874299213,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_26.cnf,3sat_26.cnf,5.036400886718184,4.741165013983846,True,TIMEOUT,False,final,4.868526694907308,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_27.cnf,3sat_27.cnf,0.4452818729914725,0.147368,False,SATISFIABLE,True,final,0.28657921421813964,0.4452818729914725,True,0.4452818729914725
SATISFIABLE,True,14.28484793100506,14.28484793100506,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_28.cnf,3sat_28.cnf,5.0383194028399885,4.741385877132416,True,TIMEOUT,False,final,4.874965964702606,5.0,True,19.28484793100506
SATISFIABLE,True,30.171496934257448,30.171496934257448,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_29.cnf,3sat_29.cnf,5.036958875134587,4.739294324070215,True,TIMEOUT,False,final,4.868883552189112,5.0,True,35.17149693425745
UNKNOWN,False,55.0,55.007800641003996,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_3.cnf,3sat_3.cnf,5.036271289922297,4.724804758094251,True,TIMEOUT,False,final,4.8626359184336065,5.0,False,60.0
SATISFIABLE,True,14.285673645790666,14.285673645790666,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_30.cnf,3sat_30.cnf,5.035183343570679,4.738494742196053,True,TIMEOUT,False,final,4.872542291146249,5.0,True,19.285673645790666
UNKNOWN,False,55.0,55.00719937868416,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_31.cnf,3sat_31.cnf,5.036144690122455,4.742964274249971,True,TIMEOUT,False,final,4.868651879810273,5.0,False,60.0
UNKNOWN,False,55.0,55.00459596980363,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_32.cnf,3sat_32.cnf,5.037268683779985,4.734628029167652,True,TIMEOUT,False,final,4.864015551796436,5.0,False,60.0
UNKNOWN,False,55.0,55.00645568827167,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_33.cnf,3sat_33.cnf,5.035454567987472,4.737267886754125,True,TIMEOUT,False,final,4.875238999775976,5.0,False,60.0
UNKNOWN,False,55.0,55.00653013261035,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_34.cnf,3sat_34.cnf,5.036820160225034,4.73495164886117,True,TIMEOUT,False,final,4.8768302842829225,5.0,False,60.0
UNKNOWN,False,55.0,55.00759186595678,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_35.cnf,3sat_35.cnf,5.036998623050749,4.730877326335758,True,TIMEOUT,False,final,4.86990946201691,5.0,False,60.0
UNKNOWN,False,55.0,55.00613805511966,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_36.cnf,3sat_36.cnf,5.0359663888812065,4.730456456076354,True,TIMEOUT,False,final,4.869158479498595,5.0,False,60.0
UNKNOWN,False,55.0,55.00601486302912,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_37.cnf,3sat_37.cnf,5.03527751378715,4.736633178312331,True,TIMEOUT,False,final,4.869058016309768,5.0,False,60.0
UNKNOWN,False,55.0,55.00711650494486,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_38.cnf,3sat_38.cnf,5.035547868814319,4.741011084988713,True,TIMEOUT,False,final,4.871861229138494,5.0,False,60.0
UNKNOWN,False,55.0,55.00635392498225,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_39.cnf,3sat_39.cnf,5.036228491924703,4.732331266161054,True,TIMEOUT,False,final,4.869505182268232,5.0,False,60.0
SATISFIABLE,True,38.69768094783649,38.69768094783649,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_4.cnf,3sat_4.cnf,5.036987904924899,4.582517598755658,True,TIMEOUT,False,final,4.73910419877702,5.0,True,43.69768094783649
UNKNOWN,False,55.0,55.00658927485347,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_40.cnf,3sat_40.cnf,5.036330877337605,4.739948747679591,True,TIMEOUT,False,final,4.87789735745132,5.0,False,60.0
UNKNOWN,False,55.0,55.007952603977174,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_41.cnf,3sat_41.cnf,5.035244424827397,4.74047286901623,True,TIMEOUT,False,final,4.875251030042231,5.0,False,60.0
UNKNOWN,False,55.0,55.00670270668343,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_42.cnf,3sat_42.cnf,5.036702796351165,4.736123168841004,True,TIMEOUT,False,final,4.871520810488343,5.0,False,60.0
UNKNOWN,False,55.0,55.00677127111703,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_43.cnf,3sat_43.cnf,5.030243504326791,4.734434570651501,True,TIMEOUT,False,final,4.875936933413953,5.0,False,60.0
UNKNOWN,False,55.0,55.00641986913979,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_44.cnf,3sat_44.cnf,5.036070441827178,4.737290970981121,True,TIMEOUT,False,final,4.869633317111492,5.0,False,60.0
UNKNOWN,False,55.0,55.00725728366524,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_45.cnf,3sat_45.cnf,5.037294769193977,4.734665937721729,True,TIMEOUT,False,final,4.87179720510149,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_46.cnf,3sat_46.cnf,0.46441215416416526,0.165066,False,SATISFIABLE,True,final,0.30488519551086424,0.46441215416416526,True,0.46441215416416526
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_47.cnf,3sat_47.cnf,2.2570939832367003,1.9525,False,SATISFIABLE,True,final,2.09545425630188,2.2570939832367003,True,2.2570939832367003
UNKNOWN,False,55.0,55.00743043702096,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_48.cnf,3sat_48.cnf,5.037264397367835,4.7404113207012415,True,TIMEOUT,False,final,4.8698117161632775,5.0,False,60.0
UNKNOWN,False,55.0,55.006893204990774,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_49.cnf,3sat_49.cnf,5.036480390001088,4.735547814052552,True,TIMEOUT,False,final,4.863921189907044,5.0,False,60.0
UNKNOWN,False,55.0,55.00600922899321,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_5.cnf,3sat_5.cnf,5.036047496832907,4.737187199294567,True,TIMEOUT,False,final,4.871276105147839,5.0,False,60.0
UNKNOWN,False,55.0,55.00484529696405,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_50.cnf,3sat_50.cnf,5.036136684939265,4.703851711936295,True,TIMEOUT,False,final,4.873919488074601,5.0,False,60.0
UNKNOWN,False,55.0,55.006226495839655,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_51.cnf,3sat_51.cnf,5.037885161116719,4.720308214891702,True,TIMEOUT,False,final,4.8721153094199,5.0,False,60.0
UNKNOWN,False,55.0,55.00615080911666,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_52.cnf,3sat_52.cnf,5.035826779901981,4.746639681980014,True,TIMEOUT,False,final,4.86835505488956,5.0,False,60.0
UNKNOWN,False,55.0,55.008822130039334,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_53.cnf,3sat_53.cnf,5.037273932248354,4.753515955992043,True,TIMEOUT,False,final,4.878331076216042,5.0,False,60.0
SATISFIABLE,True,4.048796258866787,4.048796258866787,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_54.cnf,3sat_54.cnf,5.037259775213897,4.7471623490564525,True,TIMEOUT,False,final,4.8714463024561105,5.0,True,9.048796258866787
UNKNOWN,False,55.0,55.00650204299018,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_55.cnf,3sat_55.cnf,5.036405778024346,4.748800199944526,True,TIMEOUT,False,final,4.8679783942499455,5.0,False,60.0
SATISFIABLE,True,15.051489420235157,15.051489420235157,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_56.cnf,3sat_56.cnf,5.036943698301911,4.752737635746598,True,TIMEOUT,False,final,4.870574992939591,5.0,True,20.051489420235157
SATISFIABLE,True,38.913846189156175,38.913846189156175,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_57.cnf,3sat_57.cnf,5.0371312382631,4.751806746702641,True,TIMEOUT,False,final,4.876850926756352,5.0,True,43.913846189156175
SATISFIABLE,True,5.425482849124819,5.425482849124819,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_58.cnf,3sat_58.cnf,5.036701018922031,4.716776429209858,True,TIMEOUT,False,final,4.8638774023391305,5.0,True,10.425482849124819
SATISFIABLE,True,0.4738461351953447,0.4738461351953447,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_59.cnf,3sat_59.cnf,5.036224571056664,4.705999044701457,True,TIMEOUT,False,final,4.858885574944377,5.0,True,5.473846135195345
UNKNOWN,False,55.0,55.0050039337948,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_6.cnf,3sat_6.cnf,5.036460129078478,4.691159327980131,True,TIMEOUT,False,final,4.86953256867227,5.0,False,60.0
SATISFIABLE,True,21.80015964899212,21.80015964899212,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_60.cnf,3sat_60.cnf,5.03655206784606,4.701867747120559,True,TIMEOUT,False,final,4.865349710758865,5.0,True,26.80015964899212
UNKNOWN,False,55.0,55.00714618712664,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_61.cnf,3sat_61.cnf,5.036959605757147,4.7145739630796015,True,TIMEOUT,False,final,4.86451047595802,5.0,False,60.0
UNKNOWN,False,55.0,55.00744325807318,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_62.cnf,3sat_62.cnf,5.0366287608630955,4.703548375982791,True,TIMEOUT,False,final,4.861651308950931,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_63.cnf,3sat_63.cnf,4.169246657751501,3.83519,False,SATISFIABLE,True,final,3.999158270233154,4.169246657751501,True,4.169246657751501
UNKNOWN,False,55.0,55.006506016943604,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_64.cnf,3sat_64.cnf,5.036498586181551,4.692943423055112,True,TIMEOUT,False,final,4.869524908681333,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_65.cnf,3sat_65.cnf,0.24931285670027137,0.002359,False,SATISFIABLE,True,final,0.09729021342468261,0.24931285670027137,True,0.24931285670027137
UNKNOWN,False,55.0,55.00620285514742,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_66.cnf,3sat_66.cnf,5.037624571938068,4.739511542022228,True,TIMEOUT,False,final,4.8753265398859975,5.0,False,60.0
UNKNOWN,False,55.0,55.00751357432455,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_67.cnf,3sat_67.cnf,5.036820075009018,4.710195674095303,True,TIMEOUT,False,final,4.869982960640103,5.0,False,60.0
UNKNOWN,False,55.0,55.007853836752474,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_68.cnf,3sat_68.cnf,5.036476477049291,4.708512902725488,True,TIMEOUT,False,final,4.861382250137598,5.0,False,60.0
UNKNOWN,False,55.0,55.004566674586385,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_69.cnf,3sat_69.cnf,5.036928157322109,4.718930476810783,True,TIMEOUT,False,final,4.863190415317863,5.0,False,60.0
UNKNOWN,False,55.0,55.00626382511109,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_7.cnf,3sat_7.cnf,5.0364422760903835,4.729362090118229,True,TIMEOUT,False,final,4.870101642440617,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_70.cnf,3sat_70.cnf,0.36880109924823046,0.038991,False,SATISFIABLE,True,final,0.1924949331359863,0.36880109924823046,True,0.36880109924823046
UNKNOWN,False,55.0,55.00820753304288,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_71.cnf,3sat_71.cnf,5.0376428086310625,4.715218773111701,True,TIMEOUT,False,final,4.86237419196546,5.0,False,60.0
UNKNOWN,False,55.0,55.00720715522766,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_72.cnf,3sat_72.cnf,5.036353192757815,4.709156500175595,True,TIMEOUT,False,final,4.859173615333677,5.0,False,60.0
UNKNOWN,False,55.0,55.0067992140539,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_73.cnf,3sat_73.cnf,5.03661875706166,4.708057021256536,True,TIMEOUT,False,final,4.868884958054632,5.0,False,60.0
SATISFIABLE,True,32.98317777272314,32.98317777272314,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_74.cnf,3sat_74.cnf,5.036141924094409,4.705480010248721,True,TIMEOUT,False,final,4.869035940058291,5.0,True,37.98317777272314
UNKNOWN,False,55.0,55.00701122684404,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_75.cnf,3sat_75.cnf,5.035897614900023,4.702468954026699,True,TIMEOUT,False,final,4.862427254151821,5.0,False,60.0
SATISFIABLE,True,30.308554579038173,30.308554579038173,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_76.cnf,3sat_76.cnf,5.036798390094191,4.69894005311653,True,TIMEOUT,False,final,4.865139990540237,5.0,True,35.30855457903817
UNKNOWN,False,55.0,55.006837419234216,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_77.cnf,3sat_77.cnf,5.037523638922721,4.712092429865152,True,TIMEOUT,False,final,4.86057407946232,5.0,False,60.0
UNKNOWN,False,55.0,55.00472450023517,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_78.cnf,3sat_78.cnf,5.036577728111297,4.709964143112302,True,TIMEOUT,False,final,4.863716031768918,5.0,False,60.0
UNKNOWN,False,55.0,55.00472722388804,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_79.cnf,3sat_79.cnf,5.037217029836029,4.707921829074621,True,TIMEOUT,False,final,4.852470397495031,5.0,False,60.0
UNKNOWN,False,55.0,55.00723887607455,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_8.cnf,3sat_8.cnf,5.03746740706265,4.7204190427437425,True,TIMEOUT,False,final,4.866173153171599,5.0,False,60.0
UNKNOWN,False,55.0,55.00656831776723,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_80.cnf,3sat_80.cnf,5.038127461913973,4.725013703107834,True,TIMEOUT,False,final,4.867811946470261,5.0,False,60.0
UNKNOWN,False,55.0,55.006288735195994,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_81.cnf,3sat_81.cnf,5.037354019004852,4.722245275974274,True,TIMEOUT,False,final,4.873313554431915,5.0,False,60.0
SATISFIABLE,True,2.1932914652861655,2.1932914652861655,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_82.cnf,3sat_82.cnf,5.03697719797492,4.720197809394449,True,TIMEOUT,False,final,4.860206365638345,5.0,True,7.1932914652861655
UNKNOWN,False,55.0,55.00444788299501,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_83.cnf,3sat_83.cnf,5.036967009771615,4.730620132293552,True,TIMEOUT,False,final,4.871889832977146,5.0,False,60.0
SATISFIABLE,True,21.123447863850743,21.123447863850743,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_84.cnf,3sat_84.cnf,5.0352719449438155,4.72372343018651,True,TIMEOUT,False,final,4.87112103351903,5.0,True,26.123447863850743
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_85.cnf,3sat_85.cnf,0.952225477900356,0.624731,False,SATISFIABLE,True,final,0.7783984205322266,0.952225477900356,True,0.952225477900356
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_86.cnf,3sat_86.cnf,3.3902654787525535,2.93237,False,SATISFIABLE,True,final,3.068240821899414,3.3902654787525535,True,3.3902654787525535
UNKNOWN,False,55.0,55.00645990809426,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_87.cnf,3sat_87.cnf,5.036317817401141,4.688927661627531,True,TIMEOUT,False,final,4.869265107672453,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_88.cnf,3sat_88.cnf,0.5031119538471103,0.18739,False,SATISFIABLE,True,final,0.33115819692993165,0.5031119538471103,True,0.5031119538471103
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_89.cnf,3sat_89.cnf,0.4550792761147022,0.145437,False,SATISFIABLE,True,final,0.28881141525268555,0.4550792761147022,True,0.4550792761147022
UNKNOWN,False,55.0,55.00658314395696,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_9.cnf,3sat_9.cnf,5.036391670815647,4.722915154881775,True,TIMEOUT,False,final,4.869990098164856,5.0,False,60.0
SATISFIABLE,True,5.502376045100391,5.502376045100391,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_90.cnf,3sat_90.cnf,5.034948367625475,4.718426704406738,True,TIMEOUT,False,final,4.864075744354248,5.0,True,10.502376045100391
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_91.cnf,3sat_91.cnf,0.31363331200554967,0.00485,False,SATISFIABLE,True,final,0.15076656278991699,0.31363331200554967,True,0.31363331200554967
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_92.cnf,3sat_92.cnf,2.9991473481059074,2.68007,False,SATISFIABLE,True,final,2.827830519760132,2.9991473481059074,True,2.9991473481059074
SATISFIABLE,True,5.384378626011312,5.384378626011312,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_93.cnf,3sat_93.cnf,5.035298828966916,4.745264611206949,True,TIMEOUT,False,final,4.873191958161295,5.0,True,10.384378626011312
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_94.cnf,3sat_94.cnf,1.6149022695608437,1.32523,False,SATISFIABLE,True,final,1.4496117765808105,1.6149022695608437,True,1.6149022695608437
UNKNOWN,False,55.0,55.00558316987008,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_95.cnf,3sat_95.cnf,5.036455928813666,4.755134290084243,True,TIMEOUT,False,final,4.882319272536636,5.0,False,60.0
,False,,,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_96.cnf,3sat_96.cnf,0.3295686380006373,0.044058,False,SATISFIABLE,True,final,0.17712176336669921,0.3295686380006373,True,0.3295686380006373
SATISFIABLE,True,28.60426760232076,28.60426760232076,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_97.cnf,3sat_97.cnf,5.035418953746557,4.7509954501874745,True,TIMEOUT,False,final,4.882224758811742,5.0,True,33.60426760232076
UNKNOWN,False,55.0,55.00627551693469,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_98.cnf,3sat_98.cnf,5.036048492882401,4.740143293980509,True,TIMEOUT,False,final,4.868338905430704,5.0,False,60.0
UNKNOWN,False,55.0,55.00726143689826,/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_99.cnf,3sat_99.cnf,5.037664622068405,4.722292762249708,True,TIMEOUT,False,final,4.8692130121734145,5.0,False,60.0
