file,Result,time,wall_time,external_timeout,returncode,stdout_head,stderr_head
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_143.cnf,UNKNOWN,55.0,55.00557931885123,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_144.cnf,UNKNOWN,55.0,55.0080257980153,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_145.cnf,UNKNOWN,55.0,55.0066018179059,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_146.cnf,UNKNOWN,55.0,55.007297589909285,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_147.cnf,UNKNOWN,55.0,55.00715567311272,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_15.cnf,UNKNOWN,55.0,55.00658914120868,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_151.cnf,UNKNOWN,55.0,55.00440480187535,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_157.cnf,SATISFIABLE,5.2269851439632475,5.2269851439632475,False,10,"['s SATISFIABLE', 'v 1 2 3 4 -5 -6 7 -8 -9 10 11 12 -13 -14 15 -16 17 -18 19 20 21 -22 -23 24 -25', 'v -26 -27 28 -29 -30 -31 32 -33 34 -35 36 -37 38 -39 40 41 42 -43 -44 45 46']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_152.cnf,UNKNOWN,55.0,55.00618854397908,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_153.cnf,UNKNOWN,55.0,55.00646211905405,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_155.cnf,UNKNOWN,55.0,55.007240128237754,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_156.cnf,UNKNOWN,55.0,55.007600247859955,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_161.cnf,SATISFIABLE,29.373933426104486,29.373933426104486,False,10,"['s SATISFIABLE', 'v 1 -2 -3 -4 -5 6 7 8 9 -10 -11 12 13 -14 15 16 -17 -18 19 20 21 22 23 -24 -25', 'v -26 27 -28 29 -30 31 -32 -33 -34 35 36 -37 38 -39 40 -41 -42 43 44 -45 46']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_158.cnf,UNKNOWN,55.0,55.00493288226426,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_159.cnf,UNKNOWN,55.0,55.006150817964226,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_16.cnf,UNKNOWN,55.0,55.006412621121854,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_160.cnf,UNKNOWN,55.0,55.00668823113665,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_163.cnf,SATISFIABLE,14.92786789080128,14.92786789080128,False,10,"['s SATISFIABLE', 'v -1 -2 3 -4 5 -6 -7 8 9 -10 -11 -12 13 14 15 16 -17 18 19 -20 21 22 -23 -24', 'v 25 -26 -27 28 29 -30 31 -32 33 34 -35 -36 -37 38 -39 -40 41 -42 -43 44 45']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_167.cnf,SATISFIABLE,7.670208489056677,7.670208489056677,False,10,"['s SATISFIABLE', 'v -1 -2 3 -4 5 6 -7 8 9 -10 -11 12 13 -14 15 -16 -17 18 19 20 21 -22 23 -24', 'v -25 26 -27 28 29 30 31 -32 -33 -34 -35 36 37 -38 -39 -40 41 42 -43 44 -45 46']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_164.cnf,SATISFIABLE,21.37761092884466,21.37761092884466,False,10,"['s SATISFIABLE', 'v -1 2 -3 4 -5 6 -7 8 9 -10 -11 -12 -13 -14 15 16 17 -18 19 20 21 -22 23 24 25', 'v 26 27 -28 -29 -30 -31 -32 33 -34 -35 -36 37 38 -39 40 41 42 -43 44 45 -46 47']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_162.cnf,UNKNOWN,55.0,55.00729344598949,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_166.cnf,UNKNOWN,55.0,55.006584162823856,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_168.cnf,UNKNOWN,55.0,55.00591969396919,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_169.cnf,UNKNOWN,55.0,55.00457734707743,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_17.cnf,UNKNOWN,55.0,55.00742191122845,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_170.cnf,UNKNOWN,55.0,55.00673371786252,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_171.cnf,UNKNOWN,55.0,55.00459785712883,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_179.cnf,SATISFIABLE,5.514884363859892,5.514884363859892,False,10,"['s SATISFIABLE', 'v -1 2 3 -4 -5 -6 -7 8 -9 -10 11 -12 13 14 15 -16 17 -18 -19 -20 21 -22 -23', 'v -24 25 26 -27 28 29 -30 -31 -32 33 34 35 -36 -37 -38 39 40 41 -42 43 -44 45']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_172.cnf,UNKNOWN,55.0,55.00756104616448,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_175.cnf,SATISFIABLE,15.312540823128074,15.312540823128074,False,10,"['s SATISFIABLE', 'v 1 2 3 -4 -5 -6 7 8 9 10 11 12 13 14 15 -16 -17 -18 -19 -20 -21 -22 23 -24', 'v -25 -26 27 -28 -29 -30 -31 -32 33 34 -35 -36 -37 38 -39 -40 41 -42 43 44 -45']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_173.cnf,UNKNOWN,55.0,55.00749277183786,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_180.cnf,SATISFIABLE,36.66575306514278,36.66575306514278,False,10,"['s SATISFIABLE', 'v -1 -2 3 4 -5 -6 7 8 9 10 -11 -12 13 -14 -15 16 -17 18 -19 20 -21 22 -23 -24', 'v 25 26 -27 -28 29 30 -31 32 -33 -34 -35 36 37 -38 -39 -40 41 -42 -43 -44 -45']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_174.cnf,UNKNOWN,55.0,55.00563580496237,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_177.cnf,UNKNOWN,55.0,55.0051409387961,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_178.cnf,UNKNOWN,55.0,55.00628720317036,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_18.cnf,UNKNOWN,55.0,55.00671409396455,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_182.cnf,UNKNOWN,55.0,55.00740666594356,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_183.cnf,UNKNOWN,55.0,55.007833591196686,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_191.cnf,SATISFIABLE,5.253280175849795,5.253280175849795,False,10,"['s SATISFIABLE', 'v -1 2 3 -4 -5 -6 7 -8 -9 10 -11 12 -13 14 -15 16 -17 -18 -19 -20 -21 -22 23', 'v -24 -25 26 -27 28 -29 30 31 32 -33 -34 -35 -36 -37 38 -39 40 41 -42 -43 44']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_189.cnf,SATISFIABLE,14.822242558002472,14.822242558002472,False,10,"['s SATISFIABLE', 'v 1 2 3 4 -5 6 -7 -8 9 -10 -11 12 13 14 -15 16 17 -18 19 -20 21 22 -23 24 -25', 'v -26 27 28 29 -30 31 -32 -33 -34 35 36 -37 -38 39 40 -41 42 43 -44 45 46 47']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_184.cnf,UNKNOWN,55.0,55.007881694007665,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_185.cnf,UNKNOWN,55.0,55.00760617200285,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_196.cnf,SATISFIABLE,2.2773971860297024,2.2773971860297024,False,10,"['s SATISFIABLE', 'v 1 2 -3 -4 -5 6 -7 8 -9 10 -11 12 -13 14 -15 16 17 18 19 -20 -21 22 23 -24', 'v -25 26 27 28 29 -30 31 32 33 -34 35 -36 37 -38 -39 -40 41 42 43 44 45 46 -47']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_186.cnf,UNKNOWN,55.0,55.006391337141395,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_187.cnf,UNKNOWN,55.0,55.00512404926121,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_188.cnf,UNKNOWN,55.0,55.00655560288578,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_195.cnf,SATISFIABLE,38.91889136424288,38.91889136424288,False,10,"['s SATISFIABLE', 'v 1 -2 3 4 5 6 -7 8 -9 10 -11 -12 13 14 -15 -16 -17 -18 -19 20 -21 -22 -23 -24', 'v -25 26 -27 -28 -29 -30 31 32 33 -34 -35 36 -37 -38 -39 40 41 42 -43 -44 -45']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_20.cnf,SATISFIABLE,1.1488669579848647,1.1488669579848647,False,10,"['s SATISFIABLE', 'v -1 2 3 -4 -5 -6 -7 8 -9 -10 11 12 13 14 15 16 17 -18 -19 -20 -21 -22 -23 24', 'v -25 26 27 28 29 30 31 32 33 -34 35 -36 -37 -38 39 -40 -41 42 43 -44 -45 46']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_192.cnf,UNKNOWN,55.0,55.00802815705538,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_193.cnf,UNKNOWN,55.0,55.00487669324502,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_194.cnf,UNKNOWN,55.0,55.00834214920178,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_28.cnf,SATISFIABLE,14.622571786865592,14.622571786865592,False,10,"['s SATISFIABLE', 'v 1 2 -3 4 5 -6 7 -8 9 10 11 12 -13 14 -15 -16 17 18 19 20 21 22 -23 -24 -25', 'v 26 27 -28 -29 -30 -31 32 -33 -34 35 36 37 38 -39 40 -41 -42 43 44 -45 46 -47']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_197.cnf,UNKNOWN,55.0,55.006430108100176,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_198.cnf,UNKNOWN,55.0,55.00665094703436,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_199.cnf,UNKNOWN,55.0,55.00741204665974,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_2.cnf,UNKNOWN,55.0,55.007223506923765,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_30.cnf,SATISFIABLE,14.51909659197554,14.51909659197554,False,10,"['s SATISFIABLE', 'v -1 -2 3 4 -5 -6 -7 8 9 -10 -11 -12 -13 -14 -15 -16 17 -18 -19 20 21 22 -23', 'v 24 -25 26 27 28 -29 30 -31 32 33 -34 35 36 37 -38 39 -40 -41 -42 43 -44 -45']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_29.cnf,SATISFIABLE,30.363023607991636,30.363023607991636,False,10,"['s SATISFIABLE', 'v -1 -2 -3 4 -5 -6 7 8 9 10 11 12 -13 14 -15 16 -17 18 19 20 21 -22 23 24 -25', 'v 26 -27 28 -29 -30 31 32 -33 -34 -35 -36 37 38 39 -40 41 42 -43 -44 -45 -46']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_21.cnf,UNKNOWN,55.0,55.00691990600899,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_23.cnf,UNKNOWN,55.0,55.007057953160256,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_26.cnf,UNKNOWN,55.0,55.00706823775545,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_3.cnf,UNKNOWN,55.0,55.00747812120244,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_31.cnf,UNKNOWN,55.0,55.00708668678999,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_32.cnf,UNKNOWN,55.0,55.00629555620253,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_33.cnf,UNKNOWN,55.0,55.005921909585595,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_34.cnf,UNKNOWN,55.0,55.00705711776391,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_35.cnf,UNKNOWN,55.0,55.007472320925444,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_36.cnf,UNKNOWN,55.0,55.006636935751885,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_37.cnf,UNKNOWN,55.0,55.00675708102062,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_4.cnf,SATISFIABLE,37.53505751118064,37.53505751118064,False,10,"['s SATISFIABLE', 'v -1 2 3 -4 -5 6 7 8 9 10 11 12 13 14 15 16 -17 18 19 -20 21 -22 -23 -24 25 26', 'v -27 -28 29 30 -31 32 33 -34 -35 36 -37 -38 39 40 41 42 43 44 -45 46 47 -48']",[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_38.cnf,UNKNOWN,55.0,55.01250100182369,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_39.cnf,UNKNOWN,55.0,55.00750508112833,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_40.cnf,UNKNOWN,55.0,55.007341450080276,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_41.cnf,UNKNOWN,55.0,55.007311881985515,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_42.cnf,UNKNOWN,55.0,55.00748649472371,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_43.cnf,UNKNOWN,55.0,55.007235972676426,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_44.cnf,UNKNOWN,55.0,55.00674062781036,False,0,['c UNKNOWN'],[]
/home/sunshixin/chenchao/my_rlaf/data/test/3sat/400/3sat_45.cnf,UNKNOWN,55.0,55.00696691405028,False,0,['c UNKNOWN'],[]
