,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time
0,2.0,1446934.0,1651317.0,80667107.0,59.9792,INDETERMINATE,0,0,data/test/3sat/400/3sat_0.cnf,0.005597352981567383,0.078139,0.4504523277282715,0.45604968070983887,60.51338868070984
1,1.0,73715.0,85712.0,4316774.0,2.89589,SATISFIABLE,1,0,data/test/3sat/400/3sat_1.cnf,0.005597352981567383,0.076294,0.4504523277282715,0.45604968070983887,3.428233680709839
2,2.0,1505411.0,1718744.0,84939985.0,59.9777,INDETERMINATE,2,0,data/test/3sat/400/3sat_10.cnf,0.005597352981567383,0.07334399999999999,0.4504523277282715,0.45604968070983887,60.507093680709836
3,1.0,3392.0,4166.0,213902.0,0.068834,SATISFIABLE,3,0,data/test/3sat/400/3sat_100.cnf,0.005597352981567383,0.07278699999999999,0.4504523277282715,0.45604968070983887,0.5976706807098389
4,2.0,1474896.0,1685600.0,82832731.0,59.986,INDETERMINATE,4,0,data/test/3sat/400/3sat_101.cnf,0.005597352981567383,0.08476800000000001,0.4504523277282715,0.45604968070983887,60.52681768070983
5,2.0,1482766.0,1715424.0,84791432.0,59.961,INDETERMINATE,5,0,data/test/3sat/400/3sat_102.cnf,0.005597352981567383,0.08648,0.4504523277282715,0.45604968070983887,60.50352968070984
6,2.0,1502608.0,1733775.0,86510949.0,59.9808,INDETERMINATE,6,0,data/test/3sat/400/3sat_103.cnf,0.005597352981567383,0.075796,0.4504523277282715,0.45604968070983887,60.51264568070984
7,2.0,1447278.0,1653382.0,80480358.0,59.9703,INDETERMINATE,7,0,data/test/3sat/400/3sat_104.cnf,0.005597352981567383,0.07558899999999999,0.4504523277282715,0.45604968070983887,60.50193868070984
8,2.0,1525693.0,1735839.0,87313095.0,59.9731,INDETERMINATE,8,0,data/test/3sat/400/3sat_105.cnf,0.005597352981567383,0.06668,0.4504523277282715,0.45604968070983887,60.49582968070984
9,2.0,1521850.0,1731654.0,85930888.0,59.9699,INDETERMINATE,9,0,data/test/3sat/400/3sat_106.cnf,0.005597352981567383,0.074574,0.4504523277282715,0.45604968070983887,60.50052368070984
10,2.0,1374501.0,1579169.0,78415552.0,59.9701,INDETERMINATE,10,0,data/test/3sat/400/3sat_107.cnf,0.0035240650177001953,0.073545,0.32582926750183105,0.32935333251953125,60.372998332519536
11,2.0,1479880.0,1704716.0,82873506.0,59.985,INDETERMINATE,11,0,data/test/3sat/400/3sat_108.cnf,0.0035240650177001953,0.076941,0.32582926750183105,0.32935333251953125,60.39129433251953
12,2.0,1540118.0,1764692.0,86254853.0,59.9782,INDETERMINATE,12,0,data/test/3sat/400/3sat_109.cnf,0.0035240650177001953,0.075826,0.32582926750183105,0.32935333251953125,60.38337933251953
13,1.0,40661.0,47692.0,2496556.0,1.38252,SATISFIABLE,13,0,data/test/3sat/400/3sat_11.cnf,0.0035240650177001953,0.075595,0.32582926750183105,0.32935333251953125,1.7874683325195313
14,2.0,1484340.0,1703459.0,85832394.0,59.9687,INDETERMINATE,14,0,data/test/3sat/400/3sat_110.cnf,0.0035240650177001953,0.08636300000000001,0.32582926750183105,0.32935333251953125,60.38441633251953
15,2.0,1463420.0,1678739.0,85435641.0,59.9626,INDETERMINATE,15,0,data/test/3sat/400/3sat_111.cnf,0.0035240650177001953,0.07750099999999999,0.32582926750183105,0.32935333251953125,60.36945433251953
16,2.0,1502871.0,1708217.0,86880932.0,59.9839,INDETERMINATE,16,0,data/test/3sat/400/3sat_112.cnf,0.0035240650177001953,0.080707,0.32582926750183105,0.32935333251953125,60.393960332519526
17,2.0,1395404.0,1583357.0,80040285.0,59.9719,INDETERMINATE,17,0,data/test/3sat/400/3sat_113.cnf,0.0035240650177001953,0.077826,0.32582926750183105,0.32935333251953125,60.37907933251953
18,2.0,1464482.0,1681695.0,82845953.0,59.9787,INDETERMINATE,18,0,data/test/3sat/400/3sat_114.cnf,0.0035240650177001953,0.073592,0.32582926750183105,0.32935333251953125,60.38164533251953
19,2.0,1360000.0,1543462.0,75415188.0,59.9558,INDETERMINATE,19,0,data/test/3sat/400/3sat_115.cnf,0.0035240650177001953,0.073265,0.32582926750183105,0.32935333251953125,60.358418332519534
