,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time
0,2.0,1462801.0,1669369.0,81532262.0,59.9508,INDETERMINATE,0,0,data/test/3sat/400/3sat_0.cnf,0.005066633224487305,0.08416,0.3658747673034668,0.3709414005279541,60.40590140052795
1,1.0,73715.0,85712.0,4316774.0,2.77609,SATISFIABLE,1,0,data/test/3sat/400/3sat_1.cnf,0.005066633224487305,0.089894,0.3658747673034668,0.3709414005279541,3.236925400527954
2,2.0,1561305.0,1782604.0,88036360.0,59.9784,INDETERMINATE,2,0,data/test/3sat/400/3sat_10.cnf,0.005066633224487305,0.075623,0.3658747673034668,0.3709414005279541,60.424964400527955
3,1.0,3392.0,4166.0,213902.0,0.064161,SATISFIABLE,3,0,data/test/3sat/400/3sat_100.cnf,0.005066633224487305,0.07843,0.3658747673034668,0.3709414005279541,0.5135324005279541
4,2.0,1456769.0,1664766.0,81826586.0,59.956,INDETERMINATE,4,0,data/test/3sat/400/3sat_101.cnf,0.005066633224487305,0.085556,0.3658747673034668,0.3709414005279541,60.412497400527954
5,2.0,1506007.0,1742196.0,86110326.0,59.9862,INDETERMINATE,5,0,data/test/3sat/400/3sat_102.cnf,0.005066633224487305,0.070239,0.3658747673034668,0.3709414005279541,60.42738040052795
6,2.0,1510197.0,1742541.0,86926753.0,59.9786,INDETERMINATE,6,0,data/test/3sat/400/3sat_103.cnf,0.005066633224487305,0.08452699999999999,0.3658747673034668,0.3709414005279541,60.434068400527956
7,2.0,1456195.0,1663608.0,80967960.0,59.9835,INDETERMINATE,7,0,data/test/3sat/400/3sat_104.cnf,0.005066633224487305,0.08267,0.3658747673034668,0.3709414005279541,60.437111400527954
8,2.0,1519882.0,1729243.0,86990947.0,59.9703,INDETERMINATE,8,0,data/test/3sat/400/3sat_105.cnf,0.005066633224487305,0.063758,0.3658747673034668,0.3709414005279541,60.404999400527956
9,2.0,1412069.0,1614759.0,78696304.0,59.9765,INDETERMINATE,9,0,data/test/3sat/400/3sat_106.cnf,0.005066633224487305,0.077877,0.3658747673034668,0.3709414005279541,60.425318400527956
10,2.0,1355639.0,1557427.0,77382528.0,59.976,INDETERMINATE,10,0,data/test/3sat/400/3sat_107.cnf,0.004144191741943359,0.06945000000000001,0.36652231216430664,0.37066650390625,60.41611650390625
11,2.0,1498307.0,1725611.0,83894936.0,59.9649,INDETERMINATE,11,0,data/test/3sat/400/3sat_108.cnf,0.004144191741943359,0.076259,0.36652231216430664,0.37066650390625,60.41182550390625
12,2.0,1537816.0,1762079.0,86132332.0,59.9676,INDETERMINATE,12,0,data/test/3sat/400/3sat_109.cnf,0.004144191741943359,0.07714599999999999,0.36652231216430664,0.37066650390625,60.415412503906246
13,1.0,40661.0,47692.0,2496556.0,1.36376,SATISFIABLE,13,0,data/test/3sat/400/3sat_11.cnf,0.004144191741943359,0.075937,0.36652231216430664,0.37066650390625,1.81036350390625
14,2.0,1505419.0,1727371.0,87029269.0,59.9734,INDETERMINATE,14,0,data/test/3sat/400/3sat_110.cnf,0.004144191741943359,0.067139,0.36652231216430664,0.37066650390625,60.411205503906245
15,2.0,1441797.0,1654045.0,84211807.0,59.9761,INDETERMINATE,15,0,data/test/3sat/400/3sat_111.cnf,0.004144191741943359,0.07545199999999999,0.36652231216430664,0.37066650390625,60.42221850390625
16,2.0,1519169.0,1726467.0,87808028.0,59.9712,INDETERMINATE,16,0,data/test/3sat/400/3sat_112.cnf,0.004144191741943359,0.062193,0.36652231216430664,0.37066650390625,60.404059503906254
17,2.0,1429157.0,1621551.0,81864989.0,59.9765,INDETERMINATE,17,0,data/test/3sat/400/3sat_113.cnf,0.004144191741943359,0.062225,0.36652231216430664,0.37066650390625,60.40939150390625
18,2.0,1452836.0,1668370.0,82196089.0,59.9751,INDETERMINATE,18,0,data/test/3sat/400/3sat_114.cnf,0.004144191741943359,0.076103,0.36652231216430664,0.37066650390625,60.42186950390625
19,2.0,1415802.0,1616404.0,79998209.0,59.9576,INDETERMINATE,19,0,data/test/3sat/400/3sat_115.cnf,0.004144191741943359,0.061929,0.36652231216430664,0.37066650390625,60.39019550390625
20,2.0,1456447.0,1658260.0,81358914.0,59.974,INDETERMINATE,20,0,data/test/3sat/400/3sat_116.cnf,0.0043218135833740234,0.078588,0.3645308017730713,0.3688526153564453,60.421440615356445
