,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time
0,2.0,1441965.0,1645565.0,80396889.0,59.9795,INDETERMINATE,0,0,data/test/3sat/400/3sat_0.cnf,0.006517887115478516,0.099754,0.2949976921081543,0.3015155792236328,60.38076957922363
1,1.0,73715.0,85712.0,4316774.0,2.90344,SATISFIABLE,1,0,data/test/3sat/400/3sat_1.cnf,0.006517887115478516,0.097462,0.2949976921081543,0.3015155792236328,3.3024175792236328
2,2.0,1518481.0,1733694.0,85672686.0,59.972,INDETERMINATE,2,0,data/test/3sat/400/3sat_10.cnf,0.006517887115478516,0.089063,0.2949976921081543,0.3015155792236328,60.36257857922364
3,1.0,3392.0,4166.0,213902.0,0.067634,SATISFIABLE,3,0,data/test/3sat/400/3sat_100.cnf,0.006517887115478516,0.09674100000000001,0.2949976921081543,0.3015155792236328,0.4658905792236328
4,2.0,1466564.0,1675988.0,82371082.0,59.9838,INDETERMINATE,4,0,data/test/3sat/400/3sat_101.cnf,0.006517887115478516,0.09027500000000001,0.2949976921081543,0.3015155792236328,60.37559057922363
5,2.0,1515046.0,1752570.0,86616997.0,59.9897,INDETERMINATE,5,0,data/test/3sat/400/3sat_102.cnf,0.006517887115478516,0.089898,0.2949976921081543,0.3015155792236328,60.38111357922363
6,2.0,1471390.0,1697829.0,84772145.0,59.9827,INDETERMINATE,6,0,data/test/3sat/400/3sat_103.cnf,0.006517887115478516,0.10190300000000001,0.2949976921081543,0.3015155792236328,60.386118579223634
7,2.0,1473336.0,1683079.0,81886064.0,59.9671,INDETERMINATE,7,0,data/test/3sat/400/3sat_104.cnf,0.006517887115478516,0.10140199999999999,0.2949976921081543,0.3015155792236328,60.370017579223635
8,2.0,1541219.0,1753392.0,88175616.0,59.9755,INDETERMINATE,8,0,data/test/3sat/400/3sat_105.cnf,0.006517887115478516,0.08826,0.2949976921081543,0.3015155792236328,60.36527557922363
9,2.0,1443174.0,1650249.0,80394242.0,59.9881,INDETERMINATE,9,0,data/test/3sat/400/3sat_106.cnf,0.006517887115478516,0.09839300000000001,0.2949976921081543,0.3015155792236328,60.38800857922364
10,2.0,1364569.0,1567656.0,77875486.0,59.9684,INDETERMINATE,10,0,data/test/3sat/400/3sat_107.cnf,0.005033254623413086,0.092697,0.37819385528564453,0.3832271099090576,60.44432410990906
11,2.0,1471146.0,1694564.0,82394569.0,59.9835,INDETERMINATE,11,0,data/test/3sat/400/3sat_108.cnf,0.005033254623413086,0.084651,0.37819385528564453,0.3832271099090576,60.45137810990906
12,2.0,1530068.0,1753196.0,85714449.0,59.9717,INDETERMINATE,12,0,data/test/3sat/400/3sat_109.cnf,0.005033254623413086,0.087949,0.37819385528564453,0.3832271099090576,60.44287610990906
13,1.0,40661.0,47692.0,2496556.0,1.35531,SATISFIABLE,13,0,data/test/3sat/400/3sat_11.cnf,0.005033254623413086,0.079901,0.37819385528564453,0.3832271099090576,1.8184381099090576
14,2.0,1479884.0,1698471.0,85577106.0,59.9987,INDETERMINATE,14,0,data/test/3sat/400/3sat_110.cnf,0.005033254623413086,0.094224,0.37819385528564453,0.3832271099090576,60.476151109909054
15,2.0,1467883.0,1683829.0,85686865.0,59.9744,INDETERMINATE,15,0,data/test/3sat/400/3sat_111.cnf,0.005033254623413086,0.098521,0.37819385528564453,0.3832271099090576,60.45614810990906
16,2.0,1500409.0,1705453.0,86743164.0,59.9877,INDETERMINATE,16,0,data/test/3sat/400/3sat_112.cnf,0.005033254623413086,0.094153,0.37819385528564453,0.3832271099090576,60.46508010990905
17,2.0,1404878.0,1594089.0,80558069.0,59.9883,INDETERMINATE,17,0,data/test/3sat/400/3sat_113.cnf,0.005033254623413086,0.096058,0.37819385528564453,0.3832271099090576,60.46758510990906
18,2.0,1455637.0,1671649.0,82353696.0,59.9889,INDETERMINATE,18,0,data/test/3sat/400/3sat_114.cnf,0.005033254623413086,0.09656400000000001,0.37819385528564453,0.3832271099090576,60.46869110990906
19,2.0,1357648.0,1550488.0,76710332.0,59.9436,INDETERMINATE,19,0,data/test/3sat/400/3sat_115.cnf,0.005033254623413086,0.088987,0.37819385528564453,0.3832271099090576,60.415814109909064
20,2.0,1453458.0,1654870.0,81199027.0,59.9665,INDETERMINATE,20,0,data/test/3sat/400/3sat_116.cnf,0.005120277404785156,0.101427,0.34740233421325684,0.352522611618042,60.42044961161805
21,2.0,1453879.0,1664163.0,81228696.0,59.9817,INDETERMINATE,21,0,data/test/3sat/400/3sat_117.cnf,0.005120277404785156,0.077786,0.34740233421325684,0.352522611618042,60.41200861161804
22,2.0,1482676.0,1695046.0,83409329.0,59.9521,INDETERMINATE,22,0,data/test/3sat/400/3sat_118.cnf,0.005120277404785156,0.09657299999999999,0.34740233421325684,0.352522611618042,60.40119561161804
23,2.0,1496466.0,1711263.0,82825826.0,59.9928,INDETERMINATE,23,0,data/test/3sat/400/3sat_119.cnf,0.005120277404785156,0.087667,0.34740233421325684,0.352522611618042,60.43298961161805
24,2.0,1421261.0,1625530.0,79835039.0,59.9678,INDETERMINATE,24,0,data/test/3sat/400/3sat_12.cnf,0.005120277404785156,0.083772,0.34740233421325684,0.352522611618042,60.40409461161804
25,1.0,23077.0,27394.0,1439359.0,0.682785,SATISFIABLE,25,0,data/test/3sat/400/3sat_120.cnf,0.005120277404785156,0.09786,0.34740233421325684,0.352522611618042,1.133167611618042
26,1.0,47329.0,54623.0,2823769.0,1.39889,SATISFIABLE,26,0,data/test/3sat/400/3sat_121.cnf,0.005120277404785156,0.09683800000000001,0.34740233421325684,0.352522611618042,1.848250611618042
27,2.0,1472415.0,1684378.0,84192080.0,59.9568,INDETERMINATE,27,0,data/test/3sat/400/3sat_122.cnf,0.005120277404785156,0.095558,0.34740233421325684,0.352522611618042,60.40488061161804
28,2.0,1478260.0,1681655.0,84221717.0,59.9626,INDETERMINATE,28,0,data/test/3sat/400/3sat_123.cnf,0.005120277404785156,0.08968500000000001,0.34740233421325684,0.352522611618042,60.40480761161805
29,1.0,654.0,900.0,43163.0,0.013226,SATISFIABLE,29,0,data/test/3sat/400/3sat_124.cnf,0.005120277404785156,0.05913299999999999,0.34740233421325684,0.352522611618042,0.424881611618042
30,1.0,87018.0,101016.0,5296049.0,3.16757,SATISFIABLE,30,0,data/test/3sat/400/3sat_125.cnf,0.005762577056884766,0.079259,0.2888834476470947,0.2946460247039795,3.5414750247039795
31,2.0,1468646.0,1679457.0,84233572.0,59.9677,INDETERMINATE,31,0,data/test/3sat/400/3sat_126.cnf,0.005762577056884766,0.095169,0.2888834476470947,0.2946460247039795,60.35751502470398
32,2.0,1392040.0,1611656.0,81613794.0,59.972,INDETERMINATE,32,0,data/test/3sat/400/3sat_127.cnf,0.005762577056884766,0.07993399999999999,0.2888834476470947,0.2946460247039795,60.34658002470398
33,2.0,238642.0,275833.0,14368684.0,8.30326,SATISFIABLE,33,0,data/test/3sat/400/3sat_128.cnf,0.005762577056884766,0.088395,0.2888834476470947,0.2946460247039795,8.68630102470398
34,1.0,28034.0,33114.0,1750425.0,0.827227,SATISFIABLE,34,0,data/test/3sat/400/3sat_129.cnf,0.005762577056884766,0.09776800000000001,0.2888834476470947,0.2946460247039795,1.2196410247039795
35,2.0,1436122.0,1642716.0,83824295.0,59.9769,INDETERMINATE,35,0,data/test/3sat/400/3sat_13.cnf,0.005762577056884766,0.090166,0.2888834476470947,0.2946460247039795,60.361712024703984
36,2.0,121568.0,139021.0,7304329.0,4.75287,SATISFIABLE,36,0,data/test/3sat/400/3sat_130.cnf,0.005762577056884766,0.100104,0.2888834476470947,0.2946460247039795,5.147620024703979
37,1.0,82086.0,96037.0,5035591.0,3.31648,SATISFIABLE,37,0,data/test/3sat/400/3sat_131.cnf,0.005762577056884766,0.095107,0.2888834476470947,0.2946460247039795,3.7062330247039794
38,1.0,2692.0,3354.0,172420.0,0.048272,SATISFIABLE,38,0,data/test/3sat/400/3sat_132.cnf,0.005762577056884766,0.097973,0.2888834476470947,0.2946460247039795,0.4408910247039795
39,2.0,1390374.0,1607832.0,81051758.0,59.9905,INDETERMINATE,39,0,data/test/3sat/400/3sat_133.cnf,0.005762577056884766,0.11865400000000001,0.2888834476470947,0.2946460247039795,60.403800024703976
40,2.0,1388578.0,1589625.0,77696729.0,59.9794,INDETERMINATE,40,0,data/test/3sat/400/3sat_134.cnf,0.005995273590087891,0.101244,0.28330397605895996,0.28929924964904785,60.36994324964905
41,2.0,1520521.0,1731107.0,84951337.0,59.9682,INDETERMINATE,41,0,data/test/3sat/400/3sat_135.cnf,0.005995273590087891,0.096026,0.28330397605895996,0.28929924964904785,60.35352524964905
42,2.0,1462446.0,1676989.0,85801020.0,59.9746,INDETERMINATE,42,0,data/test/3sat/400/3sat_136.cnf,0.005995273590087891,0.100744,0.28330397605895996,0.28929924964904785,60.36464324964905
43,2.0,1449018.0,1642631.0,78212231.0,59.9672,INDETERMINATE,43,0,data/test/3sat/400/3sat_137.cnf,0.005995273590087891,0.086835,0.28330397605895996,0.28929924964904785,60.34333424964905
44,2.0,1507143.0,1714184.0,87156193.0,59.9581,INDETERMINATE,44,0,data/test/3sat/400/3sat_138.cnf,0.005995273590087891,0.099277,0.28330397605895996,0.28929924964904785,60.34667624964905
45,2.0,1532096.0,1760626.0,87504649.0,59.9783,INDETERMINATE,45,0,data/test/3sat/400/3sat_139.cnf,0.005995273590087891,0.09212999999999999,0.28330397605895996,0.28929924964904785,60.35972924964904
46,2.0,133587.0,154405.0,8365184.0,5.57459,SATISFIABLE,46,0,data/test/3sat/400/3sat_14.cnf,0.005995273590087891,0.08704900000000002,0.28330397605895996,0.28929924964904785,5.950938249649048
47,2.0,135171.0,155254.0,8243385.0,5.21623,SATISFIABLE,47,0,data/test/3sat/400/3sat_140.cnf,0.005995273590087891,0.08374899999999999,0.28330397605895996,0.28929924964904785,5.589278249649048
48,1.0,71109.0,82102.0,4299119.0,2.99917,SATISFIABLE,48,0,data/test/3sat/400/3sat_141.cnf,0.005995273590087891,0.09071499999999999,0.28330397605895996,0.28929924964904785,3.3791842496490476
49,1.0,61037.0,70865.0,3765471.0,2.1668,SATISFIABLE,49,0,data/test/3sat/400/3sat_142.cnf,0.005995273590087891,0.10635700000000001,0.28330397605895996,0.28929924964904785,2.5624562496490477
50,2.0,1447118.0,1661795.0,83212724.0,59.9879,INDETERMINATE,50,0,data/test/3sat/400/3sat_143.cnf,0.0047817230224609375,0.094317,0.28587770462036133,0.29065942764282227,60.37287642764282
51,2.0,1349946.0,1533375.0,75181692.0,59.9948,INDETERMINATE,51,0,data/test/3sat/400/3sat_144.cnf,0.0047817230224609375,0.103114,0.28587770462036133,0.29065942764282227,60.38857342764282
52,2.0,1402525.0,1621937.0,80206086.0,59.9887,INDETERMINATE,52,0,data/test/3sat/400/3sat_145.cnf,0.0047817230224609375,0.089275,0.28587770462036133,0.29065942764282227,60.368634427642824
53,2.0,1471026.0,1683849.0,82536205.0,59.9735,INDETERMINATE,53,0,data/test/3sat/400/3sat_146.cnf,0.0047817230224609375,0.090567,0.28587770462036133,0.29065942764282227,60.354726427642824
54,2.0,392510.0,450448.0,23393708.0,13.4926,SATISFIABLE,54,0,data/test/3sat/400/3sat_147.cnf,0.0047817230224609375,0.089603,0.28587770462036133,0.29065942764282227,13.872862427642822
55,2.0,1496192.0,1719347.0,87431972.0,59.9714,INDETERMINATE,55,0,data/test/3sat/400/3sat_148.cnf,0.0047817230224609375,0.09867000000000001,0.28587770462036133,0.29065942764282227,60.36072942764282
56,1.0,97366.0,112279.0,5819460.0,3.91729,SATISFIABLE,56,0,data/test/3sat/400/3sat_149.cnf,0.0047817230224609375,0.093087,0.28587770462036133,0.29065942764282227,4.301036427642822
57,2.0,1456373.0,1654895.0,82884388.0,59.9654,INDETERMINATE,57,0,data/test/3sat/400/3sat_15.cnf,0.0047817230224609375,0.08948800000000001,0.28587770462036133,0.29065942764282227,60.34554742764283
58,1.0,16970.0,19929.0,1057698.0,0.404288,SATISFIABLE,58,0,data/test/3sat/400/3sat_150.cnf,0.0047817230224609375,0.08531,0.28587770462036133,0.29065942764282227,0.7802574276428222
59,2.0,1438001.0,1633452.0,82943224.0,59.9753,INDETERMINATE,59,0,data/test/3sat/400/3sat_151.cnf,0.0047817230224609375,0.09501899999999999,0.28587770462036133,0.29065942764282227,60.36097842764282
