file_key,method,paper_name,seeds,solved_seeds,timeout_seeds,stable_across_seeds,time_mean,time_std,time_min,time_max,result_values
3sat_0.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.40824842674764,0.011871116855940214,60.39580686216736,60.42423090592957,INDETERMINATE
3sat_0.cnf,old_compact,Old Compact,3,0,3,True,60.37393881354777,0.01588800881098905,60.360911750717165,60.396306838378905,INDETERMINATE
3sat_0.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.38116130832418,0.016561317532317304,60.363879617172245,60.40349241397095,INDETERMINATE
3sat_1.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,3.2211090934143063,0.0580382352348577,3.139180905929565,3.2663725121459963,SATISFIABLE
3sat_1.cnf,old_compact,Old Compact,3,3,0,True,3.208223146881103,0.03309066070042258,3.161906851547241,3.237176838378906,SATISFIABLE
3sat_1.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,3.2755729749908444,0.059244806198613484,3.194825893829345,3.335307617172241,SATISFIABLE
3sat_140.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,5.450737093414307,0.06882913294363276,5.379511862167358,5.543807512145996,SATISFIABLE
3sat_140.cnf,old_compact,Old Compact,3,3,0,True,49.1950411468811,0.5305319030239571,48.47636585154724,49.74099475071717,SATISFIABLE
3sat_140.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,5.493161641657512,0.07211425529245225,5.427660893829345,5.593609413970947,SATISFIABLE
3sat_163.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,34.917553093414305,0.3729038769146812,34.395250512146,35.24183886216736,SATISFIABLE
3sat_163.cnf,old_compact,Old Compact,3,3,0,True,35.759111146881104,0.6216037223410065,35.00877785154724,36.530934750717165,SATISFIABLE
3sat_163.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,35.493110641657516,0.6315791324110893,34.87513761717224,36.36059541397095,SATISFIABLE
3sat_188.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,31.700446426747636,0.3276812947092962,31.381449512146,32.15105186216736,SATISFIABLE
3sat_188.cnf,old_compact,Old Compact,3,3,0,True,31.488538813547766,0.490734502451373,30.860260838378903,32.05798275071716,SATISFIABLE
3sat_188.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.38672230832418,0.01590020344412646,60.37154389382935,60.40867941397095,INDETERMINATE
3sat_189.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,17.353855760080975,0.2636499685680342,17.093459512145998,17.715164905929566,SATISFIABLE
3sat_189.cnf,old_compact,Old Compact,3,3,0,True,17.31760381354777,0.101771132274666,17.209330851547243,17.453860750717162,SATISFIABLE
3sat_189.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,17.309528641657508,0.17867179684672282,17.103509413970947,17.53923661717224,SATISFIABLE
3sat_190.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,0.4426367600809733,0.004483505767109344,0.4377078621673584,0.4485555121459961,SATISFIABLE
3sat_190.cnf,old_compact,Old Compact,3,3,0,True,0.4045208135477702,0.017695701819246665,0.3886248515472412,0.4292078383789062,SATISFIABLE
3sat_190.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,0.4189379749908447,0.020990289979690258,0.4026246171722412,0.4485724139709472,SATISFIABLE
3sat_192.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.41571209341431,0.005204670999086181,60.40837790592957,60.41991786216736,INDETERMINATE
3sat_192.cnf,old_compact,Old Compact,3,0,3,True,60.35470148021443,0.015852467820225424,60.34036785154724,60.3767968383789,INDETERMINATE
3sat_192.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.381490641657514,0.02015069264340973,60.35435461717224,60.40259541397095,INDETERMINATE
3sat_195.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.39352709341431,0.01455497108868085,60.37374686216736,60.408349512146,INDETERMINATE
3sat_195.cnf,old_compact,Old Compact,3,0,3,True,60.37274381354777,0.018341606958266962,60.35759375071716,60.39855283837891,INDETERMINATE
3sat_195.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.37694997499085,0.020540959623817263,60.35575261717224,60.40475041397095,INDETERMINATE
3sat_8.cnf,local_reopen_guarded,+ Local Boundary Correction,3,0,3,True,60.39805442674765,0.007194047319567745,60.39238890592957,60.408205512146,INDETERMINATE
3sat_8.cnf,old_compact,Old Compact,3,0,3,True,60.35523881354777,0.006342574774681664,60.34752175071716,60.3630568383789,INDETERMINATE
3sat_8.cnf,online_consistent_boundary400,Online-Consistent Selector,3,0,3,True,60.37095530832418,0.018370175639056702,60.34548761717224,60.38813241397095,INDETERMINATE
3sat_85.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,1.0047796688741049,0.00896030684784751,0.993143398147583,1.0149427496795655,SATISFIABLE
3sat_85.cnf,old_compact,Old Compact,3,3,0,True,1.0102434514770509,0.00805227975268903,1.0005503718719482,1.0202660872650149,SATISFIABLE
3sat_85.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,1.0024148640797934,0.014324913457411464,0.9830543512268068,1.0172606432189943,SATISFIABLE
3sat_86.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,4.048792335540772,0.12478933367278461,3.896192749679565,4.201861858795166,SATISFIABLE
3sat_86.cnf,old_compact,Old Compact,3,3,0,True,3.3925404514770503,0.06730307987744573,3.317268371871948,3.4806258952941893,SATISFIABLE
3sat_86.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,4.089079197413127,0.06934250342592095,4.02870659779358,4.186190351226807,SATISFIABLE
3sat_89.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,0.4099433355407715,0.011028739041462897,0.398076858795166,0.424642398147583,SATISFIABLE
3sat_89.cnf,old_compact,Old Compact,3,3,0,True,0.4006807848103841,0.004950777020922263,0.3936843718719482,0.4044090872650147,SATISFIABLE
3sat_89.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,0.3918408640797933,0.007178765475891048,0.3832733512268066,0.4008416432189942,SATISFIABLE
3sat_97.cnf,local_reopen_guarded,+ Local Boundary Correction,3,3,0,True,14.48007600220744,0.23626754256159346,14.149864858795166,14.689385398147582,SATISFIABLE
3sat_97.cnf,old_compact,Old Compact,3,3,0,True,14.412579118143718,0.1944841168762465,14.147686087265017,14.60913389529419,SATISFIABLE
3sat_97.cnf,online_consistent_boundary400,Online-Consistent Selector,3,3,0,True,14.382036864079794,0.07374739900174779,14.289167351226808,14.469574643218994,SATISFIABLE
