Unnamed: 0,restarts,conflicts,decisions,propagations,CPU time,Result,cnf_id,sample_id,file,final GPU time,refinement CPU time,refinement GPU time,GPU time,time,file_key,method,paper_name,seed,solved,timeout,raw_csv
0,2.0,1483807.0,1693276.0,82685399.0,59.9837,INDETERMINATE,0,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_0.cnf,0.0039358139038085,0.078035,0.3306360244750976,0.3345718383789062,60.396306838378905,3sat_0.cnf,old_compact,Old Compact,1,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
1,1.0,73715.0,85712.0,4316774.0,2.81956,SATISFIABLE,1,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_1.cnf,0.0039358139038085,0.083045,0.3306360244750976,0.3345718383789062,3.237176838378906,3sat_1.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
2,2.0,1244295.0,1419655.0,73705026.0,48.9514,SATISFIABLE,2,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_140.cnf,0.0039358139038085,0.081791,0.3306360244750976,0.3345718383789062,49.36776283837891,3sat_140.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
3,2.0,915021.0,1050086.0,53803425.0,35.3275,SATISFIABLE,3,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_163.cnf,0.0039358139038085,0.075549,0.3306360244750976,0.3345718383789062,35.73762083837891,3sat_163.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
4,2.0,892642.0,1020150.0,51846480.0,30.4486,SATISFIABLE,4,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_188.cnf,0.0039358139038085,0.0770889999999999,0.3306360244750976,0.3345718383789062,30.860260838378903,3sat_188.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
5,2.0,486885.0,560599.0,28846336.0,16.8806,SATISFIABLE,5,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_189.cnf,0.0039358139038085,0.074448,0.3306360244750976,0.3345718383789062,17.289619838378908,3sat_189.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
6,1.0,1353.0,1762.0,87323.0,0.026696,SATISFIABLE,6,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_190.cnf,0.0039358139038085,0.06794,0.3306360244750976,0.3345718383789062,0.4292078383789062,3sat_190.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
7,2.0,1404054.0,1619813.0,79260766.0,59.9646,INDETERMINATE,7,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_192.cnf,0.0039358139038085,0.077625,0.3306360244750976,0.3345718383789062,60.3767968383789,3sat_192.cnf,old_compact,Old Compact,1,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
8,2.0,1519497.0,1733730.0,88640854.0,59.9883,INDETERMINATE,8,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_195.cnf,0.0039358139038085,0.075681,0.3306360244750976,0.3345718383789062,60.39855283837891,3sat_195.cnf,old_compact,Old Compact,1,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
9,2.0,1440147.0,1636798.0,83335691.0,59.9631,INDETERMINATE,9,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_8.cnf,0.0039358139038085,0.065385,0.3306360244750976,0.3345718383789062,60.3630568383789,3sat_8.cnf,old_compact,Old Compact,1,False,True,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
10,1.0,27518.0,32278.0,1663386.0,0.780571,SATISFIABLE,10,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_85.cnf,0.0033156871795654,0.084399,0.1519804000854492,0.1552960872650146,1.0202660872650149,3sat_85.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
11,1.0,84037.0,97892.0,5195664.0,3.14774,SATISFIABLE,11,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_86.cnf,0.0033156871795654,0.076691,0.1519804000854492,0.1552960872650146,3.3797270872650147,3sat_86.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
12,1.0,8641.0,10334.0,538222.0,0.170387,SATISFIABLE,12,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_89.cnf,0.0033156871795654,0.0787259999999999,0.1519804000854492,0.1552960872650146,0.4044090872650147,3sat_89.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
13,2.0,425291.0,491074.0,25526527.0,13.9108,SATISFIABLE,13,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_97.cnf,0.0033156871795654,0.08159,0.1519804000854492,0.1552960872650146,14.147686087265017,3sat_97.cnf,old_compact,Old Compact,1,True,False,runs/analysis/full400_seed_smoke/raw/old_compact/seed1.csv
0,2.0,1480422.0,1689461.0,82501485.0,59.9674,INDETERMINATE,0,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_0.cnf,0.0048165321350097,0.0966559999999999,0.3358349800109863,0.3406515121459961,60.404707512146,3sat_0.cnf,local_reopen_guarded,+ Local Boundary Correction,1,False,True,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
1,1.0,73715.0,85712.0,4316774.0,2.82507,SATISFIABLE,1,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_1.cnf,0.0048165321350097,0.1006509999999999,0.3358349800109863,0.3406515121459961,3.2663725121459963,3sat_1.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
2,2.0,135171.0,155254.0,8243385.0,5.11398,SATISFIABLE,2,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_140.cnf,0.0048165321350097,0.089176,0.3358349800109863,0.3406515121459961,5.543807512145996,3sat_140.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
3,2.0,915021.0,1050086.0,53803425.0,33.954,SATISFIABLE,3,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_163.cnf,0.0048165321350097,0.100599,0.3358349800109863,0.3406515121459961,34.395250512146,3sat_163.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
4,2.0,892642.0,1020150.0,51846480.0,30.9398,SATISFIABLE,4,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_188.cnf,0.0048165321350097,0.100998,0.3358349800109863,0.3406515121459961,31.381449512146,3sat_188.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
5,2.0,486885.0,560599.0,28846336.0,16.6565,SATISFIABLE,5,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_189.cnf,0.0048165321350097,0.096308,0.3358349800109863,0.3406515121459961,17.093459512145998,3sat_189.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
6,1.0,1353.0,1762.0,87323.0,0.031159,SATISFIABLE,6,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_190.cnf,0.0048165321350097,0.076745,0.3358349800109863,0.3406515121459961,0.4485555121459961,3sat_190.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
7,2.0,1441275.0,1662577.0,81323450.0,59.9734,INDETERMINATE,7,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_192.cnf,0.0048165321350097,0.104789,0.3358349800109863,0.3406515121459961,60.41884051214599,3sat_192.cnf,local_reopen_guarded,+ Local Boundary Correction,1,False,True,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
8,2.0,1532702.0,1748674.0,89387822.0,59.9762,INDETERMINATE,8,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_195.cnf,0.0048165321350097,0.091498,0.3358349800109863,0.3406515121459961,60.408349512146,3sat_195.cnf,local_reopen_guarded,+ Local Boundary Correction,1,False,True,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
9,2.0,1509394.0,1715304.0,87140726.0,59.963,INDETERMINATE,9,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_8.cnf,0.0048165321350097,0.104554,0.3358349800109863,0.3406515121459961,60.408205512146,3sat_8.cnf,local_reopen_guarded,+ Local Boundary Correction,1,False,True,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
10,1.0,27518.0,32278.0,1663386.0,0.79716,SATISFIABLE,10,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_85.cnf,0.0033049583435058,0.091079,0.1147089004516601,0.118013858795166,1.006252858795166,3sat_85.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
11,1.0,91912.0,107188.0,5690281.0,3.98001,SATISFIABLE,11,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_86.cnf,0.0033049583435058,0.103838,0.1147089004516601,0.118013858795166,4.201861858795166,3sat_86.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
12,1.0,8641.0,10334.0,538222.0,0.181657,SATISFIABLE,12,0,runs/analysis/full400_seed_smoke/subset/3sat/400/3sat_89.cnf,0.0033049583435058,0.098406,0.1147089004516601,0.118013858795166,0.398076858795166,3sat_89.cnf,local_reopen_guarded,+ Local Boundary Correction,1,True,False,runs/analysis/full400_seed_smoke/raw/local_reopen_guarded/seed1.csv
